crop,market,week_start,modal_price_weighted
tomato,Mehmoodabad APMC,2025-01-13,1108.0869565217392
tomato,Pehowa APMC,2025-01-13,1800.0
tomato,Tiphra APMC,2025-01-13,
tomato,Paruthipattu(Uzhavar Sandhai ),2025-01-13,2287.7551020408164
tomato,Udhampur (F&V),2025-01-13,2240.0
tomato,Kottakkal Market,2025-01-13,1714.2857142857142
tomato,Sabalgarh(F&V) APMC,2025-01-13,475.0
tomato,Kattappana Market,2025-01-13,4500.0
tomato,Muktsar APMC,2025-01-13,1885.7142857142856
tomato,Bargarh(Barapalli) APMC,2025-01-13,
tomato,Bassi Pathana APMC,2025-01-13,1665.6716417910447
tomato,Thamarassery Market,2025-01-13,1557.142857142857
tomato,Muzzafarnagar APMC,2025-01-13,1329.0816326530612
tomato,Sangrur APMC,2025-01-13,1595.1219512195123
tomato,Madlauda APMC,2025-01-13,1160.9756097560976
tomato,SMY Bhuntar,2025-01-13,2335.2941176470586
tomato,Chandigarh (Grain/F&V) APMC,2025-01-13,1000.0
tomato,Jakhal APMC,2025-01-13,1900.0
tomato,Thanjavur(Uzhavar Sandhai ),2025-01-13,2435.7615894039736
tomato,Firozabad APMC,2025-01-13,793.6474609375
tomato,Ulundurpettai APMC,2025-01-13,2000.0
tomato,Pandua APMC,2025-01-13,1556.6037735849054
tomato,Hapur APMC,2025-01-13,1192.8191489361702
tomato,Chokkikulam(Uzhavar Sandhai ),2025-01-13,2183.066792097836
tomato,Baraut APMC,2025-01-13,1253.548387096774
tomato,Rayagada APMC,2025-01-13,1600.0
tomato,Tamarainagar(Uzhavar Sandhai ),2025-01-13,1825.9136212624585
tomato,Sivagangai (Uzhavar Sandhai ),2025-01-13,2400.292825768668
tomato,Madhavapuram Market,2025-01-13,3200.0
tomato,Koduvayoor Market,2025-01-13,2368.4210526315787
tomato,Shikohabad APMC,2025-01-13,
tomato,Viruthachalam(Uzhavar Sandhai ),2025-01-13,2354.700854700855
tomato,Talwandi Sabo APMC,2025-01-13,1912.0
tomato,Mannargudi I(Uzhavar Sandhai ),2025-01-13,2329.7297297297296
tomato,Chirgaon APMC,2025-01-13,775.7364341085271
tomato,Rajnandgaon APMC,2025-01-13,483.2597451747193
tomato,Devaram(Uzhavar Sandhai ),2025-01-13,1601.7391304347825
tomato,Akbarpur APMC,2025-01-13,1363.008849557522
tomato,Shrirampur APMC,2025-01-13,650.0
tomato,Madanganj Kishangarh APMC,2025-01-13,1863.157894736842
tomato,Mansa APMC,2025-01-13,2057.954545454546
tomato,Warangal APMC,2025-01-13,1017.4129353233832
tomato,Bindki APMC,2025-01-13,1167.4074074074074
tomato,Thirurrangadi Market,2025-01-13,1527.2727272727273
tomato,Jagadhri APMC,2025-01-13,1083.4943639291466
tomato,Panisagar APMC,2025-01-13,2373.684210526316
tomato,Jhunjhunu APMC,2025-01-13,
tomato,Aranthangi(Uzhavar Sandhai ),2025-01-13,2911.042944785276
tomato,Devariya APMC,2025-01-13,859.7826086956521
tomato,Narwana APMC,2025-01-13,1604.1379310344828
tomato,Sirkali(Uzhavar Sandhai ),2025-01-13,2081.818181818181
tomato,Chickkaballapura APMC,2025-01-13,913.0386740331492
tomato,Udala APMC,2025-01-13,1724.4755244755245
tomato,Rudauli APMC,2025-01-13,1185.3868194842407
tomato,Mahabubnagar(Rythu Bazar) APMC,2025-01-13,1200.0000000000002
tomato,Tanda Urmur APMC,2025-01-13,2200.0
tomato,Khurja APMC,2025-01-13,1225.235294117647
tomato,Viswan APMC,2025-01-13,1113.111111111111
tomato,Balarampuram Market,2025-01-13,3736.842105263158
tomato,PMY Kullu,2025-01-13,2071.428571428572
tomato,Sankarankoil(Uzhavar Sandhai ),2025-01-13,2503.456221198157
tomato,Bhusaval APMC,2025-01-13,1196.2121212121212
tomato,Mohanur(Uzhavar Sandhai ),2025-01-13,2285.478547854785
tomato,Navapur APMC,2025-01-13,921.9307463884252
tomato,Satara APMC,2025-01-13,798.4913793103449
tomato,Dewas(F&V) APMC,2025-01-13,
tomato,Palayamkottai(Uzhavar Sandhai ),2025-01-13,2797.7346278317154
tomato,Doddaballapur APMC,2025-01-13,1100.0
tomato,Bharuasumerpur APMC,2025-01-13,928.0660377358492
tomato,Kottarakkara Market,2025-01-13,3285.7142857142853
tomato,Ambala Cantt. APMC,2025-01-13,600.0
tomato,Basti APMC,2025-01-13,908.2919254658384
tomato,Samana APMC,2025-01-13,1200.0
tomato,Pala Market,2025-01-13,3500.0
tomato,Cuddalore(Uzhavar Sandhai ),2025-01-13,1931.3207547169816
tomato,Khairagarh APMC,2025-01-13,849.9999999999999
tomato,Channapatna APMC,2025-01-13,
tomato,Chandoli APMC,2025-01-13,902.463054187192
tomato,Mannargudi II(Uzhavar Sandhai ),2025-01-13,2345.945945945946
tomato,HanumangarhTown APMC,2025-01-13,1916.6666666666667
tomato,Fazilka APMC,2025-01-13,1500.0000000000002
tomato,Badwani(F&V) APMC,2025-01-13,635.9947643979057
tomato,Fatehpur Sikri APMC,2025-01-13,766.578947368421
tomato,Meham APMC,2025-01-13,777.0833333333334
tomato,Madhoganj APMC,2025-01-13,1096.079295154185
tomato,Thammampatti (Uzhavar Sandhai ),2025-01-13,2059.8524762908323
tomato,Hosur(Uzhavar Sandhai ),2025-01-13,1632.0434353405726
tomato,Vandiperiyar Market,2025-01-13,4136.8421052631575
tomato,Chandrapur(Ganjwad) APMC,2025-01-13,680.593849416755
tomato,Vankaner(Sub yard) APMC,2025-01-13,
tomato,Sivakasi(Uzhavar Sandhai ),2025-01-13,2111.111111111111
tomato,Tulsipur APMC,2025-01-13,1715.357142857143
tomato,Madhuranthagam(Uzhavar Sandhai ),2025-01-13,2396.694214876033
tomato,Perambra Market,2025-01-13,1925.0
tomato,Mulakalacheruvu APMC,2025-01-13,1286.1538461538462
tomato,Pandharpur APMC,2025-01-13,766.6666666666665
tomato,Natrampalli(Uzhavar Sandhai ),2025-01-13,2081.71671538666
tomato,Katpadi (Uzhavar Sandhai ),2025-01-13,1621.428571428571
tomato,Haldwani APMC,2025-01-13,1037.4412532637075
tomato,Shimoga APMC,2025-01-13,751.3392857142857
tomato,Karvi APMC,2025-01-13,1231.923076923077
tomato,Kodungalloor Market,2025-01-13,2300.0
tomato,Gopa APMC,2025-01-13,2416.6666666666665
tomato,Chitwadagaon APMC,2025-01-13,900.7407407407406
tomato,Rawatsar APMC,2025-01-13,2424.324324324324
tomato,Khair APMC,2025-01-13,2264.864864864865
tomato,Arani(Uzhavar Sandhai ),2025-01-13,1858.6956521739128
tomato,Nasik APMC,2025-01-13,607.261424508961
tomato,Thuraiyur APMC,2025-01-13,2111.594202898551
tomato,Mulbagal APMC,2025-01-13,691.6
tomato,Jasra APMC,2025-01-13,1163.6666666666667
tomato,Naugarh APMC,2025-01-13,950.0
tomato,Kapadvanj APMC,2025-01-13,875.0
tomato,Samsabad APMC,2025-01-13,472.7272727272728
tomato,FerozpurZirkha(Nagina) APMC,2025-01-13,1002.0618556701032
tomato,Vadavalli(Uzhavar Sandhai ),2025-01-13,2186.034255599473
tomato,Doharighat APMC,2025-01-13,2750.0
tomato,Athur(Uzhavar Sandhai ),2025-01-13,2051.3916500994037
tomato,Ramanagara APMC,2025-01-13,1072.857142857143
tomato,Junnar(Narayangaon) APMC,2025-01-13,1000.0
tomato,Palanganatham(Uzhavar Sandhai ),2025-01-13,2177.6397515527947
tomato,Chhindwara(F&V) APMC,2025-01-13,
tomato,Thanesar APMC,2025-01-13,1080.120481927711
tomato,Gorakhpur APMC,2025-01-13,820.7317073170732
tomato,Fatehpur APMC,2025-01-13,1260.8
tomato,Rahata APMC,2025-01-13,549.2700729927008
tomato,Punhana APMC,2025-01-13,1000.0
tomato,Kiratpur APMC,2025-01-13,1499.9999999999998
tomato,Meerut APMC,2025-01-13,1156.445993031359
tomato,Sohna APMC,2025-01-13,1624.406779661017
tomato,Chittorgarh APMC,2025-01-13,
tomato,Padappai(Uzhavar Sandhai ),2025-01-13,2570.6075533661738
tomato,Jafarganj APMC,2025-01-13,1223.6363636363635
tomato,"Kalol(Veg,Market,Kalol) APMC",2025-01-13,1500.0
tomato,Khanna APMC,2025-01-13,1500.0
tomato,Sriganganagar (F&V) APMC,2025-01-13,1368.2926829268292
tomato,Ujhani APMC,2025-01-13,1220.571428571429
tomato,Bariwala APMC,2025-01-13,1773.3333333333337
tomato,Haibargaon APMC,2025-01-13,1400.0
tomato,Wadakkanchery Market,2025-01-13,2866.6666666666665
tomato,Ratnagiri (Nachane) APMC,2025-01-13,1176.190476190476
tomato,K.R. Pet APMC,2025-01-13,1000.0
tomato,Gonda APMC,2025-01-13,888.8888888888889
tomato,Sanawad(F&V) APMC,2025-01-13,805.4794520547946
tomato,Chatta Krushak Bazar APMC,2025-01-13,2750.0
tomato,Agra APMC,2025-01-13,780.3164556962025
tomato,Sankarapuram(Uzhavar Sandhai ),2025-01-13,2160.7142857142853
tomato,Agriculture Produce Market Committee Hingna,2025-01-13,767.5658783783783
tomato,Petlawad(F&V) APMC,2025-01-13,1160.4689849624065
tomato,Thodupuzha Market,2025-01-13,2933.333333333333
tomato,Gandai APMC,2025-01-13,894.7368421052631
tomato,Karad APMC,2025-01-13,1578.9808917197452
tomato,Rampur APMC,2025-01-13,954.9629629629628
tomato,Boudh APMC,2025-01-13,3150.0
tomato,Bayana APMC,2025-01-13,1950.0
tomato,"Binny Mill (F&V), Bengaluru APMC",2025-01-13,1207.2916666666667
tomato,Kolhapur APMC,2025-01-13,700.0
tomato,Habra APMC,2025-01-13,2085.5579868708974
tomato,Rasda APMC,2025-01-13,902.0618556701032
tomato,Pattambi Market,2025-01-13,1900.0
tomato,Vadodara(Sayajipura) APMC,2025-01-13,900.4812319538017
tomato,Safidon APMC,2025-01-13,933.8345864661652
tomato,Barnala APMC,2025-01-13,1540.4072398190046
tomato,Rayya APMC,2025-01-13,1795.238095238095
tomato,Bharthna APMC,2025-01-13,1198.354838709677
tomato,Kharar APMC,2025-01-13,1700.0000000000002
tomato,Porbandar APMC,2025-01-13,1125.4295532646047
tomato,Bhagta Bhai Ka APMC,2025-01-13,2950.0
tomato,Naravarikuppam(Uzhavar Sandhai ),2025-01-13,2155.518394648829
tomato,Chidambaram(Uzhavar Sandhai ),2025-01-13,2071.428571428571
tomato,Nawabganj APMC,2025-01-13,1141.0112359550562
tomato,Bilsi APMC,2025-01-13,1224.507042253521
tomato,SMY Dhanotu,2025-01-13,2039.5348837209297
tomato,Palus APMC,2025-01-13,1200.0
tomato,Raman APMC,2025-01-13,1871.304347826087
tomato,Barwala(Hisar) APMC,2025-01-13,1009.2696629213484
tomato,Ganaur APMC,2025-01-13,1518.840579710145
tomato,Perinthalmanna Market,2025-01-13,1910.0
tomato,Farukh Nagar APMC,2025-01-13,948.447204968944
tomato,Banda APMC,2025-01-13,849.29203539823
tomato,Vellore APMC,2025-01-13,1732.871972318339
tomato,Shadnagar APMC,2025-01-13,723.0769230769231
tomato,Rajapalayam(Uzhavar Sandhai ),2025-01-13,2551.330798479088
tomato,Kaveripattinam(Uzhavar Sandhai ),2025-01-13,2362.3595505617977
tomato,Kahithapattarai(Uzhavar Sandhai ),2025-01-13,1599.7578692493944
tomato,Faridkot APMC,2025-01-13,1942.3212192262604
tomato,Mohamadabad APMC,2025-01-13,1131.1196911196912
tomato,Patti APMC,2025-01-13,2102.8571428571427
tomato,Vai APMC,2025-01-13,1431.3333333333333
tomato,Palladam(Uzhavar Sandhai ),2025-01-13,1541.555673947789
tomato,Hinjilicut APMC,2025-01-13,2844.3045220377794
tomato,Kanjirappally Market,2025-01-13,4314.285714285715
tomato,Mehsana(Mehsana Veg) APMC,2025-01-13,966.5787738958472
tomato,Gudalur(Uzhavar Sandhai ),2025-01-13,2085.0
tomato,Gandarvakottai(Uzhavar Sandhai ),2025-01-13,2248.18401937046
tomato,Angamaly Market,2025-01-13,3900.0
tomato,Dhanaura APMC,2025-01-13,1227.7777777777778
tomato,Lehra Gaga APMC,2025-01-13,1962.5
tomato,Tirupatthur(Uzhavar Sandhai ),2025-01-13,2753.246753246753
tomato,Harda(F&V) APMC,2025-01-13,
tomato,PMY Kangra,2025-01-13,1982.9268292682923
tomato,Kadamtala,2025-01-13,2486.9565217391305
tomato,Sheoraphuly APMC,2025-01-13,1957.3529411764705
tomato,Pimpalgaon Baswant APMC,2025-01-13,672.4496056091149
tomato,Kalna APMC,2025-01-13,1433.928571428571
tomato,Medinipur(West) APMC,2025-01-13,2057.391304347826
tomato,Mahoba APMC,2025-01-13,840.0
tomato,Jalalabad APMC,2025-01-13,1985.510996119017
tomato,Kamakhyanagar APMC,2025-01-13,2000.0
tomato,Tarantaran APMC,2025-01-13,2213.5135135135133
tomato,Paramakudi(Uzhavar Sandhai ),2025-01-13,2500.0000000000005
tomato,Coonoor(Uzhavar Sandhai ),2025-01-13,2564.734895191122
tomato,Nawan Shahar(Subzi Mandi) APMC,2025-01-13,1734.8993288590602
tomato,Chintamani APMC,2025-01-13,673.4583333333333
tomato,Kovilpatti(Uzhavar Sandhai ),2025-01-13,2577.114427860696
tomato,Sambhal APMC,2025-01-13,1511.41975308642
tomato,Pipariya(F&V) APMC,2025-01-13,773.7704918032787
tomato,Thrippunithura Market,2025-01-13,3783.3333333333335
tomato,Chamkaur Sahib APMC,2025-01-13,3540.2439024390246
tomato,Jalgaon APMC,2025-01-13,566.8384879725086
tomato,Rasipuram(Uzhavar Sandhai ),2025-01-13,2051.0155316606933
tomato,Vamanapuram Market,2025-01-13,3909.090909090909
tomato,Kesinga APMC,2025-01-13,1957.8947368421047
tomato,Champaknagar APMC,2025-01-13,5500.0
tomato,Jalagandapuram(Uzhavar Sandhai ),2025-01-13,1739.6155649320208
tomato,APMC Shahdara,2025-01-13,749.3160775930553
tomato,Achalda APMC,2025-01-13,1186.6666666666667
tomato,Farukhabad APMC,2025-01-13,1109.9411764705883
tomato,Azamgarh APMC,2025-01-13,960.7474931631724
tomato,Sultanpur APMC,2025-01-13,1213.7113402061857
tomato,Mohindergarh APMC,2025-01-13,932.5044404973358
tomato,AJattihalli(Uzhavar Sandhai ),2025-01-13,1955.736040609137
tomato,Khandwa(F&V) APMC,2025-01-13,
tomato,Chomu FV APMC,2025-01-13,811.4549653579677
tomato,Abu Road APMC,2025-01-13,787.5
tomato,Sasthamkotta Market,2025-01-13,3200.0
tomato,Lucknow APMC,2025-01-13,1090.8080808080808
tomato,Piravam Market,2025-01-13,4800.0
tomato,Paramathivelur(Uzhavar Sandhai ),2025-01-13,2442.857142857143
tomato,Chandausi APMC,2025-01-13,948.448275862069
tomato,Sathiyamagalam(Uzhavar Sandhai ),2025-01-13,2014.8387096774195
tomato,Ammapet(Uzhavar Sandhai ),2025-01-13,1931.0615989515077
tomato,Ramanathapuram(Uzhavar Sandhai ),2025-01-13,3081.818181818182
tomato,Puranpur APMC,2025-01-13,1202.7411167512691
tomato,Mahboob Manison APMC,2025-01-13,566.807989447899
tomato,Balrampur APMC,2025-01-13,1077.1907216494849
tomato,Firozepur City APMC,2025-01-13,2169.6078431372557
tomato,Mukkom Market,2025-01-13,2200.0
tomato,Saharanpur APMC,2025-01-13,1343.989898989899
tomato,Phillaur(Apra Mandi) APMC,2025-01-13,2750.0
tomato,Bolangir APMC,2025-01-13,
tomato,Saharpada APMC,2025-01-13,3375.0
tomato,Bathinda APMC,2025-01-13,2080.9110629067245
tomato,Mehndipatnam(Rythu Bazar) APMC,2025-01-13,1142.379182156134
tomato,Charra APMC,2025-01-13,982.608695652174
tomato,Baripada APMC,2025-01-13,1800.9049773755655
tomato,Udumalpet APMC,2025-01-13,1512.4610591900312
tomato,Vaniyampadi(Uzhavar Sandhai ),2025-01-13,2721.7327459618205
tomato,Narwal Jammu (F&V),2025-01-13,1670.0
tomato,Shadabad APMC,2025-01-13,721.4285714285714
tomato,Navsari APMC,2025-01-13,963.3675701956972
tomato,Jhijhank APMC,2025-01-13,
tomato,Kannauj APMC,2025-01-13,1166.40625
tomato,Paliakala APMC,2025-01-13,1312.2826086956522
tomato,Kathua (F&V),2025-01-13,1900.0
tomato,Sirhind APMC,2025-01-13,1500.0
tomato,Pallapatti (Uzhavar Sandhai ),2025-01-13,2000.0
tomato,Dindigul(Uzhavar Sandhai ),2025-01-13,2171.428571428572
tomato,Thathakapatti(Uzhavar Sandhai ),2025-01-13,2033.517652062952
tomato,Devakottai (Uzhavar Sandhai ),2025-01-13,2645.528455284553
tomato,Bhilwara APMC,2025-01-13,550.0
tomato,Mumbai APMC,2025-01-13,1197.697729052467
tomato,Kolar APMC,2025-01-13,597.305215042593
tomato,Bonai APMC,2025-01-13,4000.0
tomato,Lohian Khas APMC,2025-01-13,1685.7142857142858
tomato,Unnao APMC,2025-01-13,1112.6672240802675
tomato,Padampur APMC,2025-01-13,1974.1573033707864
tomato,Khekda APMC,2025-01-13,1200.0
tomato,Sitarganj APMC,2025-01-13,1227.808988764045
tomato,Myladi(Uzhavar Sandhai ),2025-01-13,2500.0
tomato,Raibareilly APMC,2025-01-13,969.2021276595744
tomato,PMY Kather Solan,2025-01-13,1542.9251700680272
tomato,Gadaura APMC,2025-01-13,1300.0000000000002
tomato,Chathanoor Market,2025-01-13,4000.000000000001
tomato,Pune(Pimpri) APMC,2025-01-13,1177.556818181818
tomato,Champadanga APMC,2025-01-13,1628.174603174603
tomato,Raigarh APMC,2025-01-13,1449.724517906336
tomato,Anwala APMC,2025-01-13,1031.372549019608
tomato,Hoshangabad(F&V) APMC,2025-01-13,1589.8444444444444
tomato,Amritsar(Amritsar Mewa Mandi) APMC,2025-01-13,863.4178037686811
tomato,Kottayam Market,2025-01-13,3220.0
tomato,Jasvantnagar APMC,2025-01-13,1197.390243902439
tomato,Anandnagar APMC,2025-01-13,1520.0
tomato,Sathur(Uzhavar Sandhai ),2025-01-13,2258.064516129032
tomato,Tiruchengode APMC,2025-01-13,2222.707423580786
tomato,Ambattur(Uzhavar Sandhai ),2025-01-13,2272.7272727272725
tomato,Chevella APMC,2025-01-13,1000.0
tomato,Mangal Wedha APMC,2025-01-13,473.76093294460645
tomato,Manawar(F&V) APMC,2025-01-13,625.0735294117648
tomato,Morena APMC,2025-01-13,600.0
tomato,Jaspur(UC) APMC,2025-01-13,1050.566265060241
tomato,Islampur APMC,2025-01-13,750.0
tomato,Barara APMC,2025-01-13,2204.8192771084337
tomato,Bahadajholla APMC,2025-01-13,1179.2576419213976
tomato,Sagar(F&V) APMC,2025-01-13,
tomato,Bishalgarh APMC,2025-01-13,4633.333333333334
tomato,Bhawanigarh APMC,2025-01-13,1937.804878048781
tomato,Bagepalli APMC,2025-01-13,679.68
tomato,Kariyapatti(Uzhavar Sandhai ),2025-01-13,2000.0
tomato,Egra/contai APMC,2025-01-13,2195.049504950495
tomato,Pollachi(Uzhavar Sandhai ),2025-01-13,1773.913043478261
tomato,Wazirganj APMC,2025-01-13,1188.626126126126
tomato,Aligarh APMC,2025-01-13,789.2727272727273
tomato,Panruti(Uzhavar Sandhai ),2025-01-13,2071.428571428571
tomato,Shahabad APMC,2025-01-13,1193.6403508771932
tomato,Davangere APMC,2025-01-13,917.2413793103448
tomato,Ibrahimputnam APMC,2025-01-13,1000.0
tomato,Jahangirabad APMC,2025-01-13,1196.768292682927
tomato,Khateema APMC,2025-01-13,1391.304347826087
tomato,Sunguvarchatram(Uzhavar Sandhai ),2025-01-13,2000.0
tomato,Durg APMC,2025-01-13,873.5496216404279
tomato,Parlakhemundi APMC,2025-01-13,899.9999999999999
tomato,Orai APMC,2025-01-13,959.171597633136
tomato,L B Nagar APMC,2025-01-13,600.0
tomato,Indore(F&V) APMC,2025-01-13,
tomato,Memari APMC,2025-01-13,1323.809523809524
tomato,Robertsganj APMC,2025-01-13,865.1764705882352
tomato,Kundrathur(Uzhavar Sandhai ),2025-01-13,2194.8717948717945
tomato,Sundarapuram(Uzhavar Sandhai ),2025-01-13,2133.617021276596
tomato,Tusura APMC,2025-01-13,
tomato,Phagwara APMC,2025-01-13,1420.165137614679
tomato,Gingee(Uzhavar Sandhai ),2025-01-13,1500.0
tomato,Bishalpur APMC,2025-01-13,1206.2096774193549
tomato,Karsiyang(Matigara) APMC,2025-01-13,2400.0
tomato,Tilhar APMC,2025-01-13,1093.5227272727277
tomato,Thirupathur APMC,2025-01-13,2486.193029490617
tomato,Diamond Harbour(South 24-pgs) APMC,2025-01-13,1106.122448979592
tomato,Pratapgarh APMC,2025-01-13,1201.428571428571
tomato,Noida APMC,2025-01-13,1322.687296416938
tomato,Bangarpet APMC,2025-01-13,570.0
tomato,Gharaunda APMC,2025-01-13,1151.7241379310346
tomato,Periyakulam(Uzhavar Sandhai ),2025-01-13,2119.028340080972
tomato,Kosikalan APMC,2025-01-13,803.2786885245902
tomato,Gobichettipalayam(Uzhavar Sandhai ),2025-01-13,2150.377358490566
tomato,Rahuri APMC,2025-01-13,789.9484536082475
tomato,Vadgaonpeth APMC,2025-01-13,628.5714285714286
tomato,Dharmapuri(Uzhavar Sandhai ),2025-01-13,1942.976430976431
tomato,Gudiyatham(Uzhavar Sandhai ),2025-01-13,2105.263157894737
tomato,Jawra(F&V) APMC,2025-01-13,1500.0
tomato,Chuliaposi APMC,2025-01-13,1767.741935483871
tomato,Kalmeshwar APMC,2025-01-13,948.92
tomato,Manjeswaram Market,2025-01-13,2226.6666666666665
tomato,PMY Paonta Sahib,2025-01-13,2500.0
tomato,Chengalpet(Uzhavar Sandhai ),2025-01-13,3055.629139072848
tomato,Pattukottai(Uzhavar Sandhai ),2025-01-13,2604.1176470588234
tomato,Bhadara APMC,2025-01-13,1713.7272727272723
tomato,Rohtak APMC,2025-01-13,570.5156136528686
tomato,Anaiyur(Uzhavar Sandhai ),2025-01-13,2180.5084745762715
tomato,Sandila APMC,2025-01-13,1103.7218045112782
tomato,Manachanallur(Uzhavar Sandhai ),2025-01-13,2051.2
tomato,SMY Nadaun,2025-01-13,2445.0819672131147
tomato,Kallachi Market,2025-01-13,1966.6666666666667
tomato,Vikasnagar APMC,2025-01-13,1537.0
tomato,Ballia APMC,2025-01-13,914.4664031620554
tomato,Anna nagar(Uzhavar Sandhai ),2025-01-13,2101.694915254237
tomato,Kurichi(Uzhavar Sandhai ),2025-01-13,2071.428571428571
tomato,Kopaganj APMC,2025-01-13,1067.741935483871
tomato,Kayamganj APMC,2025-01-13,1146.4102564102564
tomato,Tuticorin(Uzhavar Sandhai ),2025-01-13,2527.2459499263623
tomato,Zira APMC,2025-01-13,2005.7471264367816
tomato,Aruppukottai(Uzhavar Sandhai ),2025-01-13,2242.3857868020305
tomato,Tiruvannamalai(Uzhavar Sandhai ),2025-01-13,2167.4242424242425
tomato,Chengam(Uzhavar Sandhai ),2025-01-13,2000.0
tomato,Cheyyar(Uzhavar Sandhai ),2025-01-13,1859.8130841121497
tomato,Muskara APMC,2025-01-13,876.1290322580644
tomato,Kandiyaperi(Uzhavar Sandhai ),2025-01-13,2857.142857142857
tomato,Thalavaipuram(Uzhavar Sandhai ),2025-01-13,2566.666666666667
tomato,Bhawanipatna APMC,2025-01-13,
tomato,Kancheepuram(Uzhavar Sandhai ),2025-01-13,2289.181286549708
tomato,Jalandhar City(Jalandhar) APMC,2025-01-13,1214.6823529411763
tomato,Ghaziabad APMC,2025-01-13,1323.9473684210527
tomato,Thalasserry Market,2025-01-13,2000.0
tomato,Badayoun APMC,2025-01-13,1208.520325203252
tomato,Barasat APMC,2025-01-13,2042.857142857143
tomato,Jeyankondam (Uzhavar Sandhai ),2025-01-13,2428.5714285714284
tomato,Naanpara APMC,2025-01-13,1550.0
tomato,Ahilyanagar APMC,2025-01-13,1100.0
tomato,Atarra APMC,2025-01-13,828.041958041958
tomato,Mettur(Uzhavar Sandhai ),2025-01-13,1712.7906976744189
tomato,Buland Shahr APMC,2025-01-13,1237.857142857143
tomato,Anoop Shahar APMC,2025-01-13,1125.0
tomato,Sohela APMC,2025-01-13,2135.483870967742
tomato,Deesa(Deesa Veg Yard) APMC,2025-01-13,1200.0
tomato,Sainthia APMC,2025-01-13,1430.8333333333333
tomato,SMY Jassur,2025-01-13,2250.0
tomato,Pune(Khadiki) APMC,2025-01-13,1020.6349206349208
tomato,Kuthuparambu Market,2025-01-13,2399.9999999999995
tomato,Palani(Uzhavar Sandhai ),2025-01-13,1353.491196114147
tomato,Udhagamandalam(Uzhavar Sandhai ),2025-01-13,2400.0
tomato,Chinnalapatti(Uzhavar Sandhai ),2025-01-13,2196.5317919075146
tomato,Guduvancheri(Uzhavar Sandhai ),2025-01-13,2250.0
tomato,Pallavaram(Uzhavar Sandhai ),2025-01-13,2296.387520525452
tomato,Vadakkenchery Market,2025-01-13,2583.333333333333
tomato,Jayas APMC,2025-01-13,1266.0
tomato,Boxonagar,2025-01-13,3201.5748031496064
tomato,Shahjahanpur APMC,2025-01-13,1258.3561643835617
tomato,SHRI.SIDDHESHWAR APMC,2025-01-13,429.0085679314565
tomato,Phaltan APMC,2025-01-13,831.0
tomato,Maudaha APMC,2025-01-13,
tomato,Bargarh APMC,2025-01-13,2035.3478566408996
tomato,Sujangarh APMC,2025-01-13,2197.297297297297
tomato,Koraput APMC,2025-01-13,1500.0
tomato,Dudhi APMC,2025-01-13,735.8132749817652
