market_id,market,crop,state,district,lat,lon,geocode_level,zone_id,zone_market,zone_state,dist_km
524.0,Khargone APMC,tomato,Madhya Pradesh,Khargone,21.9544729,75.7521248,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,298.1
526.0,Sehore APMC,tomato,Madhya Pradesh,Sehore,23.1150041,77.0665356,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,484.7
529.0,Pipariya APMC,tomato,Madhya Pradesh,Hoshangabad,22.7545538,77.7198249,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,509.4
530.0,Morena APMC,tomato,Madhya Pradesh,Morena,26.3849794,77.8612721,district,T4_Solan,Solan APMC,Himachal Pradesh,507.8
531.0,Betul APMC,tomato,Madhya Pradesh,Betul,21.8797472,77.8753651,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,473.1
537.0,Seoni APMC,tomato,Madhya Pradesh,Seoni,22.2748109,79.7202522,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,665.1
539.0,Shivpuri APMC,tomato,Madhya Pradesh,Shivpuri,25.3741215,77.8278866,district,T4_Solan,Solan APMC,Himachal Pradesh,618.9
543.0,Jowai APMC,tomato,Meghalaya,West Jaintia Hills,25.4425965,92.2988275,district,T4_Solan,Solan APMC,Himachal Pradesh,1605.4
544.0,Baghmara APMC,tomato,Meghalaya,South Garo Hills,25.347969,90.5657773,district,T4_Solan,Solan APMC,Himachal Pradesh,1454.9
550.0,Chandvad APMC,tomato,Maharashtra,Nashik,20.0112475,73.7902364,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,1.5
551.0,Manmad APMC,tomato,Maharashtra,Nashik,20.0112475,73.7902364,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,1.5
553.0,Manchar APMC,tomato,Maharashtra,Pune,18.5213738,73.8545071,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,164.3
555.0,Pandharpur APMC,tomato,Maharashtra,Solapur,17.8499067,75.2763203,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,285.4
557.0,Chattrapati Sambhajinagar APMC,tomato,Maharashtra,Chattrapati Sambhajinagar,19.7515,75.7139,state,T3_Nashik_Tomato,Nashik APMC,Maharashtra,203.1
572.0,Chikali APMC,tomato,Maharashtra,Buldhana,20.562845,76.4086986,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,280.3
580.0,Chandrapur APMC,tomato,Maharashtra,Chandrapur,20.0967555,79.5045475,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,597.0
587.0,Champai APMC,tomato,Mizoram,Aizawl,23.7277631,92.7179947,district,T4_Solan,Solan APMC,Himachal Pradesh,1733.2
588.0,Wokha Town APMC,tomato,Nagaland,Wokha,26.242251,94.1921153,district,T4_Solan,Solan APMC,Himachal Pradesh,1744.0
589.0,Mokokchung Town APMC,tomato,Nagaland,Mokokchung,26.4795861,94.5105275,district,T4_Solan,Solan APMC,Himachal Pradesh,1764.3
590.0,Naginimora APMC,tomato,Nagaland,Mon,26.666667,95.0,district,T4_Solan,Solan APMC,Himachal Pradesh,1803.1
591.0,Koraput APMC,tomato,Odisha,Koraput,18.7232023,82.6100596,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,723.3
592.0,Baripada APMC,tomato,Odisha,Mayurbhanja,20.9517,85.0985,state,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,1080.3
593.0,Padampur APMC,tomato,Odisha,Bargarh,21.2319922,83.5652737,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,1008.8
594.0,Khariar Road APMC,tomato,Odisha,Nuapada,20.5412657,82.5292352,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,887.3
595.0,Bolangir APMC,tomato,Odisha,Bolangir,20.7502257,83.2499464,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,946.0
596.0,Sambalpur APMC,tomato,Odisha,Sambalpur,21.5570606,84.1528515,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,1072.7
597.0,Ajnala APMC,tomato,Punjab,Amritsar,31.6356659,74.8787496,district,T4_Solan,Solan APMC,Himachal Pradesh,227.7
598.0,Patti APMC,tomato,Punjab,Tarntaran,31.1471,75.3412,state,T4_Solan,Solan APMC,Himachal Pradesh,171.3
599.0,Pathankot APMC,tomato,Punjab,Pathankot,32.3021899,75.6589406,district,T4_Solan,Solan APMC,Himachal Pradesh,207.9
600.0,Gurdaspur APMC,tomato,Punjab,Gurdaspur,31.9037264,75.2275587,district,T4_Solan,Solan APMC,Himachal Pradesh,210.9
602.0,Phillaur APMC,tomato,Punjab,Jalandhar,31.2922312,75.5678878,district,T4_Solan,Solan APMC,Himachal Pradesh,153.6
603.0,Bathinda APMC,tomato,Punjab,Bhatinda,30.206791,74.9463699,district,T4_Solan,Solan APMC,Himachal Pradesh,221.8
604.0,Rampura Phul APMC,tomato,Punjab,Bhatinda,30.206791,74.9463699,district,T4_Solan,Solan APMC,Himachal Pradesh,221.8
605.0,Raman APMC,tomato,Punjab,Bhatinda,30.206791,74.9463699,district,T4_Solan,Solan APMC,Himachal Pradesh,221.8
606.0,Faridkot APMC,tomato,Punjab,Faridkot,30.6014507,74.7950176,district,T4_Solan,Solan APMC,Himachal Pradesh,224.4
608.0,Firozepur City APMC,tomato,Punjab,Ferozpur,30.4002579,74.0327747,district,T4_Solan,Solan APMC,Himachal Pradesh,300.3
609.0,Talwandi Bhai APMC,tomato,Punjab,Ferozpur,30.4002579,74.0327747,district,T4_Solan,Solan APMC,Himachal Pradesh,300.3
610.0,Hoshiarpur APMC,tomato,Punjab,Hoshiarpur,31.6092942,75.8459754,district,T4_Solan,Solan APMC,Himachal Pradesh,144.0
611.0,Mukerian APMC,tomato,Punjab,Hoshiarpur,31.6092942,75.8459754,district,T4_Solan,Solan APMC,Himachal Pradesh,144.0
612.0,Raikot APMC,tomato,Punjab,Ludhiana,30.9090157,75.851601,district,T4_Solan,Solan APMC,Himachal Pradesh,120.7
613.0,Samrala APMC,tomato,Punjab,Ludhiana,30.9090157,75.851601,district,T4_Solan,Solan APMC,Himachal Pradesh,120.7
614.0,Phagwara APMC,tomato,Punjab,Kapurthala,31.3856476,75.3053304,district,T4_Solan,Solan APMC,Himachal Pradesh,180.5
615.0,Budalada APMC,tomato,Punjab,Mansa,29.8764133,75.4889564,district,T4_Solan,Solan APMC,Himachal Pradesh,193.5
617.0,Giddarbaha APMC,tomato,Punjab,Muktsar,30.4692,74.5182,district,T4_Solan,Solan APMC,Himachal Pradesh,253.1
619.0,Dudhansadhan APMC,tomato,Punjab,Patiala,30.2092778,76.3397231,district,T4_Solan,Solan APMC,Himachal Pradesh,107.3
620.0,Anandpur Sahib APMC,tomato,Punjab,Ropar (Rupnagar),30.9688367,76.526088,district,T4_Solan,Solan APMC,Himachal Pradesh,56.8
621.0,Ropar APMC,tomato,Punjab,Ropar (Rupnagar),30.9688367,76.526088,district,T4_Solan,Solan APMC,Himachal Pradesh,56.8
622.0,Nakodar APMC,tomato,Punjab,Jalandhar,31.2922312,75.5678878,district,T4_Solan,Solan APMC,Himachal Pradesh,153.6
623.0,Beawar APMC,tomato,Rajasthan,Beawar,26.1070559,74.3128424,district,T5_Navsari,Navsari APMC,Gujarat,591.4
624.0,Tonk APMC,tomato,Rajasthan,Tonk,26.1223198,75.6632235,district,T4_Solan,Solan APMC,Himachal Pradesh,550.4
627.0,Churu APMC,tomato,Rajasthan,Churu,28.2047781,74.6912996,district,T4_Solan,Solan APMC,Himachal Pradesh,381.0
629.0,Barmer APMC,tomato,Rajasthan,Barmer,25.5814853,71.1924922,district,T5_Navsari,Navsari APMC,Gujarat,544.1
631.0,Jalore APMC,tomato,Rajasthan,Jalore,25.2093482,72.3178889,district,T5_Navsari,Navsari APMC,Gujarat,477.6
632.0,Pali APMC,tomato,Rajasthan,Pali,25.4552211,73.419389,district,T5_Navsari,Navsari APMC,Gujarat,504.0
636.0,Jhunjhunu APMC,tomato,Rajasthan,Jhunjhunu,28.0798944,75.5424211,district,T4_Solan,Solan APMC,Himachal Pradesh,349.1
638.0,Sikar APMC,tomato,Rajasthan,Sikar,27.6624156,75.0279971,district,T4_Solan,Solan APMC,Himachal Pradesh,413.5
642.0,Abu Road APMC,tomato,Rajasthan,Sirohi,24.8114047,72.8300257,district,T5_Navsari,Navsari APMC,Gujarat,429.7
645.0,Cuddalore APMC,tomato,Tamil Nadu,Cuddalore,11.5202071,79.3396356,district,T1_Kolar,Kolar APMC,Karnataka,222.7
646.0,Namakkal APMC,tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
647.0,Buland Shahr APMC,tomato,Uttar Pradesh,Bulandshahar,28.5242541,77.5995188,district,T4_Solan,Solan APMC,Himachal Pradesh,268.7
648.0,Virudhunagar APMC,tomato,Tamil Nadu,Virudhunagar,9.4926289,77.8631831,district,T1_Kolar,Kolar APMC,Karnataka,406.5
649.0,Baraut APMC,tomato,Uttar Pradesh,Baghpat,29.0374779,77.3062737,district,T4_Solan,Solan APMC,Himachal Pradesh,208.4
650.0,Shamli APMC,tomato,Uttar Pradesh,Shamli,29.4811508,77.2901344,district,T4_Solan,Solan APMC,Himachal Pradesh,159.1
651.0,Khatauli APMC,tomato,Uttar Pradesh,Muzaffarnagar,29.4496979,77.7429333,district,T4_Solan,Solan APMC,Himachal Pradesh,172.6
652.0,Etah APMC,tomato,Uttar Pradesh,Etah,27.5550357,78.5992221,district,T4_Solan,Solan APMC,Himachal Pradesh,399.2
653.0,Mathura APMC,tomato,Uttar Pradesh,Mathura,27.4955539,77.6855554,district,T4_Solan,Solan APMC,Himachal Pradesh,383.1
654.0,Rampur APMC,tomato,Uttar Pradesh,Rampur,28.7934728,79.1845806,district,T4_Solan,Solan APMC,Himachal Pradesh,308.0
655.0,Badayoun APMC,tomato,Uttar Pradesh,Badaun,28.0649367,79.043832,district,T4_Solan,Solan APMC,Himachal Pradesh,366.7
656.0,Chandausi APMC,tomato,Uttar Pradesh,Sambhal,28.4271928,78.5564546,district,T4_Solan,Solan APMC,Himachal Pradesh,308.6
657.0,Raibareilly APMC,tomato,Uttar Pradesh,Raebarelli,26.772397,80.9443626,district,T4_Solan,Solan APMC,Himachal Pradesh,591.6
658.0,Gonda APMC,tomato,Uttar Pradesh,Gonda,27.1103723,81.9238906,district,T4_Solan,Solan APMC,Himachal Pradesh,629.6
659.0,Sultanpur APMC,tomato,Uttar Pradesh,Amethi,26.346274,81.6252039,district,T4_Solan,Solan APMC,Himachal Pradesh,671.1
660.0,Pratapgarh APMC,tomato,Uttar Pradesh,Pratapgarh,25.75,81.75,district,T4_Solan,Solan APMC,Himachal Pradesh,730.7
661.0,Devariya APMC,tomato,Uttar Pradesh,Deoria,26.4239911,83.7638578,district,T4_Solan,Solan APMC,Himachal Pradesh,817.5
662.0,Basti APMC,tomato,Uttar Pradesh,Basti,26.8387083,82.5350919,district,T4_Solan,Solan APMC,Himachal Pradesh,694.6
663.0,Azamgarh APMC,tomato,Uttar Pradesh,Azamgarh,26.023639,83.0293105,district,T4_Solan,Solan APMC,Himachal Pradesh,792.6
664.0,Mirzapur APMC,tomato,Uttar Pradesh,Mirzapur,24.9316896,82.6280163,district,T4_Solan,Solan APMC,Himachal Pradesh,856.6
666.0,Jhansi APMC,tomato,Uttar Pradesh,Jhansi,25.529855,78.6527802,district,T4_Solan,Solan APMC,Himachal Pradesh,616.3
667.0,Rishikesh APMC,tomato,Uttarakhand,Dehradoon,30.0668,79.0193,state,T4_Solan,Solan APMC,Himachal Pradesh,204.7
668.0,Vikasnagar APMC,tomato,Uttarakhand,Dehradoon,30.0668,79.0193,state,T4_Solan,Solan APMC,Himachal Pradesh,204.7
669.0,Khateema APMC,tomato,Uttarakhand,Udhamsinghnagar,30.0668,79.0193,state,T4_Solan,Solan APMC,Himachal Pradesh,204.7
670.0,Burdwan APMC,tomato,West Bengal,Purba Bardhaman,23.388517,87.9068097,district,T4_Solan,Solan APMC,Himachal Pradesh,1354.5
671.0,Medinipur(West) APMC,tomato,West Bengal,Medinipur(W),22.4256204,87.3196353,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,1356.8
672.0,Birbhum APMC,tomato,West Bengal,Birbhum,24.0621532,87.6982823,district,T4_Solan,Solan APMC,Himachal Pradesh,1290.5
673.0,Purulia APMC,tomato,West Bengal,Puruliya,23.333333,86.416667,district,T4_Solan,Solan APMC,Himachal Pradesh,1246.3
675.0,Jalpaiguri Sadar APMC,tomato,West Bengal,Jalpaiguri,26.6262805,88.7334485,district,T4_Solan,Solan APMC,Himachal Pradesh,1227.3
676.0,Alipurduar APMC,tomato,West Bengal,Alipurduar,26.4851573,89.5246926,district,T4_Solan,Solan APMC,Himachal Pradesh,1305.2
677.0,Kalimpong APMC,tomato,West Bengal,Kalimpong,27.0702869,88.4723676,district,T4_Solan,Solan APMC,Himachal Pradesh,1183.2
678.0,Pabiacherra APMC,tomato,Tripura,Unokoti,23.9408,91.9882,state,T4_Solan,Solan APMC,Himachal Pradesh,1657.3
679.0,Melaghar APMC,tomato,Tripura,Sepahijala,23.6658005,91.3200275,district,T4_Solan,Solan APMC,Himachal Pradesh,1615.9
681.0,Vadaseri APMC,tomato,Tamil Nadu,Nagercoil (Kannyiakumari),11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
682.0,Muzzafarnagar APMC,tomato,Uttar Pradesh,Muzaffarnagar,29.4496979,77.7429333,district,T4_Solan,Solan APMC,Himachal Pradesh,172.6
683.0,Panisagar APMC,tomato,Tripura,North Tripura,24.0921476,92.2451214,district,T4_Solan,Solan APMC,Himachal Pradesh,1671.2
684.0,Kulai APMC,tomato,Tripura,Dhalai,23.8253158,91.9732227,district,T4_Solan,Solan APMC,Himachal Pradesh,1662.7
690.0,Channapatna APMC,tomato,Karnataka,Bengaluru South,12.720006,77.3184199,district,T1_Kolar,Kolar APMC,Karnataka,99.7
691.0,Kanakapura APMC,tomato,Karnataka,Bengaluru South,12.720006,77.3184199,district,T1_Kolar,Kolar APMC,Karnataka,99.7
