crop,state,market,first_week,last_week,n_weeks,coverage_category
potato,Tamil Nadu,Gandarvakottai(Uzhavar Sandhai ),2025-02-03,2026-07-27,76,Short (1-2yr)
potato,Tamil Nadu,Gandhigramam(Uzhavar Sandhai),2026-02-23,2026-07-27,23,Thin (<1yr)
potato,Tamil Nadu,Gingee(Uzhavar Sandhai ),2024-12-30,2026-07-27,70,Short (1-2yr)
potato,Tamil Nadu,Gobichettipalayam(Uzhavar Sandhai ),2024-12-30,2026-07-27,81,Short (1-2yr)
potato,Tamil Nadu,Gudalur(Uzhavar Sandhai ),2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tamil Nadu,Gudiyatham(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Guduvancheri(Uzhavar Sandhai ),2024-12-30,2026-07-27,79,Short (1-2yr)
potato,Tamil Nadu,Harur(Uzhavar Sandhai ),2024-12-30,2026-07-27,80,Short (1-2yr)
potato,Tamil Nadu,Hasthampatti(Uzhavar Sandhai ),2024-12-30,2026-07-27,70,Short (1-2yr)
potato,Tamil Nadu,Hosur(Uzhavar Sandhai ),2024-12-30,2026-07-27,75,Short (1-2yr)
potato,Tamil Nadu,Jalagandapuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,56,Thin (<1yr)
potato,Tamil Nadu,Jameenrayapettai(Uzhavar Sandhai ),2024-12-30,2026-07-27,73,Short (1-2yr)
potato,Tamil Nadu,Jeyankondam (Uzhavar Sandhai ),2024-12-30,2026-07-27,77,Short (1-2yr)
potato,Tamil Nadu,KKNagar(Uzhavar Sandhai ),2025-02-24,2026-07-27,27,Thin (<1yr)
potato,Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ),2024-12-30,2026-07-27,59,Thin (<1yr)
potato,Tamil Nadu,Kallakurichi(Uzhavar Sandhai ),2024-12-30,2026-07-27,76,Short (1-2yr)
potato,Tamil Nadu,Kambam(Uzhavar Sandhai ),2024-12-30,2026-07-27,60,Thin (<1yr)
potato,Tamil Nadu,Kamuthi(Uzhavar Sandhai ),2026-04-13,2026-04-13,1,Thin (<1yr)
potato,Tamil Nadu,Kancheepuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Kandiyaperi(Uzhavar Sandhai ),2025-08-04,2025-08-04,1,Thin (<1yr)
potato,Tamil Nadu,Karaikudi(Uzhavar Sandhai ),2024-12-30,2026-07-27,79,Short (1-2yr)
potato,Tamil Nadu,Karambakkudi(Uzhavar Sandhai ),2024-12-30,2026-07-20,69,Short (1-2yr)
potato,Tamil Nadu,Karimangalam(Uzhavar Sandhai),2026-02-23,2026-07-27,23,Thin (<1yr)
potato,Tamil Nadu,Kariyapatti(Uzhavar Sandhai ),2025-02-17,2026-07-27,76,Short (1-2yr)
potato,Tamil Nadu,Karur(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Katpadi (Uzhavar Sandhai ),2024-12-30,2026-07-27,62,Short (1-2yr)
potato,Tamil Nadu,Kaveripattinam(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Keelpennathur(Uzhavar Sandhai ),2024-12-30,2026-07-27,74,Short (1-2yr)
potato,Tamil Nadu,Kodaikkanal(Uzhavar Sandhai),2025-11-10,2026-06-22,4,Thin (<1yr)
potato,Tamil Nadu,Kovilpatti(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Krishnagiri(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Kulithalai(Uzhavar Sandhai ),2024-12-30,2026-07-20,54,Thin (<1yr)
potato,Tamil Nadu,Kumarapalayam(Uzhavar Sandhai ),2024-12-30,2026-07-27,80,Short (1-2yr)
potato,Tamil Nadu,Kumbakonam (Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Kundrathur(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Lalgudi(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Madhuranthagam(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Manachanallur(Uzhavar Sandhai ),2024-12-30,2026-07-27,74,Short (1-2yr)
potato,Tamil Nadu,Manapparai(Uzhavar Sandhai ),2024-12-30,2026-07-27,60,Thin (<1yr)
potato,Tamil Nadu,Mannargudi I(Uzhavar Sandhai ),2024-12-30,2026-07-27,74,Short (1-2yr)
potato,Tamil Nadu,Mannargudi II(Uzhavar Sandhai ),2024-12-30,2026-07-27,73,Short (1-2yr)
potato,Tamil Nadu,Mayiladuthurai(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Mecheri(Uzhavar Sandhai),2026-02-09,2026-07-06,22,Thin (<1yr)
potato,Tamil Nadu,Medavakkam(Uzhavar Sandhai ),2024-12-30,2026-07-27,77,Short (1-2yr)
potato,Tamil Nadu,Melapalayam(Uzhavar Sandhai ),2024-12-30,2026-07-27,55,Thin (<1yr)
potato,Tamil Nadu,Mettupalayam(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Mettur(Uzhavar Sandhai ),2024-12-30,2026-07-27,62,Short (1-2yr)
potato,Tamil Nadu,Mohanur(Uzhavar Sandhai ),2024-12-30,2026-07-27,78,Short (1-2yr)
potato,Tamil Nadu,Musiri(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Muthupettai(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Myladi(Uzhavar Sandhai ),2025-02-17,2026-07-27,60,Thin (<1yr)
potato,Tamil Nadu,NGO Colony(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Nagapattinam(Uzhavar Sandhai ),2024-12-30,2026-07-27,57,Thin (<1yr)
potato,Tamil Nadu,Namakkal(Uzhavar Sandhai ),2024-12-30,2026-07-27,55,Thin (<1yr)
potato,Tamil Nadu,Nanganallur(Uzhavar Sandhai ),2024-12-30,2026-07-27,72,Short (1-2yr)
potato,Tamil Nadu,Naravarikuppam(Uzhavar Sandhai ),2026-06-15,2026-07-20,6,Thin (<1yr)
potato,Tamil Nadu,Natrampalli(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Padappai(Uzhavar Sandhai ),2024-12-30,2026-07-27,62,Short (1-2yr)
potato,Tamil Nadu,Palacode(Uzhavar Sandhai ),2024-12-30,2026-07-27,63,Short (1-2yr)
potato,Tamil Nadu,Palanganatham(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Palani(Uzhavar Sandhai ),2024-12-30,2026-07-27,55,Thin (<1yr)
potato,Tamil Nadu,Palayamkottai(Uzhavar Sandhai ),2024-12-30,2026-07-27,69,Short (1-2yr)
potato,Tamil Nadu,Palladam(Uzhavar Sandhai ),2024-12-30,2026-07-27,59,Thin (<1yr)
potato,Tamil Nadu,Pallavaram(Uzhavar Sandhai ),2024-12-30,2026-07-27,68,Short (1-2yr)
potato,Tamil Nadu,Pallikonda(Uzhavar Sandhai),2026-02-09,2026-07-27,25,Thin (<1yr)
potato,Tamil Nadu,Panruti(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Papanasam(Uzhavar Sandhai ),2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tamil Nadu,Paramakudi(Uzhavar Sandhai ),2024-12-30,2026-07-27,71,Short (1-2yr)
potato,Tamil Nadu,Paramathivelur(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Paruthipattu(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Pattukottai(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Pennagaram(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Perambakkam(Uzhavar Sandhai ),2026-03-30,2026-07-06,3,Thin (<1yr)
potato,Tamil Nadu,Perambalur(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Perampet(Uzhavar Sandhai),2026-02-09,2026-07-27,25,Thin (<1yr)
potato,Tamil Nadu,Peravurani(Uzhavar Sandhai),2026-02-09,2026-07-20,24,Thin (<1yr)
potato,Tamil Nadu,Periyakulam(Uzhavar Sandhai ),2024-12-30,2026-07-27,61,Thin (<1yr)
potato,Tamil Nadu,Perundurai(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Pollachi(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Polur(Uzhavar Sandhai ),2024-12-30,2026-07-27,81,Short (1-2yr)
potato,Tamil Nadu,Pudukottai(Uzhavar Sandhai ),2024-12-30,2026-07-27,68,Short (1-2yr)
potato,Tamil Nadu,RSPuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,53,Thin (<1yr)
potato,Tamil Nadu,Rajapalayam(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Ramanathapuram(Uzhavar Sandhai ),2025-09-01,2026-07-27,39,Thin (<1yr)
potato,Tamil Nadu,Ranipettai(Uzhavar Sandhai ),2024-12-30,2026-07-27,56,Thin (<1yr)
potato,Tamil Nadu,Rasipuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,63,Short (1-2yr)
potato,Tamil Nadu,Sampath Nagar(Uzhavar Sandhai ),2024-12-30,2026-07-27,53,Thin (<1yr)
potato,Tamil Nadu,Sankarapuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Sathiyamagalam(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Sathur(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Singampunari(Uzhavar Sandhai ),2024-12-30,2026-07-27,53,Thin (<1yr)
potato,Tamil Nadu,Singanallur(Uzhavar Sandhai ),2024-12-30,2026-07-27,79,Short (1-2yr)
potato,Tamil Nadu,Sirkali(Uzhavar Sandhai ),2024-12-30,2026-07-27,82,Short (1-2yr)
potato,Tamil Nadu,Sivagangai (Uzhavar Sandhai ),2024-12-30,2026-07-27,81,Short (1-2yr)
potato,Tamil Nadu,Sivakasi(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Sooramangalam(Uzhavar Sandhai ),2024-12-30,2026-07-27,63,Short (1-2yr)
potato,Tamil Nadu,Srivilliputhur(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Sulur(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Sundarapuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Sunguvarchatram(Uzhavar Sandhai ),2024-12-30,2026-07-27,80,Short (1-2yr)
potato,Tamil Nadu,Tamarainagar(Uzhavar Sandhai ),2024-12-30,2025-02-24,9,Thin (<1yr)
potato,Tamil Nadu,Tenkasi(Uzhavar Sandhai ),2024-12-30,2025-07-21,30,Thin (<1yr)
potato,Tamil Nadu,Thalavadi(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Thalavaipuram(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Thammampatti (Uzhavar Sandhai ),2024-12-30,2026-07-27,57,Thin (<1yr)
potato,Tamil Nadu,Thanjavur(Uzhavar Sandhai ),2024-12-30,2026-07-27,62,Short (1-2yr)
potato,Tamil Nadu,Thathakapatti(Uzhavar Sandhai ),2024-12-30,2026-07-27,57,Thin (<1yr)
potato,Tamil Nadu,Theni(Uzhavar Sandhai ),2024-12-30,2026-07-27,54,Thin (<1yr)
potato,Tamil Nadu,Thirukalukundram(Uzhavar Sandhai ),2026-07-06,2026-07-27,4,Thin (<1yr)
potato,Tamil Nadu,Thirupathur APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Thiruverumbur(Uzhavar Sandhai ),2026-02-02,2026-07-27,25,Thin (<1yr)
potato,Tamil Nadu,Thuraiyur APMC,2024-12-30,2026-07-27,57,Thin (<1yr)
potato,Tamil Nadu,Tindivanam APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Tiruchengode APMC,2024-12-30,2026-07-27,81,Short (1-2yr)
potato,Tamil Nadu,Tirukattupalli(Uzhavar Sandhai ),2026-02-02,2026-07-27,26,Thin (<1yr)
potato,Tamil Nadu,Tirupatthur(Uzhavar Sandhai ),2024-12-30,2026-07-27,58,Thin (<1yr)
potato,Tamil Nadu,Tiruppur (North) (Uzhavar Sandhai ),2024-12-30,2026-07-27,56,Thin (<1yr)
potato,Tamil Nadu,Tiruppur (South) (Uzhavar Sandhai ),2024-12-30,2026-07-27,53,Thin (<1yr)
potato,Tamil Nadu,Tiruthani(Uzhavar Sandhai ),2026-02-02,2026-07-27,26,Thin (<1yr)
potato,Tamil Nadu,Tiruvallur(Uzhavar Sandhai ),2024-12-30,2025-07-21,27,Thin (<1yr)
potato,Tamil Nadu,Tiruvannamalai(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Tiruvarur(Uzhavar Sandhai ),2024-12-30,2025-06-30,27,Thin (<1yr)
potato,Tamil Nadu,Tuticorin(Uzhavar Sandhai ),2024-12-30,2026-07-27,80,Short (1-2yr)
potato,Tamil Nadu,Udhagamandalam(Uzhavar Sandhai ),2024-12-30,2026-07-27,78,Short (1-2yr)
potato,Tamil Nadu,Udumalpet APMC,2024-12-30,2026-07-27,71,Short (1-2yr)
potato,Tamil Nadu,Ulundurpettai APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Vadalur(Uzhavar Sandhai ),2026-02-09,2026-07-27,25,Thin (<1yr)
potato,Tamil Nadu,Vadaseri APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Vadavalli(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Vandavasi(Uzhavar Sandhai ),2025-03-17,2026-07-27,33,Thin (<1yr)
potato,Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Vazhapadi(Uzhavar Sandhai),2026-02-23,2026-07-27,23,Thin (<1yr)
potato,Tamil Nadu,Vedaranyam(Uzhavar Sandhai),2026-02-09,2026-07-27,25,Thin (<1yr)
potato,Tamil Nadu,Vedasanthur(Uzhavar Sandhai ),2024-12-30,2025-07-28,30,Thin (<1yr)
potato,Tamil Nadu,Velayuthampalayam(Uzhavar Sandhai ),2024-12-30,2026-03-30,41,Thin (<1yr)
potato,Tamil Nadu,Vellore APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Villupuram(Uzhavar Sandhai ),2026-02-02,2026-07-27,26,Thin (<1yr)
potato,Tamil Nadu,Virudhunagar(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tamil Nadu,Viruthachalam(Uzhavar Sandhai ),2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Telangana,APMC PATANCHERU,2026-05-18,2026-07-20,9,Thin (<1yr)
potato,Telangana,Bowenpally APMC,2024-12-30,2026-07-20,74,Short (1-2yr)
potato,Telangana,"Excise Colony,RBZ",2026-05-18,2026-07-27,11,Thin (<1yr)
potato,Telangana,Gaddiannaram APMC,2026-03-23,2026-05-11,8,Thin (<1yr)
potato,Telangana,Gudimalkapur APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Telangana,Ibrahimpatnam APMC,2026-06-01,2026-06-01,1,Thin (<1yr)
potato,Telangana,Kalwakurthy APMC,2025-01-06,2026-07-20,54,Thin (<1yr)
potato,Telangana,Karimnagar Rythu Bazar APMC,2025-05-12,2025-05-12,1,Thin (<1yr)
potato,Telangana,Kukatpally Rythu Bazar APMC,2024-12-30,2025-11-03,45,Thin (<1yr)
potato,Telangana,"Kukatpally,RBZ",2026-01-05,2026-07-27,30,Thin (<1yr)
potato,Telangana,L B Nagar APMC,2024-12-30,2026-07-20,19,Thin (<1yr)
potato,Telangana,Mahabubnagar(Rythu Bazar),2024-12-30,2026-07-27,66,Short (1-2yr)
potato,Telangana,Mahboob Manison APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Telangana,Miryalguda(Rythu Bazar),2026-05-18,2026-07-27,11,Thin (<1yr)
potato,Telangana,RYTHU BAZAR ERRAGADDA,2025-01-06,2026-07-27,19,Thin (<1yr)
potato,Telangana,RYTHU BAZAR FALAKNUMA,2026-07-20,2026-07-20,1,Thin (<1yr)
potato,Telangana,RYTHU BAZAR MEHDIPATNAM,2024-12-30,2026-07-27,46,Thin (<1yr)
potato,Telangana,Sangareddy APMC,2026-04-20,2026-07-27,15,Thin (<1yr)
potato,Telangana,"Saroornagar,RBZ",2026-07-20,2026-07-27,2,Thin (<1yr)
potato,Telangana,Shankarapally APMC,2024-12-30,2026-06-29,19,Thin (<1yr)
potato,Telangana,Siddipet(Rythu Bazar),2026-04-13,2026-07-20,15,Thin (<1yr)
potato,Telangana,"Vanasthalipuram,RBZ",2026-07-20,2026-07-27,2,Thin (<1yr)
potato,Telangana,Vantamamidi APMC,2025-01-06,2026-07-20,29,Thin (<1yr)
potato,Telangana,Venkateswarnagar APMC,2025-01-06,2026-06-08,64,Short (1-2yr)
potato,Telangana,Warangal APMC,2024-12-30,2026-07-27,79,Short (1-2yr)
potato,Telangana,"Weekly Market Area,RBZ APMC",2026-05-18,2026-07-27,10,Thin (<1yr)
potato,Tripura,Bachaibari APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tripura,Barpathari APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tripura,Biokhora,2025-10-27,2026-07-20,24,Thin (<1yr)
potato,Tripura,Bishalgarh APMC,2024-12-30,2026-07-20,75,Short (1-2yr)
potato,Tripura,Bishramganj,2024-12-30,2025-07-14,15,Thin (<1yr)
potato,Tripura,Boxonagar,2024-12-30,2026-07-27,77,Short (1-2yr)
potato,Tripura,Champaknagar APMC,2024-12-30,2026-07-20,79,Short (1-2yr)
potato,Tripura,Chowmanu APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tripura,Dasda APMC,2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tripura,Garjee APMC,2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tripura,Gondatwisa APMC,2024-12-30,2026-07-20,59,Thin (<1yr)
potato,Tripura,Halahali,2025-10-27,2026-07-20,26,Thin (<1yr)
potato,Tripura,Jampuijala APMC,2024-12-30,2026-07-20,81,Short (1-2yr)
potato,Tripura,Kadamtala,2024-12-30,2026-07-20,74,Short (1-2yr)
potato,Tripura,Kalsi APMC,2024-12-30,2026-06-15,14,Thin (<1yr)
potato,Tripura,Kalyanpur APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tripura,Kanchanpur,2024-12-30,2026-07-20,79,Short (1-2yr)
potato,Tripura,Kulai APMC,2024-12-30,2026-07-20,73,Short (1-2yr)
potato,Tripura,Machmara,2024-12-30,2026-07-20,7,Thin (<1yr)
potato,Tripura,Manubazar,2025-10-27,2026-07-20,25,Thin (<1yr)
potato,Tripura,Masli,2024-12-30,2026-07-20,75,Short (1-2yr)
potato,Tripura,Melaghar APMC,2024-12-30,2026-07-27,83,Short (1-2yr)
potato,Tripura,Mohanpur APMC,2025-01-27,2025-02-03,2,Thin (<1yr)
potato,Tripura,Nutanbazar APMC,2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tripura,Pabiacherra APMC,2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tripura,Panichowki,2024-12-30,2026-07-20,77,Short (1-2yr)
potato,Tripura,Panisagar APMC,2024-12-30,2026-07-20,80,Short (1-2yr)
potato,Tripura,Santir Bazar APMC,2024-12-30,2026-07-20,81,Short (1-2yr)
potato,Tripura,Silachhari APMC,2024-12-30,2026-07-20,81,Short (1-2yr)
potato,Tripura,Sonamura APMC,2024-12-30,2026-07-20,82,Short (1-2yr)
potato,Tripura,Teliamura APMC,2024-12-30,2026-07-27,76,Short (1-2yr)
potato,Uttar Pradesh,Achalda APMC,2022-05-02,2026-07-20,219,Moderate (2-4.5yr)
potato,Uttar Pradesh,Achnera APMC,2022-04-25,2026-07-20,163,Moderate (2-4.5yr)
potato,Uttar Pradesh,Agra APMC,2022-05-02,2026-07-27,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Ahirora APMC,2022-04-25,2026-06-15,211,Moderate (2-4.5yr)
potato,Uttar Pradesh,Ajuha APMC,2022-05-02,2026-07-20,208,Moderate (2-4.5yr)
potato,Uttar Pradesh,Akbarpur APMC,2022-05-02,2026-07-06,204,Moderate (2-4.5yr)
potato,Uttar Pradesh,Aliganj APMC,2026-02-16,2026-07-20,20,Thin (<1yr)
potato,Uttar Pradesh,Aligarh APMC,2022-05-02,2026-07-27,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Amroha APMC,2022-05-02,2026-06-29,206,Moderate (2-4.5yr)
potato,Uttar Pradesh,Anandnagar APMC,2022-05-02,2026-06-22,210,Moderate (2-4.5yr)
potato,Uttar Pradesh,Anoop Shahar APMC,2022-05-02,2026-07-20,218,Moderate (2-4.5yr)
potato,Uttar Pradesh,Anwala APMC,2022-04-25,2026-07-20,218,Moderate (2-4.5yr)
potato,Uttar Pradesh,Atarra APMC,2022-04-25,2025-10-27,174,Moderate (2-4.5yr)
potato,Uttar Pradesh,Atrauli APMC,2022-04-25,2026-07-20,220,Moderate (2-4.5yr)
potato,Uttar Pradesh,Auraiya APMC,2022-05-02,2026-07-20,221,Moderate (2-4.5yr)
potato,Uttar Pradesh,Awagarh APMC,2022-04-25,2026-07-20,213,Moderate (2-4.5yr)
potato,Uttar Pradesh,Ayodhya APMC,2024-12-30,2026-07-20,69,Short (1-2yr)
potato,Uttar Pradesh,Azamgarh APMC,2022-05-02,2026-07-20,211,Moderate (2-4.5yr)
potato,Uttar Pradesh,Baberu APMC,2022-04-25,2024-01-01,62,Short (1-2yr)
potato,Uttar Pradesh,Babrala APMC,2022-06-20,2026-07-27,75,Short (1-2yr)
potato,Uttar Pradesh,Bachranwa APMC,2023-05-08,2026-02-16,83,Short (1-2yr)
potato,Uttar Pradesh,Badayoun APMC,2022-05-02,2026-07-27,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bagpat APMC,2022-04-25,2026-02-09,147,Moderate (2-4.5yr)
potato,Uttar Pradesh,Baheri APMC,2022-04-25,2026-05-11,178,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bahraich APMC,2022-05-02,2026-07-20,206,Moderate (2-4.5yr)
potato,Uttar Pradesh,Ballia APMC,2022-05-02,2026-04-27,189,Moderate (2-4.5yr)
potato,Uttar Pradesh,Balrampur APMC,2022-05-02,2026-05-11,175,Moderate (2-4.5yr)
potato,Uttar Pradesh,Banda APMC,2022-04-25,2026-06-08,192,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bangarmau APMC,2022-04-25,2026-07-20,212,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bansi APMC,2022-05-23,2025-12-22,32,Thin (<1yr)
potato,Uttar Pradesh,Banthara APMC,2024-03-18,2026-07-06,11,Thin (<1yr)
potato,Uttar Pradesh,Barabanki APMC,2022-05-02,2026-07-20,218,Moderate (2-4.5yr)
potato,Uttar Pradesh,Baraut APMC,2022-04-25,2026-07-20,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bareilly APMC,2022-04-25,2026-07-20,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Barhaj APMC,2022-05-02,2024-01-01,64,Short (1-2yr)
potato,Uttar Pradesh,Baripaal APMC,2022-05-02,2026-07-20,218,Moderate (2-4.5yr)
potato,Uttar Pradesh,Basti APMC,2022-04-25,2026-07-20,206,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bewar APMC,2022-04-25,2026-07-20,208,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bharthna APMC,2022-05-02,2026-07-20,215,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bharuasumerpur APMC,2022-04-25,2026-02-16,199,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bharwari APMC,2022-05-09,2026-06-29,170,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bhehjoi APMC,2022-04-25,2026-07-20,210,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bhinga APMC,2024-05-27,2026-05-25,86,Short (1-2yr)
potato,Uttar Pradesh,Bijnaur APMC,2022-05-02,2026-06-29,194,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bilaspur APMC,2022-05-16,2022-08-15,5,Thin (<1yr)
potato,Uttar Pradesh,Bilsi APMC,2022-04-25,2026-07-20,200,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bindki APMC,2022-04-25,2026-06-29,212,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bishalpur APMC,2022-04-25,2026-06-29,201,Moderate (2-4.5yr)
potato,Uttar Pradesh,Bisoli APMC,2023-05-29,2026-07-20,158,Moderate (2-4.5yr)
potato,Uttar Pradesh,Buland Shahr APMC,2022-05-02,2026-07-27,217,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chaandpur APMC,2022-05-02,2026-07-20,200,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chandausi APMC,2022-05-02,2026-07-20,213,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chandoli APMC,2022-05-02,2025-11-10,185,Moderate (2-4.5yr)
potato,Uttar Pradesh,Charkhari APMC,2025-09-22,2025-10-27,2,Thin (<1yr)
potato,Uttar Pradesh,Charra APMC,2022-05-02,2026-07-20,215,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chhibramau APMC,2022-04-25,2026-07-20,216,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chirgaon APMC,2022-04-25,2025-11-10,186,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chitwadagaon APMC,2022-05-16,2026-03-30,193,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chorichora APMC,2022-05-02,2026-02-23,161,Moderate (2-4.5yr)
potato,Uttar Pradesh,Choubepur APMC,2022-05-02,2026-07-20,215,Moderate (2-4.5yr)
potato,Uttar Pradesh,Chutmalpur APMC,2022-05-02,2026-07-20,209,Moderate (2-4.5yr)
