state,district,week_start,cdi,drought_category
Karnataka,Raichur,2025-08-11,1.9659,Normal
Kerala,Ernakulam,2025-08-11,0.45661,Normal
Kerala,Kannur,2025-08-11,0.020106,Normal
Kerala,Kottayam,2025-08-11,1.3888,Normal
Kerala,Malappuram,2025-08-11,-0.42955,Normal
Kerala,Palakad,2025-08-11,0.93284,Normal
Maharashtra,Dhule,2025-08-11,-0.53729,Abnormal (D0)
Maharashtra,Palghar,2025-08-11,0.51589,Normal
Manipur,Imphal East,2025-08-11,0.19784,Normal
Madhya Pradesh,Neemuch,2025-08-11,1.6364,Normal
Madhya Pradesh,Ujjain,2025-08-11,-0.38182,Normal
Rajasthan,Pratapgarh,2025-08-11,0.16242,Normal
West Bengal,Malda,2025-08-11,0.15861,Normal
West Bengal,Uttar Dinajpur,2025-08-11,-1.1993,Moderate (D1)
Bihar,Khagaria,2025-08-11,-0.36654,Normal
Gujarat,Kachchh,2025-08-11,0.33713,Normal
Kerala,Kozhikode(Calicut),2025-08-11,0.58671,Normal
Madhya Pradesh,Mandsaur,2025-08-11,2.3159,Normal
Maharashtra,Buldhana,2025-08-11,0.029979,Normal
Punjab,Pathankot,2025-08-11,0.91171,Normal
Rajasthan,Jaisalmer,2025-08-11,0.12285,Normal
Karnataka,Chikmagalur,2025-08-11,0.40156,Normal
Karnataka,Kalburgi,2025-08-11,0.88076,Normal
Karnataka,Shimoga,2025-08-11,0.43945,Normal
Goa,North Goa,2025-08-11,-0.50371,Abnormal (D0)
West Bengal,Murshidabad,2025-08-11,0.19325,Normal
Kerala,Idukki,2025-08-11,0.86934,Normal
Madhya Pradesh,Shajapur,2025-08-11,-0.070515,Normal
Manipur,Thoubal,2025-08-11,0.040162,Normal
Telangana,Medchal Malkajgiri,2025-08-11,0.99383,Normal
Maharashtra,Beed,2025-08-11,-0.70678,Abnormal (D0)
Bihar,Madhubani,2025-08-11,-1.1848,Moderate (D1)
Rajasthan,Bikaner,2025-08-11,0.60762,Normal
Kerala,Alappuzha,2025-08-11,1.6062,Normal
Kerala,Kasargod,2025-08-11,0.70693,Normal
Kerala,Thiruvananthapuram,2025-08-11,-0.26052,Normal
Kerala,Kollam,2025-08-11,1.2285,Normal
Madhya Pradesh,Rajgarh,2025-08-11,2.5517,Normal
Tripura,Dhalai,2025-08-11,0.22237,Normal
Jammu and Kashmir,Anantnag,2025-08-11,-1.4177,Severe (D2)
Bihar,Samastipur,2025-08-11,-0.71693,Abnormal (D0)
Bihar,Sheohar,2025-08-11,-1.5859,Severe (D2)
Manipur,Kakching,2025-08-11,-0.47235,Normal
Madhya Pradesh,Chhatarpur,2025-08-11,2.9717,Normal
Andhra Pradesh,YSR Kadapa,2025-08-11,0.11442,Normal
Assam,Hailakandi,2025-08-11,-0.84546,Moderate (D1)
West Bengal,Kalimpong,2025-08-11,0.17281,Normal
West Bengal,Jhargram,2025-08-11,0.8386,Normal
Telangana,Hyderabad,2025-08-18,1.529,Normal
Telangana,Mahbubnagar,2025-08-18,3.2008,Normal
Telangana,Warangal,2025-08-18,2.2561,Normal
Chandigarh,Chandigarh,2025-08-18,1.8882,Normal
Gujarat,Bharuch,2025-08-18,0.24594,Normal
Gujarat,Kheda,2025-08-18,0.15807,Normal
Gujarat,Morbi,2025-08-18,0.012671,Normal
Gujarat,Surat,2025-08-18,-0.52524,Abnormal (D0)
Gujarat,Ahmedabad,2025-08-18,0.53053,Normal
Himachal Pradesh,Kangra,2025-08-18,0.041729,Normal
Himachal Pradesh,Kullu,2025-08-18,1.3243,Normal
Himachal Pradesh,Solan,2025-08-18,3.0241,Normal
Haryana,Fatehabad,2025-08-18,-0.25828,Normal
Haryana,Jind,2025-08-18,-0.27712,Normal
Haryana,Kurukshetra,2025-08-18,-0.5525,Abnormal (D0)
Haryana,Sirsa,2025-08-18,0.63517,Normal
Jammu and Kashmir,Srinagar,2025-08-18,-0.87662,Moderate (D1)
Jammu and Kashmir,Udhampur,2025-08-18,-0.27149,Normal
Karnataka,Bengaluru,2025-08-18,0.2907,Normal
Karnataka,Davangere,2025-08-18,3.0676,Normal
Karnataka,Kolar,2025-08-18,1.7294,Normal
Karnataka,Mysuru,2025-08-18,3.2657,Normal
Keralam,Ernakulam,2025-08-18,0.66551,Normal
Keralam,Kannur,2025-08-18,0.04411,Normal
Keralam,Kollam,2025-08-18,1.3543,Normal
Keralam,Kottayam,2025-08-18,1.5493,Normal
Keralam,Malappuram,2025-08-18,-0.42175,Normal
Keralam,Palakad,2025-08-18,0.85533,Normal
Maharashtra,Ahilyanagar,2025-08-18,0.74672,Normal
Maharashtra,Jalgaon,2025-08-18,-0.85466,Moderate (D1)
Maharashtra,Kolhapur,2025-08-18,0.88072,Normal
Maharashtra,Mumbai,2025-08-18,1.6548,Normal
Maharashtra,Nagpur,2025-08-18,0.44032,Normal
Maharashtra,Nashik,2025-08-18,0.63909,Normal
Maharashtra,Pune,2025-08-18,0.28168,Normal
Maharashtra,Solapur,2025-08-18,0.12977,Normal
Madhya Pradesh,Bhopal,2025-08-18,1.0974,Normal
Madhya Pradesh,Indore,2025-08-18,-0.41319,Normal
Chattisgarh,Rajnandgaon,2025-08-18,0.19008,Normal
Odisha,Bargarh,2025-08-18,-0.17714,Normal
Odisha,Bhadrak,2025-08-18,0.00061847,Normal
Odisha,Bolangir,2025-08-18,-0.36696,Normal
Odisha,Kendrapara,2025-08-18,0.5757,Normal
Odisha,Kalahandi,2025-08-18,-0.44383,Normal
Odisha,Rayagada,2025-08-18,-0.69371,Abnormal (D0)
Punjab,Fazilka,2025-08-18,0.12659,Normal
Punjab,Ludhiana,2025-08-18,-0.38728,Normal
Punjab,Moga,2025-08-18,1.8455,Normal
Punjab,Muktsar,2025-08-18,0.18,Normal
Punjab,Patiala,2025-08-18,-1.1059,Moderate (D1)
Punjab,Barnala,2025-08-18,-0.56312,Abnormal (D0)
Punjab,Sangrur,2025-08-18,-1.2076,Moderate (D1)
Rajasthan,Alwar,2025-08-18,0.4228,Normal
Rajasthan,Baran,2025-08-18,2.9904,Normal
Rajasthan,Bhilwara,2025-08-18,1.5504,Normal
Rajasthan,Jaipur,2025-08-18,1.2554,Normal
Rajasthan,Jodhpur,2025-08-18,1.0805,Normal
Tamil Nadu,Villupuram,2025-08-18,0.89215,Normal
Tripura,Sepahijala,2025-08-18,-0.36911,Normal
Tripura,Khowai,2025-08-18,-0.85064,Moderate (D1)
Uttar Pradesh,Agra,2025-08-18,1.4751,Normal
Uttar Pradesh,Prayagraj,2025-08-18,-1.1768,Moderate (D1)
Uttar Pradesh,Bahraich,2025-08-18,-0.81316,Moderate (D1)
Uttar Pradesh,Ballia,2025-08-18,-0.47038,Normal
Uttar Pradesh,Barabanki,2025-08-18,-0.13561,Normal
Uttar Pradesh,Bareilly,2025-08-18,-0.12117,Normal
Uttar Pradesh,Ghaziabad,2025-08-18,0.51684,Normal
Uttar Pradesh,Gorakhpur,2025-08-18,-1.0846,Moderate (D1)
Uttar Pradesh,Hardoi,2025-08-18,-0.47419,Normal
Uttar Pradesh,Etawah,2025-08-18,-0.74045,Abnormal (D0)
Uttar Pradesh,Jaunpur,2025-08-18,-0.74175,Abnormal (D0)
Uttar Pradesh,Kanpur,2025-08-18,-0.33471,Normal
Uttar Pradesh,Lakhimpur,2025-08-18,-1.613,Extreme (D3)
Uttar Pradesh,Lalitpur,2025-08-18,1.2408,Normal
Uttar Pradesh,Lucknow,2025-08-18,0.49643,Normal
Uttar Pradesh,Mainpuri,2025-08-18,0.73349,Normal
Uttar Pradesh,Meerut,2025-08-18,1.9572,Normal
Uttar Pradesh,Sambhal,2025-08-18,-0.49052,Normal
Uttar Pradesh,Saharanpur,2025-08-18,1.0713,Normal
Uttar Pradesh,Shahjahanpur,2025-08-18,0.23517,Normal
Uttar Pradesh,Sitapur,2025-08-18,-1.7351,Extreme (D3)
West Bengal,North 24 Parganas,2025-08-18,1.2517,Normal
West Bengal,Purba Bardhaman,2025-08-18,-0.022461,Normal
West Bengal,Coochbehar,2025-08-18,-0.97037,Moderate (D1)
West Bengal,Hooghly,2025-08-18,0.99176,Normal
Chattisgarh,Durg,2025-08-18,-0.25116,Normal
Chattisgarh,Raigarh,2025-08-18,-0.86284,Moderate (D1)
Gujarat,Surendranagar,2025-08-18,-0.092145,Normal
Haryana,Panipat,2025-08-18,-0.99432,Moderate (D1)
Haryana,Sonipat,2025-08-18,0.52288,Normal
Haryana,Rohtak,2025-08-18,0.80158,Normal
Haryana,Rewari,2025-08-18,1.9585,Normal
Haryana,Gurgaon,2025-08-18,0.16067,Normal
Himachal Pradesh,Una,2025-08-18,1.3771,Normal
Himachal Pradesh,Chamba,2025-08-18,-0.46142,Normal
Himachal Pradesh,Bilaspur,2025-08-18,2.8946,Normal
Himachal Pradesh,Mandi,2025-08-18,2.4153,Normal
Himachal Pradesh,Hamirpur,2025-08-18,2.2552,Normal
Himachal Pradesh,Shimla,2025-08-18,2.9207,Normal
Jammu and Kashmir,Jammu,2025-08-18,0.47863,Normal
Karnataka,Bengaluru Rural,2025-08-18,1.1737,Normal
Karnataka,Chikkaballapur,2025-08-18,1.1737,Normal
Karnataka,Chamarajanagar,2025-08-18,0.12397,Normal
Karnataka,Mandya,2025-08-18,2.4682,Normal
Keralam,Kozhikode(Calicut),2025-08-18,0.73659,Normal
Madhya Pradesh,Morena,2025-08-18,2.196,Normal
Odisha,Koraput,2025-08-18,1.2705,Normal
Odisha,Nuapada,2025-08-18,-0.7927,Abnormal (D0)
Punjab,Gurdaspur,2025-08-18,0.63338,Normal
Punjab,Bhatinda,2025-08-18,0.088325,Normal
Punjab,Faridkot,2025-08-18,-0.43716,Normal
Punjab,Ferozpur,2025-08-18,0.12659,Normal
Punjab,Kapurthala,2025-08-18,-0.95365,Moderate (D1)
Punjab,Mansa,2025-08-18,-0.5238,Abnormal (D0)
Punjab,Ropar (Rupnagar),2025-08-18,0.52436,Normal
Rajasthan,Churu,2025-08-18,1.7264,Normal
Rajasthan,Jalore,2025-08-18,0.63477,Normal
Rajasthan,Jhunjhunu,2025-08-18,1.094,Normal
Rajasthan,Sikar,2025-08-18,0.92857,Normal
Rajasthan,Sirohi,2025-08-18,0.12886,Normal
Uttar Pradesh,Bulandshahar,2025-08-18,-0.75164,Abnormal (D0)
Uttar Pradesh,Baghpat,2025-08-18,0.29991,Normal
Uttar Pradesh,Shamli,2025-08-18,0.56163,Normal
Uttar Pradesh,Muzaffarnagar,2025-08-18,1.6694,Normal
Uttar Pradesh,Etah,2025-08-18,0.22118,Normal
Uttar Pradesh,Mathura,2025-08-18,1.0636,Normal
Uttar Pradesh,Rampur,2025-08-18,1.2777,Normal
Uttar Pradesh,Badaun,2025-08-18,0.5002,Normal
Uttar Pradesh,Raebarelli,2025-08-18,0.49643,Normal
Uttar Pradesh,Gonda,2025-08-18,-0.48928,Normal
Uttar Pradesh,Amethi,2025-08-18,-1.2727,Moderate (D1)
Uttar Pradesh,Pratapgarh,2025-08-18,0.4743,Normal
Uttar Pradesh,Deoria,2025-08-18,-1.392,Severe (D2)
Uttar Pradesh,Basti,2025-08-18,-1.655,Extreme (D3)
Uttar Pradesh,Azamgarh,2025-08-18,-0.96357,Moderate (D1)
Uttar Pradesh,Mirzapur,2025-08-18,0.95385,Normal
Uttar Pradesh,Jhansi,2025-08-18,0.17136,Normal
West Bengal,Medinipur(W),2025-08-18,0.45976,Normal
West Bengal,Birbhum,2025-08-18,0.24129,Normal
West Bengal,Jalpaiguri,2025-08-18,-0.25134,Normal
West Bengal,Alipurduar,2025-08-18,-0.68613,Abnormal (D0)
Tripura,North Tripura,2025-08-18,0.13504,Normal
Karnataka,Bengaluru South,2025-08-18,0.29594,Normal
Karnataka,Chikkamagaluru,2025-08-18,-0.091857,Normal
Karnataka,Kalaburagi,2025-08-18,1.5709,Normal
Karnataka,Hassan,2025-08-18,0.92693,Normal
Karnataka,Shivamogga,2025-08-18,0.055123,Normal
Punjab,Mohali,2025-08-18,-0.27973,Normal
Uttar Pradesh,Fatehpur,2025-08-18,-0.94621,Moderate (D1)
Uttar Pradesh,Auraiya,2025-08-18,0.049907,Normal
Uttar Pradesh,Mahoba,2025-08-18,1.3556,Normal
West Bengal,Howrah,2025-08-18,1.2983,Normal
Uttar Pradesh,Firozabad,2025-08-18,1.8289,Normal
Karnataka,Udupi,2025-08-18,-0.0227,Normal
Telangana,Ranga Reddy,2025-08-18,0.94458,Normal
Andhra Pradesh,Kurnool,2025-08-18,1.3894,Normal
Andhra Pradesh,Annamayya,2025-08-18,1.7415,Normal
Telangana,Nalgonda,2025-08-18,1.9378,Normal
Tamil Nadu,Coimbatore,2025-08-18,-0.6933,Abnormal (D0)
Uttarakhand,Haridwar,2025-08-18,-1.3104,Severe (D2)
Uttarakhand,Garhwal (Pauri),2025-08-18,2.0372,Normal
Keralam,Idukki,2025-08-18,1.1002,Normal
Haryana,Ambala,2025-08-18,-0.6074,Abnormal (D0)
Haryana,Faridabad,2025-08-18,-0.41899,Normal
Haryana,Mahendragarh-Narnaul,2025-08-18,2.2582,Normal
Odisha,Nayagarh,2025-08-18,0.46496,Normal
Odisha,Sundergarh,2025-08-18,0.49956,Normal
Punjab,Fatehgarh,2025-08-18,-0.13383,Normal
Rajasthan,Ajmer,2025-08-18,0.12506,Normal
Uttar Pradesh,Bijnor,2025-08-18,1.3987,Normal
Uttar Pradesh,Kasganj,2025-08-18,0.98741,Normal
Uttar Pradesh,Amroha,2025-08-18,0.35332,Normal
Uttar Pradesh,Kanpur Dehat,2025-08-18,0.60595,Normal
Uttar Pradesh,Unnao,2025-08-18,-0.5403,Abnormal (D0)
Gujarat,Vadodara(Baroda),2025-08-18,-0.16439,Normal
Andhra Pradesh,Chittor,2025-08-18,1.4304,Normal
Telangana,Hanumakonda,2025-08-18,0.84282,Normal
Telangana,Karimnagar,2025-08-18,0.76203,Normal
Telangana,Medak,2025-08-18,1.5397,Normal
Odisha,Jharsuguda,2025-08-18,1.4369,Normal
Gujarat,Navsari,2025-08-18,0.40076,Normal
Maharashtra,Sangli,2025-08-18,0.15644,Normal
Maharashtra,Satara,2025-08-18,-0.63601,Abnormal (D0)
Rajasthan,Beawar,2025-08-18,2.9747,Normal
Rajasthan,Bharatpur,2025-08-18,0.43181,Normal
Rajasthan,Hanumangarh,2025-08-18,0.56464,Normal
Rajasthan,Ganganagar,2025-08-18,2.7198,Normal
Rajasthan,Chittorgarh,2025-08-18,0.58451,Normal
Rajasthan,Rajsamand,2025-08-18,0.52879,Normal
Punjab,Hoshiarpur,2025-08-18,0.51024,Normal
Punjab,Jalandhar,2025-08-18,0.53069,Normal
Tamil Nadu,Vellore,2025-08-18,1.1511,Normal
Odisha,Puri,2025-08-18,-0.40617,Normal
Odisha,Gajapati,2025-08-18,0.35912,Normal
Odisha,Ganjam,2025-08-18,0.17541,Normal
Odisha,Boudh,2025-08-18,-0.41855,Normal
Odisha,Balasore,2025-08-18,-0.65024,Abnormal (D0)
Odisha,Dhenkanal,2025-08-18,-0.29709,Normal
Odisha,Keonjhar,2025-08-18,0.96318,Normal
Odisha,Khurda,2025-08-18,0.069331,Normal
Odisha,Sonepur,2025-08-18,-0.26637,Normal
Gujarat,Porbandar,2025-08-18,0.20024,Normal
Gujarat,Bhavnagar,2025-08-18,0.22608,Normal
Punjab,Amritsar,2025-08-18,-0.13383,Normal
Gujarat,Amreli,2025-08-18,-0.28645,Normal
Maharashtra,Raigad,2025-08-18,0.50813,Normal
Maharashtra,Ratnagiri,2025-08-18,0.8741,Normal
Tripura,West District,2025-08-18,-0.59448,Abnormal (D0)
Tripura,Gomati,2025-08-18,-0.48,Normal
Uttar Pradesh,Maharajganj,2025-08-18,-0.53835,Abnormal (D0)
Uttar Pradesh,Jalaun (Orai),2025-08-18,0.29167,Normal
Uttar Pradesh,Sonbhadra,2025-08-18,0.42214,Normal
Uttar Pradesh,Aligarh,2025-08-18,1.5684,Normal
Uttar Pradesh,Balrampur,2025-08-18,-0.85591,Moderate (D1)
Uttar Pradesh,Chandauli,2025-08-18,-0.68672,Abnormal (D0)
Uttar Pradesh,Banda,2025-08-18,1.077,Normal
Uttar Pradesh,Siddharth Nagar,2025-08-18,-1.3335,Severe (D2)
Uttar Pradesh,Gautam Budh Nagar,2025-08-18,0.16889,Normal
Uttar Pradesh,Hathras,2025-08-18,1.9932,Normal
Uttar Pradesh,Hamirpur,2025-08-18,0.62136,Normal
Haryana,Panchkula,2025-08-18,1.8882,Normal
Haryana,Yamuna Nagar,2025-08-18,-0.57495,Abnormal (D0)
Haryana,Mewat,2025-08-18,0.82229,Normal
Haryana,Hissar,2025-08-18,-0.33629,Normal
Haryana,Kaithal,2025-08-18,-0.33629,Normal
Haryana,Karnal,2025-08-18,0.60726,Normal
Maharashtra,Nandurbar,2025-08-18,0.14159,Normal
Uttar Pradesh,Chitrakut,2025-08-18,0.87104,Normal
Keralam,Alappuzha,2025-08-18,1.554,Normal
Keralam,Thiruvananthapuram,2025-08-18,-0.19994,Normal
Keralam,Kasargod,2025-08-18,0.62642,Normal
Maharashtra,Chandrapur,2025-08-18,0.64439,Normal
Jammu and Kashmir,Kathua,2025-08-18,1.3087,Normal
Uttar Pradesh,Ayodhya,2025-08-18,-0.17271,Normal
Uttar Pradesh,Sant Kabir Nagar,2025-08-18,-1.1536,Moderate (D1)
Tamil Nadu,Thiruvarur,2025-08-18,1.4023,Normal
West Bengal,Medinipur(E),2025-08-18,0.45976,Normal
Rajasthan,Kota,2025-08-18,1.0771,Normal
Punjab,Nawanshahr,2025-08-18,1.6142,Normal
West Bengal,Darjeeling,2025-08-18,0.27096,Normal
Gujarat,Rajkot,2025-08-18,0.31945,Normal
Gujarat,Dahod,2025-08-18,0.25048,Normal
Gujarat,Gandhinagar,2025-08-18,0.53053,Normal
Gujarat,Sabarkantha,2025-08-18,0.59036,Normal
Gujarat,Anand,2025-08-18,-0.0023321,Normal
Rajasthan,Udaipur,2025-08-18,0.51325,Normal
Gujarat,Mehsana,2025-08-18,0.11775,Normal
West Bengal,Kolkata,2025-08-18,1.2983,Normal
West Bengal,Bankura,2025-08-18,1.4412,Normal
West Bengal,Paschim Bardhaman,2025-08-18,1.0818,Normal
West Bengal,Puruliya,2025-08-18,1.617,Normal
Tamil Nadu,Namakkal,2025-08-18,1.1343,Normal
Madhya Pradesh,Harda,2025-08-18,0.13191,Normal
Madhya Pradesh,Khandwa,2025-08-18,-0.44379,Normal
Madhya Pradesh,Dewas,2025-08-18,-0.40038,Normal
Madhya Pradesh,Gwalior,2025-08-18,2.2346,Normal
Madhya Pradesh,Sagar,2025-08-18,0.62571,Normal
Madhya Pradesh,Jabalpur,2025-08-18,0.25013,Normal
Madhya Pradesh,Chhindwara,2025-08-18,0.33026,Normal
Tripura,South Tripura,2025-08-18,-0.55508,Abnormal (D0)
Chattisgarh,Bilaspur,2025-08-18,0.027295,Normal
Telangana,Siddipet,2025-08-18,0.96877,Normal
West Bengal,Dakshin Dinajpur,2025-08-18,-0.59837,Abnormal (D0)
West Bengal,Nadia,2025-08-18,0.25996,Normal
Tamil Nadu,Ariyalur,2025-08-18,1.1692,Normal
Tamil Nadu,Cuddalore,2025-08-18,1.0325,Normal
Tamil Nadu,Dharmapuri,2025-08-18,1.4069,Normal
Tamil Nadu,Dindigul,2025-08-18,-0.37854,Normal
Tamil Nadu,Erode,2025-08-18,-0.05161,Normal
Tamil Nadu,Kancheepuram,2025-08-18,0.21998,Normal
Tamil Nadu,Karur,2025-08-18,0.053455,Normal
Tamil Nadu,Krishnagiri,2025-08-18,0.4712,Normal
Tamil Nadu,Madurai,2025-08-18,-0.41188,Normal
Tamil Nadu,Nagapattinam,2025-08-18,1.0422,Normal
Tamil Nadu,The Nilgiris,2025-08-18,3.6102,Normal
Tamil Nadu,Perambalur,2025-08-18,0.42044,Normal
Tamil Nadu,Pudukkottai,2025-08-18,-0.011394,Normal
Tamil Nadu,Ramanathapuram,2025-08-18,-0.017771,Normal
Tamil Nadu,Salem,2025-08-18,0.099605,Normal
Tamil Nadu,Sivaganga,2025-08-18,0.14787,Normal
Tamil Nadu,Thanjavur,2025-08-18,1.4814,Normal
Tamil Nadu,Theni,2025-08-18,-0.10418,Normal
Tamil Nadu,Thirunelveli,2025-08-18,0.045046,Normal
Tamil Nadu,Tuticorin,2025-08-18,-0.49042,Normal
Tamil Nadu,Thiruvannamalai,2025-08-18,-0.49482,Normal
Tamil Nadu,Virudhunagar,2025-08-18,-0.47683,Normal
Tamil Nadu,Chengalpattu,2025-08-18,-0.91117,Moderate (D1)
Tamil Nadu,Kallakuruchi,2025-08-18,0.51023,Normal
Tamil Nadu,Ranipet,2025-08-18,1.2176,Normal
Tamil Nadu,Tenkasi,2025-08-18,0.16665,Normal
Tamil Nadu,Thirupathur,2025-08-18,1.0422,Normal
Tamil Nadu,Thirupur,2025-08-18,0.045046,Normal
Assam,Darrang,2025-08-18,-0.58785,Abnormal (D0)
Assam,Nagaon,2025-08-18,-0.41393,Normal
Assam,Barpeta,2025-08-18,-2.1537,Exceptional (D4)
Uttar Pradesh,Kaushambi,2025-08-18,-0.20405,Normal
Uttar Pradesh,Shravasti,2025-08-18,-0.74744,Abnormal (D0)
Madhya Pradesh,Guna,2025-08-18,2.7347,Normal
Madhya Pradesh,Narsinghpur,2025-08-18,0.6944,Normal
Madhya Pradesh,Hoshangabad,2025-08-18,1.0418,Normal
Madhya Pradesh,Ratlam,2025-08-18,0.51916,Normal
Madhya Pradesh,Shivpuri,2025-08-18,3.6675,Normal
Madhya Pradesh,Dhar,2025-08-18,-0.2565,Normal
Madhya Pradesh,Satna,2025-08-18,-0.22494,Normal
Madhya Pradesh,Jhabua,2025-08-18,0.19639,Normal
Madhya Pradesh,Sehore,2025-08-18,0.37566,Normal
Madhya Pradesh,Seoni,2025-08-18,1.1146,Normal
Uttarakhand,Chamoli (Gopeshwar),2025-08-18,1.3047,Normal
Telangana,Sangareddy,2025-08-18,1.2315,Normal
Assam,Kamrup,2025-08-18,-1.5596,Severe (D2)
Karnataka,Bangalore,2025-08-18,0.2907,Normal
Karnataka,Belgaum,2025-08-18,1.0648,Normal
Karnataka,Bijapur,2025-08-18,2.4802,Normal
Karnataka,Dharwad,2025-08-18,2.2863,Normal
Karnataka,Mysore,2025-08-18,3.2657,Normal
Karnataka,Raichur,2025-08-18,1.8886,Normal
Kerala,Ernakulam,2025-08-18,0.66551,Normal
Kerala,Kannur,2025-08-18,0.04411,Normal
Kerala,Kottayam,2025-08-18,1.5493,Normal
Kerala,Malappuram,2025-08-18,-0.42175,Normal
Kerala,Palakad,2025-08-18,0.85533,Normal
Maharashtra,Dhule,2025-08-18,-0.64399,Abnormal (D0)
Maharashtra,Palghar,2025-08-18,0.74753,Normal
Manipur,Imphal East,2025-08-18,0.46829,Normal
Madhya Pradesh,Neemuch,2025-08-18,1.1163,Normal
Madhya Pradesh,Ujjain,2025-08-18,-0.19653,Normal
Rajasthan,Pratapgarh,2025-08-18,-0.059969,Normal
West Bengal,Malda,2025-08-18,0.11958,Normal
West Bengal,Uttar Dinajpur,2025-08-18,-1.2413,Moderate (D1)
Bihar,Khagaria,2025-08-18,-0.47599,Normal
Gujarat,Kachchh,2025-08-18,0.33693,Normal
Kerala,Kozhikode(Calicut),2025-08-18,0.73659,Normal
Madhya Pradesh,Mandsaur,2025-08-18,1.6268,Normal
Maharashtra,Buldhana,2025-08-18,0.074785,Normal
Punjab,Pathankot,2025-08-18,1.3087,Normal
Rajasthan,Jaisalmer,2025-08-18,-0.086608,Normal
Karnataka,Chikmagalur,2025-08-18,0.36934,Normal
Karnataka,Kalburgi,2025-08-18,1.4389,Normal
Karnataka,Shimoga,2025-08-18,0.49987,Normal
Goa,North Goa,2025-08-18,-0.33989,Normal
West Bengal,Murshidabad,2025-08-18,-0.090915,Normal
Kerala,Idukki,2025-08-18,1.1002,Normal
Madhya Pradesh,Shajapur,2025-08-18,-0.087623,Normal
Manipur,Thoubal,2025-08-18,0.42293,Normal
Telangana,Medchal Malkajgiri,2025-08-18,1.2444,Normal
Maharashtra,Beed,2025-08-18,0.10592,Normal
Bihar,Madhubani,2025-08-18,-1.2412,Moderate (D1)
Rajasthan,Bikaner,2025-08-18,0.18616,Normal
Kerala,Alappuzha,2025-08-18,1.554,Normal
Kerala,Kasargod,2025-08-18,0.62642,Normal
Kerala,Thiruvananthapuram,2025-08-18,-0.19994,Normal
Kerala,Kollam,2025-08-18,1.3543,Normal
Madhya Pradesh,Rajgarh,2025-08-18,2.2445,Normal
Tripura,Dhalai,2025-08-18,0.018112,Normal
Jammu and Kashmir,Anantnag,2025-08-18,-1.3956,Severe (D2)
Bihar,Samastipur,2025-08-18,-0.81956,Moderate (D1)
Bihar,Sheohar,2025-08-18,-1.6354,Extreme (D3)
Manipur,Kakching,2025-08-18,-0.11941,Normal
Madhya Pradesh,Chhatarpur,2025-08-18,2.1917,Normal
Andhra Pradesh,YSR Kadapa,2025-08-18,0.13667,Normal
Assam,Hailakandi,2025-08-18,-1.0384,Moderate (D1)
West Bengal,Kalimpong,2025-08-18,0.27096,Normal
West Bengal,Jhargram,2025-08-18,0.49895,Normal
Telangana,Hyderabad,2025-08-25,1.4041,Normal
Telangana,Mahbubnagar,2025-08-25,3.1272,Normal
Telangana,Warangal,2025-08-25,1.6292,Normal
Chandigarh,Chandigarh,2025-08-25,1.7384,Normal
Gujarat,Bharuch,2025-08-25,0.40987,Normal
Gujarat,Kheda,2025-08-25,-0.011334,Normal
Gujarat,Morbi,2025-08-25,0.006331,Normal
Gujarat,Surat,2025-08-25,-0.67179,Abnormal (D0)
Gujarat,Ahmedabad,2025-08-25,0.50232,Normal
Himachal Pradesh,Kangra,2025-08-25,0.30734,Normal
Himachal Pradesh,Kullu,2025-08-25,1.8698,Normal
Himachal Pradesh,Solan,2025-08-25,3.1706,Normal
Haryana,Fatehabad,2025-08-25,1.2239,Normal
Haryana,Jind,2025-08-25,-0.095521,Normal
Haryana,Kurukshetra,2025-08-25,-0.34777,Normal
Haryana,Sirsa,2025-08-25,0.8381,Normal
Jammu and Kashmir,Srinagar,2025-08-25,-0.72937,Abnormal (D0)
Jammu and Kashmir,Udhampur,2025-08-25,0.73536,Normal
Karnataka,Bengaluru,2025-08-25,0.26331,Normal
Karnataka,Davangere,2025-08-25,2.7061,Normal
Karnataka,Kolar,2025-08-25,1.803,Normal
Karnataka,Mysuru,2025-08-25,2.7393,Normal
Keralam,Ernakulam,2025-08-25,0.20993,Normal
Keralam,Kannur,2025-08-25,-0.37807,Normal
Keralam,Kollam,2025-08-25,0.82441,Normal
Keralam,Kottayam,2025-08-25,1.0131,Normal
Keralam,Malappuram,2025-08-25,-0.66583,Abnormal (D0)
Keralam,Palakad,2025-08-25,0.71322,Normal
Maharashtra,Ahilyanagar,2025-08-25,0.25666,Normal
Maharashtra,Jalgaon,2025-08-25,-0.77227,Abnormal (D0)
Maharashtra,Kolhapur,2025-08-25,0.85503,Normal
Maharashtra,Mumbai,2025-08-25,1.6839,Normal
Maharashtra,Nagpur,2025-08-25,0.12657,Normal
Maharashtra,Nashik,2025-08-25,0.61659,Normal
Maharashtra,Pune,2025-08-25,0.23473,Normal
Maharashtra,Solapur,2025-08-25,-0.090387,Normal
Madhya Pradesh,Bhopal,2025-08-25,1.1171,Normal
Madhya Pradesh,Indore,2025-08-25,-0.48578,Normal
Chattisgarh,Rajnandgaon,2025-08-25,0.2406,Normal
Odisha,Bargarh,2025-08-25,-0.039338,Normal
Odisha,Bhadrak,2025-08-25,-0.0053467,Normal
Odisha,Bolangir,2025-08-25,-0.54603,Abnormal (D0)
Odisha,Kendrapara,2025-08-25,0.46661,Normal
Odisha,Kalahandi,2025-08-25,-0.64867,Abnormal (D0)
