state,district,week_start,cdi,drought_category,fetch_status
Jammu and Kashmir,Udhampur,2022-11-09,0.79122,Normal,ok
Karnataka,Bengaluru,2022-11-09,2.9339,Normal,ok
Karnataka,Davangere,2022-11-09,2.9984,Normal,ok
Karnataka,Kolar,2022-11-09,1.038,Normal,ok
Karnataka,Mysuru,2022-11-09,3.8238,Normal,ok
Keralam,Ernakulam,2022-11-09,-0.43366,Normal,ok
Keralam,Kannur,2022-11-09,0.51621,Normal,ok
Keralam,Kollam,2022-11-09,-0.039727,Normal,ok
Keralam,Kottayam,2022-11-09,0.66935,Normal,ok
Keralam,Malappuram,2022-11-09,-0.10663,Normal,ok
Keralam,Palakad,2022-11-09,-0.18205,Normal,ok
Maharashtra,Ahilyanagar,2022-11-09,1.21,Normal,ok
Maharashtra,Jalgaon,2022-11-09,0.3773,Normal,ok
Maharashtra,Kolhapur,2022-11-09,2.1165,Normal,ok
Maharashtra,Mumbai,2022-11-09,1.4953,Normal,ok
Maharashtra,Nagpur,2022-11-09,2.296,Normal,ok
Maharashtra,Nashik,2022-11-09,1.7494,Normal,ok
Maharashtra,Pune,2022-11-09,1.2,Normal,ok
Maharashtra,Solapur,2022-11-09,0.60058,Normal,ok
Madhya Pradesh,Bhopal,2022-11-09,2.1416,Normal,ok
Madhya Pradesh,Indore,2022-11-09,1.9804,Normal,ok
Chattisgarh,Rajnandgaon,2022-11-09,1.3439,Normal,ok
Odisha,Bargarh,2022-11-09,0.27053,Normal,ok
Odisha,Bhadrak,2022-11-09,-0.16512,Normal,ok
Odisha,Bolangir,2022-11-09,-0.54677,Abnormal (D0),ok
Odisha,Kendrapara,2022-11-09,-0.44366,Normal,ok
Odisha,Kalahandi,2022-11-09,1.1336,Normal,ok
Odisha,Rayagada,2022-11-09,0.9518,Normal,ok
Punjab,Fazilka,2022-11-09,-0.19182,Normal,ok
Punjab,Ludhiana,2022-11-09,0.53433,Normal,ok
Punjab,Moga,2022-11-09,0.71231,Normal,ok
Punjab,Muktsar,2022-11-09,0.56581,Normal,ok
Punjab,Patiala,2022-11-09,0.74518,Normal,ok
Punjab,Barnala,2022-11-09,0.11362,Normal,ok
Punjab,Sangrur,2022-11-09,0.81744,Normal,ok
Rajasthan,Alwar,2022-11-09,0.81132,Normal,ok
Rajasthan,Baran,2022-11-09,1.5711,Normal,ok
Rajasthan,Bhilwara,2022-11-09,0.28195,Normal,ok
Rajasthan,Jaipur,2022-11-09,1.2642,Normal,ok
Rajasthan,Jodhpur,2022-11-09,0.49178,Normal,ok
Tamil Nadu,Villupuram,2022-11-09,-0.16768,Normal,ok
Tripura,Sepahijala,2022-11-09,-0.25876,Normal,ok
Tripura,Khowai,2022-11-09,-0.49731,Normal,ok
Uttar Pradesh,Agra,2022-11-09,1.4725,Normal,ok
Uttar Pradesh,Prayagraj,2022-11-09,-0.90033,Moderate (D1),ok
Uttar Pradesh,Bahraich,2022-11-09,1.2253,Normal,ok
Uttar Pradesh,Ballia,2022-11-09,-0.47759,Normal,ok
Uttar Pradesh,Barabanki,2022-11-09,1.1037,Normal,ok
Uttar Pradesh,Bareilly,2022-11-09,1.0797,Normal,ok
Uttar Pradesh,Ghaziabad,2022-11-09,0.73303,Normal,ok
Uttar Pradesh,Gorakhpur,2022-11-09,-0.73705,Abnormal (D0),ok
Uttar Pradesh,Hardoi,2022-11-09,-0.295,Normal,ok
Uttar Pradesh,Etawah,2022-11-09,-0.13044,Normal,ok
Uttar Pradesh,Jaunpur,2022-11-09,-0.46064,Normal,ok
Uttar Pradesh,Kanpur,2022-11-09,-0.31218,Normal,ok
Uttar Pradesh,Lakhimpur,2022-11-09,2.5455,Normal,ok
Uttar Pradesh,Lalitpur,2022-11-09,0.56363,Normal,ok
Uttar Pradesh,Lucknow,2022-11-09,0.63779,Normal,ok
Uttar Pradesh,Mainpuri,2022-11-09,-0.55183,Abnormal (D0),ok
Uttar Pradesh,Meerut,2022-11-09,1.1442,Normal,ok
Uttar Pradesh,Sambhal,2022-11-09,-0.5636,Abnormal (D0),ok
Uttar Pradesh,Saharanpur,2022-11-09,-0.6662,Abnormal (D0),ok
Uttar Pradesh,Shahjahanpur,2022-11-09,-0.81676,Moderate (D1),ok
Uttar Pradesh,Sitapur,2022-11-09,1.4343,Normal,ok
West Bengal,North 24 Parganas,2022-11-09,-0.76006,Abnormal (D0),ok
West Bengal,Purba Bardhaman,2022-11-09,-1.1731,Moderate (D1),ok
West Bengal,Coochbehar,2022-11-09,0.69261,Normal,ok
West Bengal,Hooghly,2022-11-09,-1.0047,Moderate (D1),ok
Chattisgarh,Durg,2022-11-09,0.59106,Normal,ok
Chattisgarh,Raigarh,2022-11-09,0.56097,Normal,ok
Gujarat,Surendranagar,2022-11-09,-0.40076,Normal,ok
Haryana,Panipat,2022-11-09,0.092193,Normal,ok
Haryana,Sonipat,2022-11-09,-0.32022,Normal,ok
Haryana,Rohtak,2022-11-09,0.27996,Normal,ok
Haryana,Rewari,2022-11-09,1.9165,Normal,ok
Haryana,Gurgaon,2022-11-09,0.39407,Normal,ok
Himachal Pradesh,Una,2022-11-09,-0.8762,Moderate (D1),ok
Himachal Pradesh,Chamba,2022-11-09,-0.24944,Normal,ok
Himachal Pradesh,Bilaspur,2022-11-09,0.47242,Normal,ok
Himachal Pradesh,Mandi,2022-11-09,1.3308,Normal,ok
Himachal Pradesh,Hamirpur,2022-11-09,0.60484,Normal,ok
Himachal Pradesh,Shimla,2022-11-09,1.7633,Normal,ok
Jammu and Kashmir,Jammu,2022-11-09,0.98142,Normal,ok
Karnataka,Bengaluru Rural,2022-11-09,3.0204,Normal,ok
Karnataka,Chikkaballapur,2022-11-09,3.0204,Normal,ok
Karnataka,Chamarajanagar,2022-11-09,2.1843,Normal,ok
Karnataka,Mandya,2022-11-09,3.0297,Normal,ok
Keralam,Kozhikode(Calicut),2022-11-09,-0.1584,Normal,ok
Madhya Pradesh,Morena,2022-11-09,0.30783,Normal,ok
Odisha,Koraput,2022-11-09,0.84011,Normal,ok
Odisha,Nuapada,2022-11-09,-0.40865,Normal,ok
Punjab,Gurdaspur,2022-11-09,-0.2636,Normal,ok
Punjab,Bhatinda,2022-11-09,0.36436,Normal,ok
Punjab,Faridkot,2022-11-09,0.39402,Normal,ok
Punjab,Ferozpur,2022-11-09,-0.19182,Normal,ok
Punjab,Kapurthala,2022-11-09,-0.13083,Normal,ok
Punjab,Mansa,2022-11-09,0.80914,Normal,ok
Punjab,Ropar (Rupnagar),2022-11-09,0.72279,Normal,ok
Rajasthan,Churu,2022-11-09,0.32653,Normal,ok
Rajasthan,Jalore,2022-11-09,0.76704,Normal,ok
Rajasthan,Jhunjhunu,2022-11-09,0.9915,Normal,ok
Rajasthan,Sikar,2022-11-09,-0.32099,Normal,ok
Rajasthan,Sirohi,2022-11-09,0.36117,Normal,ok
Uttar Pradesh,Bulandshahar,2022-11-09,0.64128,Normal,ok
Uttar Pradesh,Baghpat,2022-11-09,-0.1306,Normal,ok
Uttar Pradesh,Shamli,2022-11-09,-0.086812,Normal,ok
Uttar Pradesh,Muzaffarnagar,2022-11-09,0.29928,Normal,ok
Uttar Pradesh,Etah,2022-11-09,0.16365,Normal,ok
Uttar Pradesh,Mathura,2022-11-09,1.4611,Normal,ok
Uttar Pradesh,Rampur,2022-11-09,1.0082,Normal,ok
Uttar Pradesh,Badaun,2022-11-09,0.22687,Normal,ok
Uttar Pradesh,Raebarelli,2022-11-09,0.63779,Normal,ok
Uttar Pradesh,Gonda,2022-11-09,1.4842,Normal,ok
Uttar Pradesh,Amethi,2022-11-09,-0.73072,Abnormal (D0),ok
Uttar Pradesh,Pratapgarh,2022-11-09,0.33275,Normal,ok
Uttar Pradesh,Deoria,2022-11-09,-0.60915,Abnormal (D0),ok
Uttar Pradesh,Basti,2022-11-09,-0.21564,Normal,ok
Uttar Pradesh,Azamgarh,2022-11-09,-0.30612,Normal,ok
Uttar Pradesh,Mirzapur,2022-11-09,-0.30993,Normal,ok
Uttar Pradesh,Jhansi,2022-11-09,-0.01805,Normal,ok
West Bengal,Medinipur(W),2022-11-09,-0.68447,Abnormal (D0),ok
West Bengal,Birbhum,2022-11-09,-1.6449,Extreme (D3),ok
West Bengal,Jalpaiguri,2022-11-09,0.54333,Normal,ok
West Bengal,Alipurduar,2022-11-09,1.2089,Normal,ok
Tripura,North Tripura,2022-11-09,0.086959,Normal,ok
Karnataka,Bengaluru South,2022-11-09,2.2275,Normal,ok
Karnataka,Chikkamagaluru,2022-11-09,0.3974,Normal,ok
Karnataka,Kalaburagi,2022-11-09,0.67012,Normal,ok
Karnataka,Hassan,2022-11-09,2.4321,Normal,ok
Karnataka,Shivamogga,2022-11-09,2.0385,Normal,ok
Punjab,Mohali,2022-11-09,0.55043,Normal,ok
Uttar Pradesh,Fatehpur,2022-11-09,0.034278,Normal,ok
Uttar Pradesh,Auraiya,2022-11-09,-0.46441,Normal,ok
Uttar Pradesh,Mahoba,2022-11-09,0.98312,Normal,ok
West Bengal,Howrah,2022-11-09,-0.87795,Moderate (D1),ok
Uttar Pradesh,Firozabad,2022-11-09,1.3505,Normal,ok
Karnataka,Udupi,2022-11-09,-0.88844,Moderate (D1),ok
Telangana,Ranga Reddy,2022-11-09,0.85431,Normal,ok
Andhra Pradesh,Kurnool,2022-11-09,0.55355,Normal,ok
Andhra Pradesh,Annamayya,2022-11-09,0.28833,Normal,ok
Telangana,Nalgonda,2022-11-09,0.62737,Normal,ok
Tamil Nadu,Coimbatore,2022-11-09,1.5209,Normal,ok
Uttarakhand,Haridwar,2022-11-09,0.30597,Normal,ok
Uttarakhand,Garhwal (Pauri),2022-11-09,1.9039,Normal,ok
Keralam,Idukki,2022-11-09,0.74049,Normal,ok
Haryana,Ambala,2022-11-09,-0.17917,Normal,ok
Haryana,Faridabad,2022-11-09,-0.16089,Normal,ok
Haryana,Mahendragarh-Narnaul,2022-11-09,1.3633,Normal,ok
Odisha,Nayagarh,2022-11-09,0.2811,Normal,ok
Odisha,Sundergarh,2022-11-09,0.29886,Normal,ok
Punjab,Fatehgarh,2022-11-09,-0.49918,Normal,ok
Rajasthan,Ajmer,2022-11-09,-0.60443,Abnormal (D0),ok
Uttar Pradesh,Bijnor,2022-11-09,0.35437,Normal,ok
Uttar Pradesh,Kasganj,2022-11-09,0.40452,Normal,ok
Uttar Pradesh,Amroha,2022-11-09,0.046534,Normal,ok
Uttar Pradesh,Kanpur Dehat,2022-11-09,0.63516,Normal,ok
Uttar Pradesh,Unnao,2022-11-09,-0.12902,Normal,ok
Gujarat,Vadodara(Baroda),2022-11-09,-0.34804,Normal,ok
Andhra Pradesh,Chittor,2022-11-09,-0.20073,Normal,ok
Telangana,Hanumakonda,2022-11-09,1.4996,Normal,ok
Telangana,Karimnagar,2022-11-09,-1.4835,Severe (D2),ok
Telangana,Medak,2022-11-09,0.83547,Normal,ok
Odisha,Jharsuguda,2022-11-09,0.14286,Normal,ok
Gujarat,Navsari,2022-11-09,1.2048,Normal,ok
Maharashtra,Sangli,2022-11-09,1.0564,Normal,ok
Maharashtra,Satara,2022-11-09,0.75667,Normal,ok
Rajasthan,Beawar,2022-11-09,0.30558,Normal,ok
Rajasthan,Bharatpur,2022-11-09,0.80133,Normal,ok
Rajasthan,Hanumangarh,2022-11-09,0.25277,Normal,ok
Rajasthan,Ganganagar,2022-11-09,1.8466,Normal,ok
Rajasthan,Chittorgarh,2022-11-09,0.8194,Normal,ok
Rajasthan,Rajsamand,2022-11-09,0.15779,Normal,ok
Punjab,Hoshiarpur,2022-11-09,-1.5361,Severe (D2),ok
Punjab,Jalandhar,2022-11-09,-0.90813,Moderate (D1),ok
Tamil Nadu,Vellore,2022-11-09,0.82419,Normal,ok
Odisha,Puri,2022-11-09,-0.04019,Normal,ok
Odisha,Gajapati,2022-11-09,0.3085,Normal,ok
Odisha,Ganjam,2022-11-09,0.57759,Normal,ok
Odisha,Boudh,2022-11-09,0.83448,Normal,ok
Odisha,Balasore,2022-11-09,-0.28522,Normal,ok
Odisha,Dhenkanal,2022-11-09,-0.48744,Normal,ok
Odisha,Keonjhar,2022-11-09,-0.23769,Normal,ok
Odisha,Khurda,2022-11-09,0.38701,Normal,ok
Odisha,Sonepur,2022-11-09,-0.32081,Normal,ok
Gujarat,Porbandar,2022-11-09,0.48747,Normal,ok
Gujarat,Bhavnagar,2022-11-09,0.040795,Normal,ok
Punjab,Amritsar,2022-11-09,-0.49918,Normal,ok
Gujarat,Amreli,2022-11-09,0.075712,Normal,ok
Maharashtra,Raigad,2022-11-09,0.061878,Normal,ok
Maharashtra,Ratnagiri,2022-11-09,0.56112,Normal,ok
Tripura,West District,2022-11-09,-0.28402,Normal,ok
Tripura,Gomati,2022-11-09,-0.78585,Abnormal (D0),ok
Uttar Pradesh,Maharajganj,2022-11-09,2.3538,Normal,ok
Uttar Pradesh,Jalaun (Orai),2022-11-09,0.96182,Normal,ok
Uttar Pradesh,Sonbhadra,2022-11-09,-1.2003,Moderate (D1),ok
Uttar Pradesh,Aligarh,2022-11-09,0.61821,Normal,ok
Uttar Pradesh,Balrampur,2022-11-09,0.51473,Normal,ok
Uttar Pradesh,Chandauli,2022-11-09,-1.0082,Moderate (D1),ok
Uttar Pradesh,Banda,2022-11-09,2.1132,Normal,ok
Uttar Pradesh,Siddharth Nagar,2022-11-09,0.10692,Normal,ok
Uttar Pradesh,Gautam Budh Nagar,2022-11-09,-0.11138,Normal,ok
Uttar Pradesh,Hathras,2022-11-09,1.3994,Normal,ok
Uttar Pradesh,Hamirpur,2022-11-09,0.60027,Normal,ok
Haryana,Panchkula,2022-11-09,1.3271,Normal,ok
Haryana,Yamuna Nagar,2022-11-09,0.28227,Normal,ok
Haryana,Mewat,2022-11-09,1.2946,Normal,ok
Haryana,Hissar,2022-11-09,0.74246,Normal,ok
Haryana,Kaithal,2022-11-09,0.74246,Normal,ok
Haryana,Karnal,2022-11-09,1.4182,Normal,ok
Maharashtra,Nandurbar,2022-11-09,1.6945,Normal,ok
Uttar Pradesh,Chitrakut,2022-11-09,3.9471,Normal,ok
Keralam,Alappuzha,2022-11-09,-0.16982,Normal,ok
Keralam,Thiruvananthapuram,2022-11-09,-0.49983,Normal,ok
Keralam,Kasargod,2022-11-09,-0.33848,Normal,ok
Maharashtra,Chandrapur,2022-11-09,0.80937,Normal,ok
Jammu and Kashmir,Kathua,2022-11-09,0.62905,Normal,ok
Uttar Pradesh,Ayodhya,2022-11-09,2.3334,Normal,ok
Uttar Pradesh,Sant Kabir Nagar,2022-11-09,-0.16952,Normal,ok
Tamil Nadu,Thiruvarur,2022-11-09,0.76544,Normal,ok
West Bengal,Medinipur(E),2022-11-09,-0.68447,Abnormal (D0),ok
Rajasthan,Kota,2022-11-09,0.37025,Normal,ok
Punjab,Nawanshahr,2022-11-09,0.82558,Normal,ok
West Bengal,Darjeeling,2022-11-09,1.3271,Normal,ok
Gujarat,Rajkot,2022-11-09,-0.072847,Normal,ok
Gujarat,Dahod,2022-11-09,-0.17038,Normal,ok
Gujarat,Gandhinagar,2022-11-09,0.29766,Normal,ok
Gujarat,Sabarkantha,2022-11-09,0.635,Normal,ok
Gujarat,Anand,2022-11-09,-0.61271,Abnormal (D0),ok
Rajasthan,Udaipur,2022-11-09,1.0563,Normal,ok
Gujarat,Mehsana,2022-11-09,-0.023511,Normal,ok
West Bengal,Kolkata,2022-11-09,-0.87795,Moderate (D1),ok
West Bengal,Bankura,2022-11-09,-0.17402,Normal,ok
West Bengal,Paschim Bardhaman,2022-11-09,-0.63755,Abnormal (D0),ok
West Bengal,Puruliya,2022-11-09,-0.13946,Normal,ok
Tamil Nadu,Namakkal,2022-11-09,0.69242,Normal,ok
Madhya Pradesh,Harda,2022-11-09,1.1566,Normal,ok
Madhya Pradesh,Khandwa,2022-11-09,0.59974,Normal,ok
Madhya Pradesh,Dewas,2022-11-09,2.1245,Normal,ok
Madhya Pradesh,Gwalior,2022-11-09,0.66438,Normal,ok
Madhya Pradesh,Sagar,2022-11-09,0.95183,Normal,ok
Madhya Pradesh,Jabalpur,2022-11-09,1.1961,Normal,ok
Madhya Pradesh,Chhindwara,2022-11-09,0.65167,Normal,ok
Tripura,South Tripura,2022-11-09,-0.8161,Moderate (D1),ok
Chattisgarh,Bilaspur,2022-11-09,0.79871,Normal,ok
Telangana,Siddipet,2022-11-09,1.0969,Normal,ok
West Bengal,Dakshin Dinajpur,2022-11-09,-2.0333,Exceptional (D4),ok
West Bengal,Nadia,2022-11-09,-1.4697,Severe (D2),ok
Tamil Nadu,Ariyalur,2022-11-09,0.62437,Normal,ok
Tamil Nadu,Cuddalore,2022-11-09,0.46701,Normal,ok
Tamil Nadu,Dharmapuri,2022-11-09,1.358,Normal,ok
Tamil Nadu,Dindigul,2022-11-09,0.38889,Normal,ok
Tamil Nadu,Erode,2022-11-09,2.9462,Normal,ok
Tamil Nadu,Kancheepuram,2022-11-09,0.18077,Normal,ok
Tamil Nadu,Karur,2022-11-09,-0.209,Normal,ok
Tamil Nadu,Krishnagiri,2022-11-09,1.4743,Normal,ok
Tamil Nadu,Madurai,2022-11-09,0.64598,Normal,ok
Tamil Nadu,Nagapattinam,2022-11-09,0.26777,Normal,ok
Tamil Nadu,The Nilgiris,2022-11-09,0.31208,Normal,ok
Tamil Nadu,Perambalur,2022-11-09,0.13734,Normal,ok
Tamil Nadu,Pudukkottai,2022-11-09,-0.7004,Abnormal (D0),ok
Tamil Nadu,Ramanathapuram,2022-11-09,0.36874,Normal,ok
Tamil Nadu,Salem,2022-11-09,-0.79415,Abnormal (D0),ok
Tamil Nadu,Sivaganga,2022-11-09,0.82481,Normal,ok
Tamil Nadu,Thanjavur,2022-11-09,0.56302,Normal,ok
Tamil Nadu,Theni,2022-11-09,1.61,Normal,ok
Tamil Nadu,Thirunelveli,2022-11-09,0.026398,Normal,ok
Tamil Nadu,Tuticorin,2022-11-09,-0.72,Abnormal (D0),ok
Tamil Nadu,Thiruvannamalai,2022-11-09,0.15681,Normal,ok
Tamil Nadu,Virudhunagar,2022-11-09,-0.13977,Normal,ok
Tamil Nadu,Chengalpattu,2022-11-09,-0.45029,Normal,ok
Tamil Nadu,Kallakuruchi,2022-11-09,-0.28519,Normal,ok
Tamil Nadu,Ranipet,2022-11-09,0.081871,Normal,ok
Tamil Nadu,Tenkasi,2022-11-09,0.16142,Normal,ok
Tamil Nadu,Thirupathur,2022-11-09,0.26777,Normal,ok
Tamil Nadu,Thirupur,2022-11-09,0.026398,Normal,ok
Assam,Darrang,2022-11-09,0.14573,Normal,ok
Assam,Nagaon,2022-11-09,0.39507,Normal,ok
Assam,Barpeta,2022-11-09,0.88779,Normal,ok
Uttar Pradesh,Kaushambi,2022-11-09,1.3044,Normal,ok
Uttar Pradesh,Shravasti,2022-11-09,1.4732,Normal,ok
Madhya Pradesh,Guna,2022-11-09,1.9969,Normal,ok
Madhya Pradesh,Narsinghpur,2022-11-09,2.0752,Normal,ok
Madhya Pradesh,Hoshangabad,2022-11-09,2.3119,Normal,ok
Madhya Pradesh,Ratlam,2022-11-09,1.9453,Normal,ok
Madhya Pradesh,Shivpuri,2022-11-09,1.3664,Normal,ok
Madhya Pradesh,Dhar,2022-11-09,0.14652,Normal,ok
Madhya Pradesh,Satna,2022-11-09,1.9289,Normal,ok
Madhya Pradesh,Jhabua,2022-11-09,-0.15106,Normal,ok
Madhya Pradesh,Sehore,2022-11-09,2.702,Normal,ok
Madhya Pradesh,Seoni,2022-11-09,1.157,Normal,ok
Uttarakhand,Chamoli (Gopeshwar),2022-11-09,1.0585,Normal,ok
Telangana,Sangareddy,2022-11-09,0.64567,Normal,ok
Assam,Kamrup,2022-11-09,0.9119,Normal,ok
Karnataka,Bangalore,2022-11-09,2.9339,Normal,ok
Karnataka,Belgaum,2022-11-09,1.6216,Normal,ok
Karnataka,Bijapur,2022-11-09,1.8269,Normal,ok
Karnataka,Dharwad,2022-11-09,1.979,Normal,ok
Karnataka,Mysore,2022-11-09,3.8238,Normal,ok
Karnataka,Raichur,2022-11-09,0.63543,Normal,ok
Kerala,Ernakulam,2022-11-09,-0.43366,Normal,ok
Kerala,Kannur,2022-11-09,0.51621,Normal,ok
Kerala,Kottayam,2022-11-09,0.66935,Normal,ok
Kerala,Malappuram,2022-11-09,-0.10663,Normal,ok
Kerala,Palakad,2022-11-09,-0.18205,Normal,ok
Maharashtra,Dhule,2022-11-09,0.35711,Normal,ok
Maharashtra,Palghar,2022-11-09,1.399,Normal,ok
Manipur,Imphal East,2022-11-09,-0.41329,Normal,ok
Madhya Pradesh,Neemuch,2022-11-09,1.3591,Normal,ok
Madhya Pradesh,Ujjain,2022-11-09,1.4819,Normal,ok
Rajasthan,Pratapgarh,2022-11-09,1.5734,Normal,ok
West Bengal,Malda,2022-11-09,-2.3735,Exceptional (D4),ok
West Bengal,Uttar Dinajpur,2022-11-09,-0.93049,Moderate (D1),ok
Bihar,Khagaria,2022-11-09,-1.2333,Moderate (D1),ok
Gujarat,Kachchh,2022-11-09,0.92885,Normal,ok
Kerala,Kozhikode(Calicut),2022-11-09,-0.1584,Normal,ok
Madhya Pradesh,Mandsaur,2022-11-09,1.7485,Normal,ok
Maharashtra,Buldhana,2022-11-09,0.14891,Normal,ok
Punjab,Pathankot,2022-11-09,0.62905,Normal,ok
Rajasthan,Jaisalmer,2022-11-09,0.97217,Normal,ok
Karnataka,Chikmagalur,2022-11-09,1.4988,Normal,ok
Karnataka,Kalburgi,2022-11-09,0.57729,Normal,ok
Karnataka,Shimoga,2022-11-09,0.75827,Normal,ok
Goa,North Goa,2022-11-09,0.11618,Normal,ok
West Bengal,Murshidabad,2022-11-09,-1.5696,Severe (D2),ok
Kerala,Idukki,2022-11-09,0.74049,Normal,ok
Madhya Pradesh,Shajapur,2022-11-09,2.4711,Normal,ok
Manipur,Thoubal,2022-11-09,-1.0054,Moderate (D1),ok
Telangana,Medchal Malkajgiri,2022-11-09,0.44572,Normal,ok
Maharashtra,Beed,2022-11-09,0.47298,Normal,ok
Bihar,Madhubani,2022-11-09,-0.92132,Moderate (D1),ok
Rajasthan,Bikaner,2022-11-09,0.44045,Normal,ok
Kerala,Alappuzha,2022-11-09,-0.16982,Normal,ok
Kerala,Kasargod,2022-11-09,-0.33848,Normal,ok
Kerala,Thiruvananthapuram,2022-11-09,-0.49983,Normal,ok
Kerala,Kollam,2022-11-09,-0.039727,Normal,ok
Madhya Pradesh,Rajgarh,2022-11-09,2.9256,Normal,ok
Tripura,Dhalai,2022-11-09,-0.48969,Normal,ok
Jammu and Kashmir,Anantnag,2022-11-09,0.26878,Normal,ok
Bihar,Samastipur,2022-11-09,-0.27723,Normal,ok
Bihar,Sheohar,2022-11-09,-1.1155,Moderate (D1),ok
Manipur,Kakching,2022-11-09,-1.0067,Moderate (D1),ok
Madhya Pradesh,Chhatarpur,2022-11-09,1.036,Normal,ok
Andhra Pradesh,YSR Kadapa,2022-11-09,-0.1328,Normal,ok
Assam,Hailakandi,2022-11-09,-0.29921,Normal,ok
West Bengal,Kalimpong,2022-11-09,1.3271,Normal,ok
West Bengal,Jhargram,2022-11-09,-0.33831,Normal,ok
Telangana,Hyderabad,2022-11-16,0.67648,Normal,ok
Telangana,Mahbubnagar,2022-11-16,0.76569,Normal,ok
Telangana,Warangal,2022-11-16,0.35006,Normal,ok
Chandigarh,Chandigarh,2022-11-16,0.90875,Normal,ok
Gujarat,Bharuch,2022-11-16,-0.0072787,Normal,ok
Gujarat,Kheda,2022-11-16,-0.33587,Normal,ok
Gujarat,Morbi,2022-11-16,0.10499,Normal,ok
Gujarat,Surat,2022-11-16,0.5868,Normal,ok
Gujarat,Ahmedabad,2022-11-16,0.17353,Normal,ok
Himachal Pradesh,Kangra,2022-11-16,0.15232,Normal,ok
Himachal Pradesh,Kullu,2022-11-16,0.94358,Normal,ok
Himachal Pradesh,Solan,2022-11-16,1.0123,Normal,ok
Haryana,Fatehabad,2022-11-16,0.95614,Normal,ok
Haryana,Jind,2022-11-16,1.5051,Normal,ok
Haryana,Kurukshetra,2022-11-16,0.49201,Normal,ok
Haryana,Sirsa,2022-11-16,0.22302,Normal,ok
Jammu and Kashmir,Srinagar,2022-11-16,0.22386,Normal,ok
Jammu and Kashmir,Udhampur,2022-11-16,1.0806,Normal,ok
Karnataka,Bengaluru,2022-11-16,2.5176,Normal,ok
Karnataka,Davangere,2022-11-16,2.6248,Normal,ok
Karnataka,Kolar,2022-11-16,0.78844,Normal,ok
Karnataka,Mysuru,2022-11-16,3.2847,Normal,ok
Keralam,Ernakulam,2022-11-16,-0.20144,Normal,ok
Keralam,Kannur,2022-11-16,0.28664,Normal,ok
Keralam,Kollam,2022-11-16,0.14159,Normal,ok
Keralam,Kottayam,2022-11-16,0.69943,Normal,ok
Keralam,Malappuram,2022-11-16,0.12098,Normal,ok
Keralam,Palakad,2022-11-16,0.18365,Normal,ok
Maharashtra,Ahilyanagar,2022-11-16,1.1415,Normal,ok
Maharashtra,Jalgaon,2022-11-16,0.23522,Normal,ok
Maharashtra,Kolhapur,2022-11-16,1.4246,Normal,ok
Maharashtra,Mumbai,2022-11-16,1.1879,Normal,ok
Maharashtra,Nagpur,2022-11-16,1.4555,Normal,ok
Maharashtra,Nashik,2022-11-16,1.4662,Normal,ok
Maharashtra,Pune,2022-11-16,0.91127,Normal,ok
Maharashtra,Solapur,2022-11-16,0.30141,Normal,ok
Madhya Pradesh,Bhopal,2022-11-16,1.6793,Normal,ok
Madhya Pradesh,Indore,2022-11-16,1.4061,Normal,ok
Chattisgarh,Rajnandgaon,2022-11-16,0.55496,Normal,ok
Odisha,Bargarh,2022-11-16,0.070243,Normal,ok
Odisha,Bhadrak,2022-11-16,-0.29378,Normal,ok
Odisha,Bolangir,2022-11-16,-0.7573,Abnormal (D0),ok
Odisha,Kendrapara,2022-11-16,-0.59075,Abnormal (D0),ok
Odisha,Kalahandi,2022-11-16,0.65693,Normal,ok
Odisha,Rayagada,2022-11-16,0.67299,Normal,ok
Punjab,Fazilka,2022-11-16,-0.25938,Normal,ok
Punjab,Ludhiana,2022-11-16,-0.19736,Normal,ok
Punjab,Moga,2022-11-16,0.93233,Normal,ok
Punjab,Muktsar,2022-11-16,0.51468,Normal,ok
Punjab,Patiala,2022-11-16,0.47009,Normal,ok
Punjab,Barnala,2022-11-16,-0.090853,Normal,ok
Punjab,Sangrur,2022-11-16,0.27547,Normal,ok
Rajasthan,Alwar,2022-11-16,0.82233,Normal,ok
Rajasthan,Baran,2022-11-16,1.3852,Normal,ok
Rajasthan,Bhilwara,2022-11-16,0.16908,Normal,ok
Rajasthan,Jaipur,2022-11-16,1.2876,Normal,ok
Rajasthan,Jodhpur,2022-11-16,0.42235,Normal,ok
Tamil Nadu,Villupuram,2022-11-16,0.07109,Normal,ok
Tripura,Sepahijala,2022-11-16,-0.28182,Normal,ok
Tripura,Khowai,2022-11-16,-0.46811,Normal,ok
Uttar Pradesh,Agra,2022-11-16,1.7216,Normal,ok
Uttar Pradesh,Prayagraj,2022-11-16,-0.96307,Moderate (D1),ok
Uttar Pradesh,Bahraich,2022-11-16,1.1936,Normal,ok
Uttar Pradesh,Ballia,2022-11-16,-0.4712,Normal,ok
Uttar Pradesh,Barabanki,2022-11-16,0.90603,Normal,ok
Uttar Pradesh,Bareilly,2022-11-16,0.72693,Normal,ok
Uttar Pradesh,Ghaziabad,2022-11-16,0.34706,Normal,ok
Uttar Pradesh,Gorakhpur,2022-11-16,-0.70257,Abnormal (D0),ok
Uttar Pradesh,Hardoi,2022-11-16,-0.43921,Normal,ok
Uttar Pradesh,Etawah,2022-11-16,-0.16616,Normal,ok
Uttar Pradesh,Jaunpur,2022-11-16,-0.61573,Abnormal (D0),ok
