crop,market_id,market,horizon_weeks,n,mape,wape,diff_pts
onion,325.0,Kicchha APMC,1,82,13.35,11.38,1.97
onion,325.0,Kicchha APMC,4,79,24.74,21.31,3.43
onion,325.0,Kicchha APMC,13,70,84.26,62.82,21.44
onion,325.0,Kicchha APMC,26,57,153.02,112.61,40.41
onion,326.0,Rudrapur APMC,1,83,12.09,13.01,-0.92
onion,326.0,Rudrapur APMC,4,80,20.95,21.84,-0.89
onion,326.0,Rudrapur APMC,13,71,36.04,34.93,1.11
onion,326.0,Rudrapur APMC,26,58,58.79,55.25,3.55
onion,328.0,Barasat APMC,1,83,15.35,15.83,-0.48
onion,328.0,Barasat APMC,4,80,26.26,25.7,0.56
onion,328.0,Barasat APMC,13,71,30.98,29.99,0.99
onion,328.0,Barasat APMC,26,58,27.87,23.42,4.45
onion,329.0,Bankura Sadar APMC,1,83,12.02,13.07,-1.05
onion,329.0,Bankura Sadar APMC,4,80,20.02,21.37,-1.35
onion,329.0,Bankura Sadar APMC,13,71,23.23,23.33,-0.1
onion,329.0,Bankura Sadar APMC,26,58,19.54,18.94,0.59
onion,330.0,Bolpur APMC,1,83,12.4,13.31,-0.91
onion,330.0,Bolpur APMC,4,80,18.98,19.97,-0.98
onion,330.0,Bolpur APMC,13,71,25.08,25.57,-0.49
onion,330.0,Bolpur APMC,26,58,12.72,14.08,-1.36
onion,331.0,Kalna APMC,1,83,13.62,14.63,-1.01
onion,331.0,Kalna APMC,4,80,23.22,23.55,-0.33
onion,331.0,Kalna APMC,13,71,28.31,26.82,1.49
onion,331.0,Kalna APMC,26,58,34.71,28.36,6.35
onion,332.0,Katwa APMC,1,83,9.0,9.73,-0.74
onion,332.0,Katwa APMC,4,80,13.49,14.5,-1.0
onion,332.0,Katwa APMC,13,71,18.0,17.87,0.14
onion,332.0,Katwa APMC,26,58,12.7,11.92,0.78
onion,334.0,Pandua APMC,1,83,11.62,13.33,-1.71
onion,334.0,Pandua APMC,4,80,18.34,20.32,-1.98
onion,334.0,Pandua APMC,13,71,22.11,22.17,-0.06
onion,334.0,Pandua APMC,26,58,29.29,27.74,1.56
onion,335.0,Dhupguri APMC,1,83,13.19,14.49,-1.3
onion,335.0,Dhupguri APMC,4,80,22.02,23.54,-1.53
onion,335.0,Dhupguri APMC,13,71,26.13,26.69,-0.56
onion,335.0,Dhupguri APMC,26,58,14.65,16.23,-1.58
onion,336.0,Samsi APMC,1,83,11.96,13.39,-1.43
onion,336.0,Samsi APMC,4,80,19.16,20.92,-1.76
onion,336.0,Samsi APMC,13,71,23.25,23.3,-0.04
onion,336.0,Samsi APMC,26,58,19.32,18.78,0.54
onion,337.0,English Bazar APMC,1,71,13.2,15.08,-1.89
onion,337.0,English Bazar APMC,4,65,21.65,23.64,-1.98
onion,337.0,English Bazar APMC,13,51,25.64,25.89,-0.25
onion,337.0,English Bazar APMC,26,38,30.89,29.35,1.54
onion,338.0,Tamluk (Medinipur E) APMC,1,83,12.37,13.5,-1.14
onion,338.0,Tamluk (Medinipur E) APMC,4,80,20.47,21.69,-1.22
onion,338.0,Tamluk (Medinipur E) APMC,13,71,24.49,24.08,0.41
onion,338.0,Tamluk (Medinipur E) APMC,26,58,33.89,31.28,2.6
onion,341.0,Karimpur APMC,1,83,16.34,17.38,-1.03
onion,341.0,Karimpur APMC,4,80,25.99,26.99,-1.0
onion,341.0,Karimpur APMC,13,71,28.55,29.28,-0.74
onion,341.0,Karimpur APMC,26,58,22.4,21.35,1.05
onion,342.0,Bethuadahari APMC,1,83,15.11,16.12,-1.02
onion,342.0,Bethuadahari APMC,4,80,24.21,25.57,-1.36
onion,342.0,Bethuadahari APMC,13,71,23.19,24.07,-0.88
onion,342.0,Bethuadahari APMC,26,58,21.41,20.84,0.57
onion,343.0,Islampur APMC,1,38,15.75,17.1,-1.35
onion,343.0,Islampur APMC,4,35,27.15,29.18,-2.04
onion,343.0,Islampur APMC,13,26,23.28,26.15,-2.88
onion,343.0,Islampur APMC,26,13,26.16,28.09,-1.93
onion,406.0,Durg APMC,1,240,15.07,15.22,-0.16
onion,406.0,Durg APMC,4,237,21.89,22.69,-0.8
onion,406.0,Durg APMC,13,228,36.14,36.17,-0.02
onion,406.0,Durg APMC,26,215,38.34,39.56,-1.22
onion,414.0,Raigarh APMC,1,240,12.69,13.2,-0.5
onion,414.0,Raigarh APMC,4,237,19.61,20.07,-0.46
onion,414.0,Raigarh APMC,13,228,29.42,29.67,-0.25
onion,414.0,Raigarh APMC,26,215,29.83,31.27,-1.44
onion,423.0,Keshopur APMC,1,240,16.01,15.87,0.13
onion,423.0,Keshopur APMC,4,237,22.41,22.15,0.26
onion,423.0,Keshopur APMC,13,228,34.45,33.8,0.65
onion,423.0,Keshopur APMC,26,215,37.65,37.62,0.03
onion,424.0,Shahdara APMC,1,199,17.77,17.22,0.56
onion,424.0,Shahdara APMC,4,196,23.5,22.49,1.01
onion,424.0,Shahdara APMC,13,187,39.73,37.74,1.99
onion,424.0,Shahdara APMC,26,174,38.63,39.0,-0.37
onion,441.0,Bhuj APMC,1,160,18.48,19.18,-0.7
onion,441.0,Bhuj APMC,4,154,28.1,30.0,-1.91
onion,441.0,Bhuj APMC,13,136,35.26,39.75,-4.49
onion,441.0,Bhuj APMC,26,127,42.96,46.13,-3.16
onion,450.0,Vadhvan APMC,1,231,21.23,22.11,-0.88
onion,450.0,Vadhvan APMC,4,225,24.02,26.13,-2.1
onion,450.0,Vadhvan APMC,13,214,30.92,33.98,-3.06
onion,450.0,Vadhvan APMC,26,201,32.32,37.2,-4.88
onion,452.0,Panipat APMC,1,240,18.42,18.09,0.33
onion,452.0,Panipat APMC,4,237,23.63,22.84,0.79
onion,452.0,Panipat APMC,13,228,41.01,38.26,2.74
onion,452.0,Panipat APMC,26,215,42.39,37.88,4.51
onion,454.0,Sonepat APMC,1,240,17.26,17.14,0.13
onion,454.0,Sonepat APMC,4,237,23.72,25.25,-1.53
onion,454.0,Sonepat APMC,13,228,36.31,37.79,-1.48
onion,454.0,Sonepat APMC,26,215,36.84,40.62,-3.78
onion,455.0,Rohtak APMC,1,236,21.81,21.15,0.65
onion,455.0,Rohtak APMC,4,233,27.87,26.45,1.42
onion,455.0,Rohtak APMC,13,224,41.85,38.55,3.3
onion,455.0,Rohtak APMC,26,211,41.14,38.26,2.89
onion,456.0,Jhajjar APMC,1,240,15.88,16.12,-0.24
onion,456.0,Jhajjar APMC,4,237,24.91,25.41,-0.51
onion,456.0,Jhajjar APMC,13,228,35.2,37.19,-1.99
onion,456.0,Jhajjar APMC,26,215,37.09,40.28,-3.19
onion,457.0,Rewari APMC,1,240,12.5,12.96,-0.46
onion,457.0,Rewari APMC,4,237,19.11,19.57,-0.46
onion,457.0,Rewari APMC,13,228,31.59,31.97,-0.38
onion,457.0,Rewari APMC,26,215,31.68,32.36,-0.68
onion,459.0,Gurgaon APMC,1,240,16.47,16.37,0.09
onion,459.0,Gurgaon APMC,4,237,21.56,21.54,0.02
onion,459.0,Gurgaon APMC,13,228,36.24,35.36,0.88
onion,459.0,Gurgaon APMC,26,215,31.08,32.57,-1.49
onion,462.0,PMY Una,1,240,12.97,13.25,-0.28
onion,462.0,PMY Una,4,237,20.45,20.85,-0.4
onion,462.0,PMY Una,13,228,32.55,32.53,0.02
onion,462.0,PMY Una,26,215,31.2,34.31,-3.1
onion,463.0,PMY Chamba,1,240,12.12,12.58,-0.45
onion,463.0,PMY Chamba,4,237,17.57,19.0,-1.43
onion,463.0,PMY Chamba,13,228,25.89,28.37,-2.48
onion,463.0,PMY Chamba,26,215,26.82,31.15,-4.33
onion,464.0,PMY Bilaspur,1,240,13.48,13.42,0.06
onion,464.0,PMY Bilaspur,4,237,20.15,20.09,0.06
onion,464.0,PMY Bilaspur,13,228,32.37,31.28,1.09
onion,464.0,PMY Bilaspur,26,215,32.1,34.0,-1.9
onion,465.0,SMY Dhanotu,1,240,14.38,14.39,-0.01
onion,465.0,SMY Dhanotu,4,237,21.01,21.01,0.0
onion,465.0,SMY Dhanotu,13,228,35.49,34.25,1.24
onion,465.0,SMY Dhanotu,26,215,32.83,34.87,-2.04
onion,466.0,PMY Hamirpur,1,240,12.43,12.62,-0.19
onion,466.0,PMY Hamirpur,4,237,18.22,18.85,-0.63
onion,466.0,PMY Hamirpur,13,228,27.73,28.7,-0.98
onion,466.0,PMY Hamirpur,26,215,27.54,30.81,-3.27
onion,467.0,PMY Dhalli Shimla,1,240,14.38,14.39,-0.01
onion,467.0,PMY Dhalli Shimla,4,237,19.27,19.51,-0.24
onion,467.0,PMY Dhalli Shimla,13,228,28.27,28.51,-0.24
onion,467.0,PMY Dhalli Shimla,26,215,29.45,31.35,-1.9
onion,468.0,SMY Palampur,1,240,13.63,13.35,0.28
onion,468.0,SMY Palampur,4,237,19.39,19.83,-0.45
onion,468.0,SMY Palampur,13,228,28.55,29.58,-1.03
onion,468.0,SMY Palampur,26,215,28.17,31.84,-3.66
onion,471.0,SMY Bhuntar,1,240,12.24,12.49,-0.25
onion,471.0,SMY Bhuntar,4,237,17.83,18.23,-0.4
onion,471.0,SMY Bhuntar,13,228,27.99,28.39,-0.4
onion,471.0,SMY Bhuntar,26,215,27.34,29.96,-2.63
onion,472.0,Narwal Jammu (F&V) APMC,1,240,14.37,14.73,-0.36
onion,472.0,Narwal Jammu (F&V) APMC,4,237,21.6,22.13,-0.53
onion,472.0,Narwal Jammu (F&V) APMC,13,228,35.04,34.51,0.53
onion,472.0,Narwal Jammu (F&V) APMC,26,215,34.43,36.76,-2.34
onion,489.0,Doddaballa Pur APMC,1,200,14.91,15.61,-0.7
onion,489.0,Doddaballa Pur APMC,4,194,18.9,21.02,-2.12
onion,489.0,Doddaballa Pur APMC,13,176,25.1,30.3,-5.2
onion,489.0,Doddaballa Pur APMC,26,150,27.81,34.96,-7.15
onion,515.0,Palayam APMC,1,239,14.52,14.03,0.49
onion,515.0,Palayam APMC,4,236,21.39,21.21,0.18
onion,515.0,Palayam APMC,13,227,33.62,32.09,1.54
onion,515.0,Palayam APMC,26,214,37.63,37.8,-0.16
onion,522.0,Mandsaur APMC,1,240,33.87,27.63,6.23
onion,522.0,Mandsaur APMC,4,237,48.64,38.7,9.94
onion,522.0,Mandsaur APMC,13,228,72.97,56.67,16.29
onion,522.0,Mandsaur APMC,26,215,77.22,57.57,19.65
onion,523.0,Khandwa APMC,1,137,22.29,22.68,-0.39
onion,523.0,Khandwa APMC,4,134,30.57,29.64,0.93
onion,523.0,Khandwa APMC,13,125,65.41,58.49,6.92
onion,523.0,Khandwa APMC,26,112,115.06,91.25,23.8
onion,526.0,Sehore APMC,1,240,33.39,27.59,5.81
onion,526.0,Sehore APMC,4,237,43.65,36.59,7.06
onion,526.0,Sehore APMC,13,228,62.25,51.67,10.58
onion,526.0,Sehore APMC,26,215,57.42,49.29,8.13
onion,530.0,Morena APMC,1,136,23.53,23.22,0.32
onion,530.0,Morena APMC,4,133,30.77,30.33,0.44
onion,530.0,Morena APMC,13,124,47.26,42.76,4.49
onion,530.0,Morena APMC,26,111,65.7,54.04,11.67
onion,550.0,Chandvad APMC,1,240,22.17,21.21,0.96
onion,550.0,Chandvad APMC,4,237,30.6,29.63,0.98
onion,550.0,Chandvad APMC,13,228,43.55,42.62,0.94
onion,550.0,Chandvad APMC,26,215,46.33,44.56,1.78
onion,551.0,Manmad APMC,1,240,22.43,21.23,1.2
onion,551.0,Manmad APMC,4,237,31.66,29.9,1.75
onion,551.0,Manmad APMC,13,228,43.98,42.31,1.67
onion,551.0,Manmad APMC,26,215,46.26,43.47,2.79
onion,553.0,Manchar APMC,1,240,22.21,19.83,2.37
onion,553.0,Manchar APMC,4,237,27.26,27.12,0.13
onion,553.0,Manchar APMC,13,228,33.18,36.1,-2.91
onion,553.0,Manchar APMC,26,215,35.7,39.1,-3.4
onion,554.0,Lonand APMC,1,240,18.19,17.97,0.22
onion,554.0,Lonand APMC,4,237,25.33,25.3,0.03
onion,554.0,Lonand APMC,13,228,39.27,38.6,0.67
onion,554.0,Lonand APMC,26,215,45.04,40.98,4.06
onion,555.0,Pandharpur APMC,1,150,21.81,20.24,1.58
onion,555.0,Pandharpur APMC,4,138,30.9,29.51,1.39
onion,555.0,Pandharpur APMC,13,116,39.25,37.32,1.93
onion,555.0,Pandharpur APMC,26,115,37.64,40.2,-2.57
onion,557.0,Chattrapati Sambhajinagar APMC,1,240,25.78,22.86,2.92
onion,557.0,Chattrapati Sambhajinagar APMC,4,237,41.85,36.2,5.65
onion,557.0,Chattrapati Sambhajinagar APMC,13,228,58.82,49.62,9.2
onion,557.0,Chattrapati Sambhajinagar APMC,26,215,64.99,53.0,11.99
onion,574.0,Malkapur APMC,1,240,27.6,24.83,2.78
onion,574.0,Malkapur APMC,4,237,40.74,35.85,4.89
onion,574.0,Malkapur APMC,13,228,57.86,47.94,9.92
onion,574.0,Malkapur APMC,26,215,67.39,55.07,12.32
onion,594.0,Khariar Road APMC,1,240,14.07,14.21,-0.14
onion,594.0,Khariar Road APMC,4,237,19.46,20.43,-0.97
onion,594.0,Khariar Road APMC,13,228,27.13,28.4,-1.27
onion,594.0,Khariar Road APMC,26,215,28.93,32.81,-3.88
onion,595.0,Bolangir APMC,1,172,14.98,15.23,-0.26
onion,595.0,Bolangir APMC,4,166,18.62,20.0,-1.39
onion,595.0,Bolangir APMC,13,148,24.09,24.14,-0.05
onion,595.0,Bolangir APMC,26,122,21.88,25.38,-3.5
onion,598.0,Patti APMC,1,83,51.14,25.48,25.66
onion,598.0,Patti APMC,4,80,98.04,40.79,57.24
onion,598.0,Patti APMC,13,71,172.58,47.43,125.16
onion,598.0,Patti APMC,26,58,240.59,54.7,185.89
onion,599.0,Pathankot APMC,1,73,10.13,10.43,-0.3
onion,599.0,Pathankot APMC,4,67,23.19,23.52,-0.33
onion,599.0,Pathankot APMC,13,63,26.78,26.49,0.29
onion,599.0,Pathankot APMC,26,50,36.98,33.6,3.37
onion,600.0,Gurdaspur APMC,1,83,14.78,15.52,-0.74
onion,600.0,Gurdaspur APMC,4,80,22.54,23.44,-0.89
onion,600.0,Gurdaspur APMC,13,71,23.97,24.14,-0.16
onion,600.0,Gurdaspur APMC,26,58,35.16,32.94,2.22
onion,603.0,Bathinda APMC,1,83,15.2,16.39,-1.19
onion,603.0,Bathinda APMC,4,80,23.36,25.14,-1.78
onion,603.0,Bathinda APMC,13,71,23.71,25.4,-1.68
onion,603.0,Bathinda APMC,26,58,20.18,19.88,0.3
onion,605.0,Raman APMC,1,83,14.56,16.01,-1.46
onion,605.0,Raman APMC,4,80,26.11,27.64,-1.53
onion,605.0,Raman APMC,13,71,27.21,26.93,0.28
onion,605.0,Raman APMC,26,58,30.93,27.84,3.1
onion,611.0,Mukerian APMC,1,82,12.49,13.86,-1.37
onion,611.0,Mukerian APMC,4,79,20.78,22.32,-1.54
onion,611.0,Mukerian APMC,13,70,23.19,23.74,-0.56
onion,611.0,Mukerian APMC,26,57,27.53,26.66,0.87
onion,614.0,Phagwara APMC,1,83,14.62,15.8,-1.19
onion,614.0,Phagwara APMC,4,80,23.56,25.06,-1.5
onion,614.0,Phagwara APMC,13,71,26.52,25.99,0.52
onion,614.0,Phagwara APMC,26,58,36.59,34.25,2.34
onion,615.0,Budalada APMC,1,82,12.94,14.03,-1.09
onion,615.0,Budalada APMC,4,79,22.92,24.47,-1.55
onion,615.0,Budalada APMC,13,70,23.6,23.73,-0.13
onion,615.0,Budalada APMC,26,57,25.37,24.8,0.58
onion,617.0,Giddarbaha APMC,1,81,14.64,16.44,-1.8
onion,617.0,Giddarbaha APMC,4,78,22.67,24.78,-2.12
onion,617.0,Giddarbaha APMC,13,69,25.94,24.94,1.0
onion,617.0,Giddarbaha APMC,26,56,29.25,28.09,1.16
onion,619.0,Dudhansadhan APMC,1,83,11.96,13.11,-1.15
onion,619.0,Dudhansadhan APMC,4,80,22.38,23.62,-1.24
onion,619.0,Dudhansadhan APMC,13,71,24.78,25.23,-0.45
onion,619.0,Dudhansadhan APMC,26,58,21.42,21.47,-0.05
onion,621.0,Ropar APMC,1,83,15.29,16.25,-0.96
onion,621.0,Ropar APMC,4,80,23.31,25.29,-1.97
onion,621.0,Ropar APMC,13,71,23.49,24.08,-0.6
onion,621.0,Ropar APMC,26,58,25.14,24.7,0.45
onion,627.0,Churu APMC,1,83,13.46,13.81,-0.35
onion,627.0,Churu APMC,4,80,25.38,25.79,-0.41
onion,627.0,Churu APMC,13,71,73.76,70.25,3.51
onion,627.0,Churu APMC,26,58,108.22,97.86,10.36
onion,630.0,Jaisalmer APMC,1,74,10.02,10.67,-0.65
onion,630.0,Jaisalmer APMC,4,71,14.8,15.93,-1.13
onion,630.0,Jaisalmer APMC,13,62,40.95,40.94,0.01
onion,630.0,Jaisalmer APMC,26,49,70.85,68.14,2.71
onion,636.0,Jhunjhunu APMC,1,38,20.55,18.42,2.13
onion,636.0,Jhunjhunu APMC,4,35,29.73,24.73,5.01
onion,636.0,Jhunjhunu APMC,13,26,80.33,62.75,17.58
onion,636.0,Jhunjhunu APMC,26,13,69.98,55.4,14.58
onion,638.0,Sikar APMC,1,83,20.29,19.09,1.2
onion,638.0,Sikar APMC,4,80,34.62,32.35,2.26
onion,638.0,Sikar APMC,13,71,104.01,95.16,8.85
onion,638.0,Sikar APMC,26,58,163.47,145.42,18.06
onion,647.0,Buland Shahr APMC,1,83,11.42,13.02,-1.6
onion,647.0,Buland Shahr APMC,4,80,18.73,20.23,-1.49
onion,647.0,Buland Shahr APMC,13,71,27.84,28.08,-0.24
onion,647.0,Buland Shahr APMC,26,58,49.19,46.47,2.72
onion,649.0,Baraut APMC,1,69,11.31,12.94,-1.63
onion,649.0,Baraut APMC,4,63,18.57,20.32,-1.76
onion,649.0,Baraut APMC,13,48,28.74,29.49,-0.75
onion,649.0,Baraut APMC,26,37,64.21,62.56,1.65
onion,650.0,Shamli APMC,1,64,13.52,15.69,-2.17
onion,650.0,Shamli APMC,4,58,22.11,24.65,-2.54
onion,650.0,Shamli APMC,13,40,34.27,36.03,-1.76
onion,650.0,Shamli APMC,26,30,55.7,54.78,0.93
onion,653.0,Mathura APMC,1,83,15.06,16.55,-1.5
onion,653.0,Mathura APMC,4,80,23.63,24.97,-1.34
onion,653.0,Mathura APMC,13,71,30.72,31.09,-0.37
onion,653.0,Mathura APMC,26,58,45.27,40.4,4.88
onion,654.0,Rampur APMC,1,68,14.72,15.93,-1.21
onion,654.0,Rampur APMC,4,62,21.67,22.91,-1.25
onion,654.0,Rampur APMC,13,45,29.15,29.46,-0.31
onion,654.0,Rampur APMC,26,34,61.31,56.17,5.15
onion,655.0,Badayoun APMC,1,68,11.8,13.69,-1.89
onion,655.0,Badayoun APMC,4,62,22.19,24.21,-2.02
onion,655.0,Badayoun APMC,13,45,34.41,34.94,-0.53
onion,655.0,Badayoun APMC,26,34,60.1,60.13,-0.03
onion,656.0,Chandausi APMC,1,69,12.0,13.43,-1.42
onion,656.0,Chandausi APMC,4,63,19.51,21.04,-1.53
onion,656.0,Chandausi APMC,13,47,29.43,29.81,-0.38
onion,656.0,Chandausi APMC,26,36,61.02,60.03,0.99
onion,657.0,Raibareilly APMC,1,83,14.14,15.79,-1.65
onion,657.0,Raibareilly APMC,4,80,21.57,23.45,-1.88
onion,657.0,Raibareilly APMC,13,71,30.71,30.41,0.29
onion,657.0,Raibareilly APMC,26,58,50.79,44.53,6.26
onion,658.0,Gonda APMC,1,82,15.29,16.68,-1.39
onion,658.0,Gonda APMC,4,79,22.13,23.41,-1.29
onion,658.0,Gonda APMC,13,70,35.58,35.78,-0.2
onion,658.0,Gonda APMC,26,57,38.77,33.93,4.84
onion,660.0,Pratapgarh APMC,1,83,10.79,12.33,-1.54
onion,660.0,Pratapgarh APMC,4,80,18.39,19.82,-1.43
onion,660.0,Pratapgarh APMC,13,71,28.87,28.62,0.26
onion,660.0,Pratapgarh APMC,26,58,52.44,49.16,3.28
onion,662.0,Basti APMC,1,83,16.98,19.85,-2.87
onion,662.0,Basti APMC,4,80,22.3,25.01,-2.71
onion,662.0,Basti APMC,13,71,31.91,33.57,-1.66
onion,662.0,Basti APMC,26,58,48.61,44.76,3.85
onion,663.0,Azamgarh APMC,1,83,12.55,14.36,-1.81
onion,663.0,Azamgarh APMC,4,80,18.53,20.15,-1.62
onion,663.0,Azamgarh APMC,13,71,30.15,30.43,-0.28
onion,663.0,Azamgarh APMC,26,58,62.7,58.09,4.61
onion,664.0,Mirzapur APMC,1,83,13.16,13.72,-0.56
onion,664.0,Mirzapur APMC,4,80,22.33,21.63,0.7
onion,664.0,Mirzapur APMC,13,71,30.72,29.86,0.85
onion,664.0,Mirzapur APMC,26,58,56.95,49.77,7.19
onion,666.0,Jhansi APMC,1,70,10.47,11.42,-0.94
onion,666.0,Jhansi APMC,4,64,17.31,18.34,-1.03
onion,666.0,Jhansi APMC,13,49,25.81,26.6,-0.79
onion,666.0,Jhansi APMC,26,37,60.5,60.27,0.23
onion,667.0,Rishikesh APMC,1,83,10.22,10.74,-0.52
onion,667.0,Rishikesh APMC,4,80,17.06,17.61,-0.55
onion,667.0,Rishikesh APMC,13,71,32.2,31.12,1.09
onion,667.0,Rishikesh APMC,26,58,51.61,49.56,2.05
onion,668.0,Vikasnagar APMC,1,81,20.4,19.03,1.37
onion,668.0,Vikasnagar APMC,4,78,27.0,24.6,2.41
onion,668.0,Vikasnagar APMC,13,69,65.97,62.58,3.39
onion,668.0,Vikasnagar APMC,26,56,119.29,111.56,7.73
onion,669.0,Khateema APMC,1,83,13.39,13.6,-0.22
onion,669.0,Khateema APMC,4,80,25.98,25.11,0.87
onion,669.0,Khateema APMC,13,71,72.56,71.3,1.26
onion,669.0,Khateema APMC,26,58,121.54,120.76,0.77
onion,670.0,Burdwan APMC,1,82,12.3,13.84,-1.54
onion,670.0,Burdwan APMC,4,79,20.7,22.5,-1.8
onion,670.0,Burdwan APMC,13,70,21.92,22.45,-0.54
onion,670.0,Burdwan APMC,26,57,18.38,18.64,-0.25
onion,671.0,Medinipur(West) APMC,1,83,12.17,14.03,-1.86
onion,671.0,Medinipur(West) APMC,4,80,20.58,22.55,-1.98
onion,671.0,Medinipur(West) APMC,13,71,25.07,25.41,-0.34
onion,671.0,Medinipur(West) APMC,26,58,32.49,31.72,0.77
onion,672.0,Birbhum APMC,1,83,12.62,13.53,-0.91
onion,672.0,Birbhum APMC,4,80,19.09,20.1,-1.01
onion,672.0,Birbhum APMC,13,71,25.32,25.81,-0.49
onion,672.0,Birbhum APMC,26,58,12.76,14.18,-1.42
onion,673.0,Purulia APMC,1,67,12.95,14.09,-1.14
onion,673.0,Purulia APMC,4,61,19.59,20.83,-1.24
onion,673.0,Purulia APMC,13,49,20.16,19.96,0.21
onion,673.0,Purulia APMC,26,44,13.87,14.83,-0.96
onion,674.0,Nadia APMC,1,83,17.39,18.66,-1.27
onion,674.0,Nadia APMC,4,80,25.5,27.03,-1.53
onion,674.0,Nadia APMC,13,71,27.11,27.73,-0.62
onion,674.0,Nadia APMC,26,58,23.29,22.18,1.11
onion,675.0,Jalpaiguri Sadar APMC,1,83,12.81,14.05,-1.24
onion,675.0,Jalpaiguri Sadar APMC,4,80,21.17,22.68,-1.51
onion,675.0,Jalpaiguri Sadar APMC,13,71,26.12,26.7,-0.59
onion,675.0,Jalpaiguri Sadar APMC,26,58,14.84,16.4,-1.57
onion,676.0,Alipurduar APMC,1,83,14.5,15.58,-1.07
onion,676.0,Alipurduar APMC,4,80,23.35,24.49,-1.14
onion,676.0,Alipurduar APMC,13,71,25.77,25.6,0.17
onion,676.0,Alipurduar APMC,26,58,23.39,21.64,1.75
onion,678.0,Pabiacherra APMC,1,83,11.28,11.76,-0.48
onion,678.0,Pabiacherra APMC,4,80,16.56,17.57,-1.01
onion,678.0,Pabiacherra APMC,13,71,21.75,22.14,-0.39
onion,678.0,Pabiacherra APMC,26,58,18.95,18.85,0.1
onion,679.0,Melaghar APMC,1,83,10.85,11.45,-0.6
onion,679.0,Melaghar APMC,4,80,15.31,16.2,-0.89
onion,679.0,Melaghar APMC,13,71,24.0,24.07,-0.07
onion,679.0,Melaghar APMC,26,58,23.56,22.81,0.74
onion,681.0,Vadaseri APMC,1,83,10.24,10.92,-0.69
onion,681.0,Vadaseri APMC,4,80,13.71,14.81,-1.09
onion,681.0,Vadaseri APMC,13,71,12.41,13.05,-0.64
onion,681.0,Vadaseri APMC,26,58,17.07,18.63,-1.55
onion,683.0,Panisagar APMC,1,83,12.34,12.68,-0.34
onion,683.0,Panisagar APMC,4,80,17.19,17.66,-0.47
onion,683.0,Panisagar APMC,13,71,24.38,24.3,0.09
onion,683.0,Panisagar APMC,26,58,21.85,21.28,0.58
onion,709.0,Chikkamagalore APMC,1,240,13.69,13.5,0.2
onion,709.0,Chikkamagalore APMC,4,237,19.14,20.05,-0.91
onion,709.0,Chikkamagalore APMC,13,228,25.95,29.65,-3.7
onion,709.0,Chikkamagalore APMC,26,215,30.46,34.92,-4.46
onion,728.0,Kalburgi APMC,1,239,24.29,22.87,1.42
onion,728.0,Kalburgi APMC,4,236,34.32,31.13,3.19
onion,728.0,Kalburgi APMC,13,227,52.36,44.33,8.04
onion,728.0,Kalburgi APMC,26,214,57.02,46.46,10.56
onion,735.0,Hassan APMC,1,226,24.0,23.44,0.56
onion,735.0,Hassan APMC,4,220,29.22,28.07,1.15
onion,735.0,Hassan APMC,13,205,39.35,36.02,3.33
onion,735.0,Hassan APMC,26,192,38.93,36.26,2.67
onion,742.0,Chickkaballapura APMC,1,227,15.57,16.56,-0.98
onion,742.0,Chickkaballapura APMC,4,221,21.51,22.7,-1.19
onion,742.0,Chickkaballapura APMC,13,207,25.86,30.66,-4.8
onion,742.0,Chickkaballapura APMC,26,194,28.82,34.63,-5.82
onion,753.0,Shimoga APMC,1,240,15.01,15.62,-0.61
onion,753.0,Shimoga APMC,4,237,21.51,23.11,-1.6
onion,753.0,Shimoga APMC,13,228,29.29,33.33,-4.05
onion,753.0,Shimoga APMC,26,215,29.71,35.39,-5.67
onion,793.0,Lalru APMC,1,83,13.58,14.76,-1.18
onion,793.0,Lalru APMC,4,80,20.41,22.07,-1.66
onion,793.0,Lalru APMC,13,71,23.06,24.08,-1.02
onion,793.0,Lalru APMC,26,58,24.31,23.65,0.67
onion,795.0,Fatehpur APMC,1,83,11.41,13.39,-1.99
onion,795.0,Fatehpur APMC,4,80,18.36,20.85,-2.49
onion,795.0,Fatehpur APMC,13,71,27.17,28.51,-1.35
onion,795.0,Fatehpur APMC,26,58,50.03,48.42,1.61
onion,796.0,Auraiya APMC,1,82,13.66,15.19,-1.53
onion,796.0,Auraiya APMC,4,79,22.3,24.08,-1.78
onion,796.0,Auraiya APMC,13,70,29.3,29.74,-0.44
onion,796.0,Auraiya APMC,26,57,49.22,45.19,4.03
onion,799.0,Ramkrishanpur(Howrah) APMC,1,83,13.8,15.68,-1.88
onion,799.0,Ramkrishanpur(Howrah) APMC,4,80,20.73,23.04,-2.31
onion,799.0,Ramkrishanpur(Howrah) APMC,13,71,23.57,25.04,-1.47
onion,799.0,Ramkrishanpur(Howrah) APMC,26,58,16.2,18.78,-2.58
onion,801.0,Bishnupur(Bankura) APMC,1,74,12.31,14.17,-1.85
onion,801.0,Bishnupur(Bankura) APMC,4,68,20.57,23.07,-2.49
onion,801.0,Bishnupur(Bankura) APMC,13,57,19.71,20.47,-0.76
onion,801.0,Bishnupur(Bankura) APMC,26,44,19.72,20.02,-0.3
onion,802.0,Mapusa APMC,1,240,13.91,13.75,0.16
onion,802.0,Mapusa APMC,4,237,20.63,20.27,0.36
onion,802.0,Mapusa APMC,13,228,40.47,36.53,3.94
onion,802.0,Mapusa APMC,26,215,43.53,39.66,3.87
