crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
onion,3354,West Bengal,26,22.7,60,24.0,25.2,2864,25.5,35.4
onion,3355,West Bengal,1,13.1,85,13.7,14.7,4167,14.7,14.8
onion,3355,West Bengal,4,18.8,82,19.8,21.4,3999,21.4,21.3
onion,3355,West Bengal,13,27.4,73,27.0,26.3,3517,26.4,29.8
onion,3355,West Bengal,26,17.0,60,20.9,25.2,2864,25.5,35.4
onion,3393,Kerala,1,14.3,139,14.1,13.3,13763,13.3,14.8
onion,3393,Kerala,4,19.9,136,19.6,18.9,13568,18.9,21.3
onion,3393,Kerala,13,28.8,127,27.8,25.6,12994,25.6,29.8
onion,3393,Kerala,26,36.2,114,34.8,31.8,12196,31.8,35.4
onion,3394,Kerala,1,17.2,140,16.1,13.3,13763,13.3,14.8
onion,3394,Kerala,4,25.0,137,23.3,18.9,13568,18.9,21.3
onion,3394,Kerala,13,35.1,128,32.3,25.6,12994,25.6,29.8
onion,3394,Kerala,26,47.1,115,42.3,31.8,12196,31.8,35.4
onion,3440,Punjab,1,13.8,85,14.4,15.4,4832,15.3,14.8
onion,3440,Punjab,4,23.5,82,23.2,22.6,4631,22.6,21.3
onion,3440,Punjab,13,27.1,73,27.4,27.7,4076,27.8,29.8
onion,3440,Punjab,26,35.6,60,34.5,33.0,3323,33.1,35.4
onion,3445,NCT of Delhi,1,16.1,242,16.1,16.3,723,16.1,14.8
onion,3445,NCT of Delhi,4,24.9,239,24.7,24.2,711,23.9,21.3
onion,3445,NCT of Delhi,13,39.1,230,38.5,36.2,675,35.4,29.8
onion,3445,NCT of Delhi,26,45.0,217,44.1,41.5,623,40.6,35.4
onion,3448,Maharashtra,1,19.1,242,19.2,19.7,16426,19.6,14.8
onion,3448,Maharashtra,4,28.5,239,28.6,29.0,16144,29.0,21.3
onion,3448,Maharashtra,13,38.3,230,38.6,39.8,15380,39.7,29.8
onion,3448,Maharashtra,26,45.8,217,46.0,46.5,14466,46.5,35.4
onion,3449,Maharashtra,1,20.1,242,20.0,19.7,16426,19.6,14.8
onion,3449,Maharashtra,4,28.1,239,28.3,29.0,16144,29.0,21.3
onion,3449,Maharashtra,13,39.1,230,39.2,39.8,15380,39.7,29.8
onion,3449,Maharashtra,26,50.4,217,49.6,46.5,14466,46.5,35.4
onion,3450,Maharashtra,1,20.5,242,20.4,19.7,16426,19.6,14.8
onion,3450,Maharashtra,4,34.1,239,33.2,29.0,16144,29.0,21.3
onion,3450,Maharashtra,13,44.8,230,43.9,39.8,15380,39.7,29.8
onion,3450,Maharashtra,26,52.4,217,51.2,46.5,14466,46.5,35.4
onion,3452,Maharashtra,1,13.3,139,15.0,19.7,16426,19.6,14.8
onion,3452,Maharashtra,4,19.2,135,21.9,29.0,16144,29.0,21.3
onion,3452,Maharashtra,13,31.1,126,33.6,39.8,15380,39.7,29.8
onion,3452,Maharashtra,26,38.8,116,41.2,46.5,14466,46.5,35.4
onion,3458,Maharashtra,1,21.1,242,20.8,19.7,16426,19.6,14.8
onion,3458,Maharashtra,4,30.8,239,30.4,29.0,16144,29.0,21.3
onion,3458,Maharashtra,13,39.5,230,39.5,39.8,15380,39.7,29.8
onion,3458,Maharashtra,26,44.0,217,44.5,46.5,14466,46.5,35.4
onion,3462,Maharashtra,1,21.8,242,21.4,19.7,16426,19.6,14.8
onion,3462,Maharashtra,4,31.0,239,30.7,29.0,16144,29.0,21.3
onion,3462,Maharashtra,13,43.1,230,42.5,39.8,15380,39.7,29.8
onion,3462,Maharashtra,26,49.6,217,49.0,46.5,14466,46.5,35.4
onion,3500,Jammu and Kashmir,1,14.6,39,14.5,14.3,1058,14.4,14.8
onion,3500,Jammu and Kashmir,4,19.9,36,20.6,21.0,1031,21.0,21.3
onion,3500,Jammu and Kashmir,13,27.8,27,30.2,31.7,964,31.5,29.8
onion,3500,Jammu and Kashmir,26,29.2,14,34.5,35.9,900,35.9,35.4
onion,3517,Himachal Pradesh,1,16.9,40,14.8,13.2,4644,13.2,14.8
onion,3517,Himachal Pradesh,4,22.7,37,21.1,20.0,4563,20.1,21.3
onion,3517,Himachal Pradesh,13,31.8,28,30.7,30.2,4334,30.2,29.8
onion,3517,Himachal Pradesh,26,34.0,15,34.2,34.2,4046,34.3,35.4
onion,3626,Rajasthan,1,12.3,71,13.6,15.4,2207,15.4,14.8
onion,3626,Rajasthan,4,19.1,68,21.5,24.8,2111,24.7,21.3
onion,3626,Rajasthan,13,50.2,59,54.1,60.1,1836,58.6,29.8
onion,3626,Rajasthan,26,69.7,46,78.0,88.7,1472,85.3,35.4
onion,3675,Tripura,1,15.1,26,12.9,11.4,1038,11.7,14.8
onion,3675,Tripura,4,19.8,23,17.1,15.3,996,15.9,21.3
onion,3675,Tripura,13,32.2,14,23.8,20.6,870,21.5,29.8
onion,3675,Tripura,26,57.3,1,24.4,22.1,697,23.8,35.4
onion,3677,Tripura,1,13.5,81,12.8,11.4,1038,11.7,14.8
onion,3677,Tripura,4,16.8,78,16.5,15.3,996,15.9,21.3
onion,3677,Tripura,13,19.8,69,20.6,20.6,870,21.5,29.8
onion,3677,Tripura,26,14.4,56,18.9,22.1,697,23.8,35.4
onion,3680,Tripura,1,12.0,85,11.9,11.4,1038,11.7,14.8
onion,3680,Tripura,4,16.6,82,16.3,15.3,996,15.9,21.3
onion,3680,Tripura,13,23.8,73,22.9,20.6,870,21.5,29.8
onion,3680,Tripura,26,26.7,60,25.3,22.1,697,23.8,35.4
onion,3953,Bihar,1,14.0,187,14.4,16.2,774,16.1,14.8
onion,3953,Bihar,4,24.9,181,25.0,26.1,741,25.5,21.3
onion,3953,Bihar,13,29.7,163,30.4,33.0,662,32.6,29.8
onion,3953,Bihar,26,38.1,145,38.7,41.4,610,40.6,35.4
onion,3956,Bihar,1,16.4,209,16.3,16.2,774,16.1,14.8
onion,3956,Bihar,4,26.6,203,26.4,26.1,741,25.5,21.3
onion,3956,Bihar,13,33.4,194,33.3,33.0,662,32.6,29.8
onion,3956,Bihar,26,41.6,186,41.4,41.4,610,40.6,35.4
onion,3996,Maharashtra,1,20.6,121,20.3,19.7,16426,19.6,14.8
onion,3996,Maharashtra,4,25.8,112,26.8,29.0,16144,29.0,21.3
onion,3996,Maharashtra,13,37.4,103,38.2,39.8,15380,39.7,29.8
onion,3996,Maharashtra,26,61.3,84,55.6,46.5,14466,46.5,35.4
onion,4003,Maharashtra,1,23.5,7,20.1,19.7,16426,19.6,14.8
onion,4003,Maharashtra,4,33.3,4,29.3,29.0,16144,29.0,21.3
onion,4025,Maharashtra,1,19.9,150,19.9,19.7,16426,19.6,14.8
onion,4025,Maharashtra,4,28.9,144,28.9,29.0,16144,29.0,21.3
onion,4025,Maharashtra,13,44.6,129,43.2,39.8,15380,39.7,29.8
onion,4025,Maharashtra,26,52.7,119,50.8,46.5,14466,46.5,35.4
onion,4038,Maharashtra,1,17.5,130,18.1,19.7,16426,19.6,14.8
onion,4038,Maharashtra,4,29.6,121,29.4,29.0,16144,29.0,21.3
onion,4038,Maharashtra,13,44.5,95,42.8,39.8,15380,39.7,29.8
onion,4038,Maharashtra,26,46.8,87,46.7,46.5,14466,46.5,35.4
onion,4055,Tamil Nadu,1,12.2,85,12.0,11.6,13820,11.6,14.8
onion,4055,Tamil Nadu,4,14.5,82,14.7,14.9,13306,15.0,21.3
onion,4055,Tamil Nadu,13,21.6,73,20.5,19.0,11775,19.1,29.8
onion,4055,Tamil Nadu,26,19.3,60,17.8,15.8,9565,16.1,35.4
onion,4056,Tamil Nadu,1,10.7,85,11.0,11.6,13820,11.6,14.8
onion,4056,Tamil Nadu,4,13.0,82,13.8,14.9,13306,15.0,21.3
onion,4056,Tamil Nadu,13,16.6,73,17.6,19.0,11775,19.1,29.8
onion,4056,Tamil Nadu,26,12.4,60,14.1,15.8,9565,16.1,35.4
onion,4057,Tamil Nadu,1,13.1,85,12.6,11.6,13820,11.6,14.8
onion,4057,Tamil Nadu,4,18.1,82,16.9,14.9,13306,15.0,21.3
onion,4057,Tamil Nadu,13,27.1,73,23.7,19.0,11775,19.1,29.8
onion,4057,Tamil Nadu,26,27.7,60,22.3,15.8,9565,16.1,35.4
onion,4058,Tamil Nadu,1,12.2,85,12.0,11.6,13820,11.6,14.8
onion,4058,Tamil Nadu,4,17.4,82,16.5,14.9,13306,15.0,21.3
onion,4058,Tamil Nadu,13,25.5,73,22.8,19.0,11775,19.1,29.8
onion,4058,Tamil Nadu,26,22.2,60,19.3,15.8,9565,16.1,35.4
onion,4059,Tamil Nadu,1,13.2,85,12.6,11.6,13820,11.6,14.8
onion,4059,Tamil Nadu,4,16.9,82,16.2,14.9,13306,15.0,21.3
onion,4059,Tamil Nadu,13,23.7,73,21.8,19.0,11775,19.1,29.8
onion,4059,Tamil Nadu,26,18.7,60,17.5,15.8,9565,16.1,35.4
onion,4060,Tamil Nadu,1,12.7,85,12.3,11.6,13820,11.6,14.8
onion,4060,Tamil Nadu,4,16.4,82,15.8,14.9,13306,15.0,21.3
onion,4060,Tamil Nadu,13,24.7,73,22.3,19.0,11775,19.1,29.8
onion,4060,Tamil Nadu,26,20.8,60,18.6,15.8,9565,16.1,35.4
onion,4061,Tamil Nadu,1,12.1,85,11.9,11.6,13820,11.6,14.8
onion,4061,Tamil Nadu,4,17.5,82,16.5,14.9,13306,15.0,21.3
onion,4061,Tamil Nadu,13,23.0,73,21.4,19.0,11775,19.1,29.8
onion,4061,Tamil Nadu,26,23.7,60,20.1,15.8,9565,16.1,35.4
onion,4062,Tamil Nadu,1,12.1,85,11.9,11.6,13820,11.6,14.8
onion,4062,Tamil Nadu,4,17.0,82,16.2,14.9,13306,15.0,21.3
onion,4062,Tamil Nadu,13,25.6,73,22.9,19.0,11775,19.1,29.8
onion,4062,Tamil Nadu,26,22.2,60,19.3,15.8,9565,16.1,35.4
onion,4063,Tamil Nadu,1,12.8,85,12.4,11.6,13820,11.6,14.8
onion,4063,Tamil Nadu,4,17.4,82,16.5,14.9,13306,15.0,21.3
onion,4063,Tamil Nadu,13,28.6,73,24.6,19.0,11775,19.1,29.8
onion,4063,Tamil Nadu,26,25.8,60,21.3,15.8,9565,16.1,35.4
onion,4064,Tamil Nadu,1,12.1,85,11.9,11.6,13820,11.6,14.8
onion,4064,Tamil Nadu,4,17.2,82,16.3,14.9,13306,15.0,21.3
onion,4064,Tamil Nadu,13,26.1,73,23.1,19.0,11775,19.1,29.8
onion,4064,Tamil Nadu,26,23.8,60,20.2,15.8,9565,16.1,35.4
onion,4065,Tamil Nadu,1,11.4,85,11.5,11.6,13820,11.6,14.8
onion,4065,Tamil Nadu,4,13.5,82,14.0,14.9,13306,15.0,21.3
onion,4065,Tamil Nadu,13,15.9,73,17.2,19.0,11775,19.1,29.8
onion,4065,Tamil Nadu,26,12.3,60,14.0,15.8,9565,16.1,35.4
onion,4066,Tamil Nadu,1,10.7,85,11.0,11.6,13820,11.6,14.8
onion,4066,Tamil Nadu,4,12.8,82,13.6,14.9,13306,15.0,21.3
onion,4066,Tamil Nadu,13,19.7,73,19.5,19.0,11775,19.1,29.8
onion,4066,Tamil Nadu,26,15.1,60,15.5,15.8,9565,16.1,35.4
onion,4067,Tamil Nadu,1,11.0,85,11.3,11.6,13820,11.6,14.8
onion,4067,Tamil Nadu,4,14.1,82,14.5,14.9,13306,15.0,21.3
onion,4067,Tamil Nadu,13,20.5,73,19.9,19.0,11775,19.1,29.8
onion,4067,Tamil Nadu,26,21.1,60,18.8,15.8,9565,16.1,35.4
onion,4068,Tamil Nadu,1,12.4,85,12.1,11.6,13820,11.6,14.8
onion,4068,Tamil Nadu,4,14.3,82,14.6,14.9,13306,15.0,21.3
onion,4068,Tamil Nadu,13,22.1,73,20.9,19.0,11775,19.1,29.8
onion,4068,Tamil Nadu,26,18.6,60,17.4,15.8,9565,16.1,35.4
onion,4069,Tamil Nadu,1,11.6,28,11.6,11.6,13820,11.6,14.8
onion,4069,Tamil Nadu,4,17.4,25,15.8,14.9,13306,15.0,21.3
onion,4069,Tamil Nadu,13,27.0,16,20.9,19.0,11775,19.1,29.8
onion,4069,Tamil Nadu,26,39.4,3,17.3,15.8,9565,16.1,35.4
onion,4070,Tamil Nadu,1,11.5,85,11.6,11.6,13820,11.6,14.8
onion,4070,Tamil Nadu,4,14.7,82,14.8,14.9,13306,15.0,21.3
onion,4070,Tamil Nadu,13,20.1,73,19.7,19.0,11775,19.1,29.8
onion,4070,Tamil Nadu,26,15.5,60,15.8,15.8,9565,16.1,35.4
onion,4071,Tamil Nadu,1,13.1,85,12.6,11.6,13820,11.6,14.8
onion,4071,Tamil Nadu,4,15.7,82,15.4,14.9,13306,15.0,21.3
onion,4071,Tamil Nadu,13,18.5,73,18.8,19.0,11775,19.1,29.8
onion,4071,Tamil Nadu,26,14.2,60,15.1,15.8,9565,16.1,35.4
onion,4072,Tamil Nadu,1,13.2,85,12.6,11.6,13820,11.6,14.8
onion,4072,Tamil Nadu,4,16.9,82,16.1,14.9,13306,15.0,21.3
onion,4072,Tamil Nadu,13,21.5,73,20.5,19.0,11775,19.1,29.8
onion,4072,Tamil Nadu,26,18.8,60,17.5,15.8,9565,16.1,35.4
onion,4073,Tamil Nadu,1,11.6,85,11.6,11.6,13820,11.6,14.8
onion,4073,Tamil Nadu,4,14.9,82,14.9,14.9,13306,15.0,21.3
onion,4073,Tamil Nadu,13,20.1,73,19.7,19.0,11775,19.1,29.8
onion,4073,Tamil Nadu,26,16.4,60,16.2,15.8,9565,16.1,35.4
onion,4074,Tamil Nadu,1,12.2,85,12.0,11.6,13820,11.6,14.8
onion,4074,Tamil Nadu,4,15.0,82,15.0,14.9,13306,15.0,21.3
onion,4074,Tamil Nadu,13,21.5,73,20.5,19.0,11775,19.1,29.8
onion,4074,Tamil Nadu,26,16.3,60,16.2,15.8,9565,16.1,35.4
onion,4075,Tamil Nadu,1,10.9,85,11.2,11.6,13820,11.6,14.8
onion,4075,Tamil Nadu,4,14.0,82,14.4,14.9,13306,15.0,21.3
onion,4075,Tamil Nadu,13,14.8,73,16.6,19.0,11775,19.1,29.8
onion,4075,Tamil Nadu,26,12.4,60,14.1,15.8,9565,16.1,35.4
onion,4076,Tamil Nadu,1,11.6,85,11.6,11.6,13820,11.6,14.8
onion,4076,Tamil Nadu,4,14.6,82,14.7,14.9,13306,15.0,21.3
onion,4076,Tamil Nadu,13,20.4,73,19.9,19.0,11775,19.1,29.8
onion,4076,Tamil Nadu,26,16.0,60,16.0,15.8,9565,16.1,35.4
onion,4077,Tamil Nadu,1,10.9,85,11.2,11.6,13820,11.6,14.8
onion,4077,Tamil Nadu,4,14.3,82,14.6,14.9,13306,15.0,21.3
onion,4077,Tamil Nadu,13,15.4,73,16.9,19.0,11775,19.1,29.8
onion,4077,Tamil Nadu,26,13.1,60,14.5,15.8,9565,16.1,35.4
onion,4080,Tamil Nadu,1,12.0,85,11.9,11.6,13820,11.6,14.8
onion,4080,Tamil Nadu,4,15.3,82,15.2,14.9,13306,15.0,21.3
onion,4080,Tamil Nadu,13,20.2,73,19.8,19.0,11775,19.1,29.8
onion,4080,Tamil Nadu,26,16.2,60,16.1,15.8,9565,16.1,35.4
onion,4081,Tamil Nadu,1,11.2,85,11.4,11.6,13820,11.6,14.8
onion,4081,Tamil Nadu,4,16.1,82,15.7,14.9,13306,15.0,21.3
onion,4081,Tamil Nadu,13,20.7,73,20.0,19.0,11775,19.1,29.8
onion,4081,Tamil Nadu,26,15.0,60,15.5,15.8,9565,16.1,35.4
onion,4082,Tamil Nadu,1,11.5,85,11.5,11.6,13820,11.6,14.8
onion,4082,Tamil Nadu,4,15.0,82,15.0,14.9,13306,15.0,21.3
onion,4082,Tamil Nadu,13,19.2,73,19.1,19.0,11775,19.1,29.8
onion,4082,Tamil Nadu,26,14.4,60,15.2,15.8,9565,16.1,35.4
onion,4083,Tamil Nadu,1,11.4,85,11.5,11.6,13820,11.6,14.8
onion,4083,Tamil Nadu,4,13.8,82,14.2,14.9,13306,15.0,21.3
onion,4083,Tamil Nadu,13,19.9,73,19.5,19.0,11775,19.1,29.8
onion,4083,Tamil Nadu,26,13.3,60,14.6,15.8,9565,16.1,35.4
onion,4085,Tamil Nadu,1,10.9,85,11.2,11.6,13820,11.6,14.8
onion,4085,Tamil Nadu,4,14.3,82,14.5,14.9,13306,15.0,21.3
onion,4085,Tamil Nadu,13,17.1,73,17.9,19.0,11775,19.1,29.8
onion,4085,Tamil Nadu,26,13.6,60,14.8,15.8,9565,16.1,35.4
onion,4086,Tamil Nadu,1,11.8,85,11.7,11.6,13820,11.6,14.8
onion,4086,Tamil Nadu,4,15.0,82,15.0,14.9,13306,15.0,21.3
onion,4086,Tamil Nadu,13,19.5,73,19.3,19.0,11775,19.1,29.8
onion,4086,Tamil Nadu,26,14.2,60,15.0,15.8,9565,16.1,35.4
onion,4087,Tamil Nadu,1,15.7,85,14.1,11.6,13820,11.6,14.8
onion,4087,Tamil Nadu,4,18.7,82,17.3,14.9,13306,15.0,21.3
onion,4087,Tamil Nadu,13,20.5,73,19.9,19.0,11775,19.1,29.8
onion,4087,Tamil Nadu,26,16.7,60,16.4,15.8,9565,16.1,35.4
onion,4088,Tamil Nadu,1,14.3,85,13.3,11.6,13820,11.6,14.8
onion,4088,Tamil Nadu,4,17.3,82,16.4,14.9,13306,15.0,21.3
onion,4088,Tamil Nadu,13,25.3,73,22.7,19.0,11775,19.1,29.8
onion,4088,Tamil Nadu,26,22.5,60,19.5,15.8,9565,16.1,35.4
onion,4089,Tamil Nadu,1,10.7,85,11.1,11.6,13820,11.6,14.8
onion,4089,Tamil Nadu,4,12.2,82,13.3,14.9,13306,15.0,21.3
onion,4089,Tamil Nadu,13,20.5,73,19.9,19.0,11775,19.1,29.8
onion,4089,Tamil Nadu,26,15.3,60,15.7,15.8,9565,16.1,35.4
onion,4090,Tamil Nadu,1,12.2,85,12.0,11.6,13820,11.6,14.8
onion,4090,Tamil Nadu,4,14.3,82,14.5,14.9,13306,15.0,21.3
onion,4090,Tamil Nadu,13,23.6,73,21.7,19.0,11775,19.1,29.8
onion,4090,Tamil Nadu,26,18.8,60,17.5,15.8,9565,16.1,35.4
onion,4091,Tamil Nadu,1,12.4,85,12.1,11.6,13820,11.6,14.8
onion,4091,Tamil Nadu,4,16.1,82,15.7,14.9,13306,15.0,21.3
onion,4091,Tamil Nadu,13,17.8,73,18.3,19.0,11775,19.1,29.8
onion,4091,Tamil Nadu,26,14.2,60,15.0,15.8,9565,16.1,35.4
onion,4092,Tamil Nadu,1,11.8,85,11.7,11.6,13820,11.6,14.8
onion,4092,Tamil Nadu,4,14.8,82,14.9,14.9,13306,15.0,21.3
onion,4092,Tamil Nadu,13,16.9,73,17.8,19.0,11775,19.1,29.8
onion,4092,Tamil Nadu,26,13.3,60,14.6,15.8,9565,16.1,35.4
onion,4093,Tamil Nadu,1,11.7,64,11.6,11.6,13820,11.6,14.8
onion,4093,Tamil Nadu,4,14.9,61,15.0,14.9,13306,15.0,21.3
onion,4093,Tamil Nadu,13,14.8,52,16.9,19.0,11775,19.1,29.8
onion,4093,Tamil Nadu,26,10.8,39,13.8,15.8,9565,16.1,35.4
onion,4096,Tamil Nadu,1,12.4,85,12.1,11.6,13820,11.6,14.8
onion,4096,Tamil Nadu,4,16.9,82,16.2,14.9,13306,15.0,21.3
onion,4096,Tamil Nadu,13,22.7,73,21.2,19.0,11775,19.1,29.8
onion,4096,Tamil Nadu,26,19.3,60,17.8,15.8,9565,16.1,35.4
onion,4097,Tamil Nadu,1,12.4,85,12.1,11.6,13820,11.6,14.8
onion,4097,Tamil Nadu,4,17.4,82,16.4,14.9,13306,15.0,21.3
onion,4097,Tamil Nadu,13,25.8,73,23.0,19.0,11775,19.1,29.8
onion,4097,Tamil Nadu,26,22.5,60,19.5,15.8,9565,16.1,35.4
onion,4098,Tamil Nadu,1,10.8,85,11.1,11.6,13820,11.6,14.8
onion,4098,Tamil Nadu,4,12.4,82,13.4,14.9,13306,15.0,21.3
onion,4098,Tamil Nadu,13,20.7,73,20.0,19.0,11775,19.1,29.8
onion,4098,Tamil Nadu,26,17.4,60,16.8,15.8,9565,16.1,35.4
onion,4099,Tamil Nadu,1,12.3,85,12.0,11.6,13820,11.6,14.8
onion,4099,Tamil Nadu,4,16.2,82,15.8,14.9,13306,15.0,21.3
onion,4099,Tamil Nadu,13,22.8,73,21.2,19.0,11775,19.1,29.8
onion,4099,Tamil Nadu,26,17.1,60,16.6,15.8,9565,16.1,35.4
onion,4100,Tamil Nadu,1,12.5,85,12.2,11.6,13820,11.6,14.8
onion,4100,Tamil Nadu,4,16.8,82,16.1,14.9,13306,15.0,21.3
onion,4100,Tamil Nadu,13,23.6,73,21.7,19.0,11775,19.1,29.8
onion,4100,Tamil Nadu,26,17.9,60,17.1,15.8,9565,16.1,35.4
onion,4102,Tamil Nadu,1,11.7,85,11.7,11.6,13820,11.6,14.8
onion,4102,Tamil Nadu,4,14.8,82,14.8,14.9,13306,15.0,21.3
onion,4102,Tamil Nadu,13,18.9,73,19.0,19.0,11775,19.1,29.8
onion,4102,Tamil Nadu,26,14.4,60,15.2,15.8,9565,16.1,35.4
onion,4103,Tamil Nadu,1,11.3,85,11.5,11.6,13820,11.6,14.8
onion,4103,Tamil Nadu,4,13.5,82,14.1,14.9,13306,15.0,21.3
onion,4103,Tamil Nadu,13,17.9,73,18.4,19.0,11775,19.1,29.8
onion,4103,Tamil Nadu,26,13.1,60,14.5,15.8,9565,16.1,35.4
onion,4104,Tamil Nadu,1,14.3,40,12.8,11.6,13820,11.6,14.8
onion,4104,Tamil Nadu,4,25.6,37,19.4,14.9,13306,15.0,21.3
onion,4104,Tamil Nadu,13,33.9,28,24.3,19.0,11775,19.1,29.8
onion,4104,Tamil Nadu,26,27.7,15,18.6,15.8,9565,16.1,35.4
onion,4105,Tamil Nadu,1,12.9,85,12.4,11.6,13820,11.6,14.8
onion,4105,Tamil Nadu,4,17.8,82,16.7,14.9,13306,15.0,21.3
onion,4105,Tamil Nadu,13,21.6,73,20.6,19.0,11775,19.1,29.8
onion,4105,Tamil Nadu,26,17.4,60,16.8,15.8,9565,16.1,35.4
onion,4106,Tamil Nadu,1,11.0,85,11.2,11.6,13820,11.6,14.8
onion,4106,Tamil Nadu,4,14.4,82,14.6,14.9,13306,15.0,21.3
onion,4106,Tamil Nadu,13,18.5,73,18.8,19.0,11775,19.1,29.8
onion,4106,Tamil Nadu,26,13.8,60,14.9,15.8,9565,16.1,35.4
onion,4107,Tamil Nadu,1,11.2,85,11.3,11.6,13820,11.6,14.8
onion,4107,Tamil Nadu,4,14.7,82,14.8,14.9,13306,15.0,21.3
onion,4107,Tamil Nadu,13,19.1,73,19.1,19.0,11775,19.1,29.8
onion,4107,Tamil Nadu,26,14.3,60,15.1,15.8,9565,16.1,35.4
onion,4108,Tamil Nadu,1,11.9,85,11.8,11.6,13820,11.6,14.8
onion,4108,Tamil Nadu,4,14.2,82,14.5,14.9,13306,15.0,21.3
onion,4108,Tamil Nadu,13,19.0,73,19.0,19.0,11775,19.1,29.8
onion,4108,Tamil Nadu,26,14.5,60,15.2,15.8,9565,16.1,35.4
onion,4109,Tamil Nadu,1,9.9,85,10.6,11.6,13820,11.6,14.8
onion,4109,Tamil Nadu,4,11.8,82,13.0,14.9,13306,15.0,21.3
onion,4109,Tamil Nadu,13,21.0,73,20.2,19.0,11775,19.1,29.8
onion,4109,Tamil Nadu,26,15.7,60,15.9,15.8,9565,16.1,35.4
onion,4110,Tamil Nadu,1,10.7,85,11.1,11.6,13820,11.6,14.8
onion,4110,Tamil Nadu,4,12.4,82,13.4,14.9,13306,15.0,21.3
onion,4110,Tamil Nadu,13,17.7,73,18.2,19.0,11775,19.1,29.8
onion,4110,Tamil Nadu,26,10.7,60,13.2,15.8,9565,16.1,35.4
onion,4111,Tamil Nadu,1,11.8,85,11.7,11.6,13820,11.6,14.8
onion,4111,Tamil Nadu,4,14.8,82,14.8,14.9,13306,15.0,21.3
onion,4111,Tamil Nadu,13,20.9,73,20.1,19.0,11775,19.1,29.8
onion,4111,Tamil Nadu,26,17.4,60,16.8,15.8,9565,16.1,35.4
onion,4113,Tamil Nadu,1,10.5,85,11.0,11.6,13820,11.6,14.8
onion,4113,Tamil Nadu,4,11.7,82,13.0,14.9,13306,15.0,21.3
onion,4113,Tamil Nadu,13,13.5,73,15.8,19.0,11775,19.1,29.8
onion,4113,Tamil Nadu,26,11.4,60,13.5,15.8,9565,16.1,35.4
onion,4114,Tamil Nadu,1,11.7,85,11.7,11.6,13820,11.6,14.8
onion,4114,Tamil Nadu,4,14.6,82,14.7,14.9,13306,15.0,21.3
onion,4114,Tamil Nadu,13,19.5,73,19.3,19.0,11775,19.1,29.8
onion,4114,Tamil Nadu,26,14.1,60,15.0,15.8,9565,16.1,35.4
onion,4115,Tamil Nadu,1,11.5,85,11.5,11.6,13820,11.6,14.8
onion,4115,Tamil Nadu,4,14.7,82,14.8,14.9,13306,15.0,21.3
onion,4115,Tamil Nadu,13,15.0,73,16.7,19.0,11775,19.1,29.8
onion,4115,Tamil Nadu,26,12.3,60,14.0,15.8,9565,16.1,35.4
onion,4116,Tamil Nadu,1,10.9,85,11.2,11.6,13820,11.6,14.8
onion,4116,Tamil Nadu,4,14.4,82,14.6,14.9,13306,15.0,21.3
onion,4116,Tamil Nadu,13,15.8,73,17.2,19.0,11775,19.1,29.8
onion,4116,Tamil Nadu,26,13.6,60,14.7,15.8,9565,16.1,35.4
onion,4117,Tamil Nadu,1,11.6,85,11.6,11.6,13820,11.6,14.8
onion,4117,Tamil Nadu,4,15.4,82,15.2,14.9,13306,15.0,21.3
onion,4117,Tamil Nadu,13,18.1,73,18.5,19.0,11775,19.1,29.8
onion,4117,Tamil Nadu,26,15.1,60,15.5,15.8,9565,16.1,35.4
onion,4118,Tamil Nadu,1,11.2,85,11.4,11.6,13820,11.6,14.8
onion,4118,Tamil Nadu,4,15.7,82,15.4,14.9,13306,15.0,21.3
onion,4118,Tamil Nadu,13,18.1,73,18.5,19.0,11775,19.1,29.8
onion,4118,Tamil Nadu,26,15.2,60,15.6,15.8,9565,16.1,35.4
onion,4120,Tamil Nadu,1,10.9,85,11.2,11.6,13820,11.6,14.8
onion,4120,Tamil Nadu,4,14.2,82,14.5,14.9,13306,15.0,21.3
onion,4120,Tamil Nadu,13,17.6,73,18.2,19.0,11775,19.1,29.8
onion,4120,Tamil Nadu,26,13.9,60,14.9,15.8,9565,16.1,35.4
onion,4121,Tamil Nadu,1,10.4,85,10.9,11.6,13820,11.6,14.8
onion,4121,Tamil Nadu,4,14.3,82,14.6,14.9,13306,15.0,21.3
onion,4121,Tamil Nadu,13,14.4,73,16.3,19.0,11775,19.1,29.8
onion,4121,Tamil Nadu,26,13.8,60,14.8,15.8,9565,16.1,35.4
onion,4123,Tamil Nadu,1,11.7,85,11.6,11.6,13820,11.6,14.8
onion,4123,Tamil Nadu,4,15.4,82,15.2,14.9,13306,15.0,21.3
onion,4123,Tamil Nadu,13,15.5,73,17.0,19.0,11775,19.1,29.8
onion,4123,Tamil Nadu,26,18.7,60,17.5,15.8,9565,16.1,35.4
onion,4124,Tamil Nadu,1,10.8,85,11.1,11.6,13820,11.6,14.8
onion,4124,Tamil Nadu,4,13.0,82,13.8,14.9,13306,15.0,21.3
onion,4124,Tamil Nadu,13,19.6,73,19.4,19.0,11775,19.1,29.8
onion,4124,Tamil Nadu,26,15.1,60,15.5,15.8,9565,16.1,35.4
onion,4125,Tamil Nadu,1,9.5,78,10.4,11.6,13820,11.6,14.8
onion,4125,Tamil Nadu,4,14.4,75,14.6,14.9,13306,15.0,21.3
