state,state_code,year,month,wage_agri_men,wage_agri_women,wage_source
Chattisgarh,CG,2019,4,199.8,185.1,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,5,199.9,185.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,6,200.4,181,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,7,200.5,182.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,8,203.6,177.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,9,203.1,175.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,10,201.8,176.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,11,200.5,176.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2019,12,202,178.1,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,1,204,184.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,2,205.3,184.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,3,205.3,185,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,5,,,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,6,253.7,232.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,7,227.3,202.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,8,225,197.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,9,211.4,189.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,10,210.8,187.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,11,210.8,191.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2020,12,209.5,188.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,1,210.5,188.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,2,211.1,181.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,3,212.7,187.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,4,216.6,189.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,5,218.5,191.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,6,217.9,190.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,7,218.9,190.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,8,220.1,185.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,9,220.9,184.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,10,221.3,189.4,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,11,219.8,186.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2021,12,222.1,192.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,1,224.9,196.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,2,225.7,193.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,3,226.3,194,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,4,227.9,199.4,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,5,229.8,202.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,6,231.9,204.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,7,233.9,206.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,8,235.3,207.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,9,238.4,208.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,10,238.6,208.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,11,239.3,211.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2022,12,239.6,211.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,1,242.2,213.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,2,242.6,213.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,3,243.4,213.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,4,243.7,215.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,5,246.3,219.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,6,247.2,220.1,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,7,250.1,224.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,8,250.5,224.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,9,250.8,221.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,10,250.7,222.1,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,11,253.1,223.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2023,12,253.7,223.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,1,254.1,224.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,2,254.3,225.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,3,255,225.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,4,255,225.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,5,255.4,225.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,6,255.6,226.1,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,7,259.6,229.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,8,263.2,230.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,9,264.3,232.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,10,264.8,232.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,11,267.8,235.5,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2024,12,268.3,235.6,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,1,269.2,236,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,2,274.1,238.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,3,275.1,238.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,4,277.1,238.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,5,279.2,240,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,6,279.8,240.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,7,348.3,291.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,8,349.3,293.2,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,9,352.2,294.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,10,351.6,294.8,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,11,352.3,294.9,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2025,12,352.8,328.7,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2026,1,353.6,330,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2026,2,353.8,330.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Chattisgarh,CG,2026,3,353.8,330.3,Madhya Pradesh (parent-state proxy (split Nov-2000))
Goa,GO,2017,1,280.4,196,India (no regional proxy - All-India fallback)
Goa,GO,2017,2,280.3,196.6,India (no regional proxy - All-India fallback)
Goa,GO,2017,3,280.9,199.6,India (no regional proxy - All-India fallback)
Goa,GO,2017,4,282.7,202.4,India (no regional proxy - All-India fallback)
Goa,GO,2017,5,282.8,203.2,India (no regional proxy - All-India fallback)
Goa,GO,2017,6,282.7,203.5,India (no regional proxy - All-India fallback)
Goa,GO,2017,7,285.4,204.3,India (no regional proxy - All-India fallback)
Goa,GO,2017,8,285.9,206.7,India (no regional proxy - All-India fallback)
Goa,GO,2017,9,287.3,206.6,India (no regional proxy - All-India fallback)
Goa,GO,2017,10,287.5,206.3,India (no regional proxy - All-India fallback)
Goa,GO,2017,11,285.8,205.1,India (no regional proxy - All-India fallback)
Goa,GO,2017,12,287.8,205.9,India (no regional proxy - All-India fallback)
Goa,GO,2018,1,285.1,206.2,India (no regional proxy - All-India fallback)
Goa,GO,2018,2,286.6,207.9,India (no regional proxy - All-India fallback)
Goa,GO,2018,3,287.3,207.5,India (no regional proxy - All-India fallback)
Goa,GO,2018,4,288.3,208.6,India (no regional proxy - All-India fallback)
Goa,GO,2018,5,288.8,210.3,India (no regional proxy - All-India fallback)
Goa,GO,2018,6,292.3,210.6,India (no regional proxy - All-India fallback)
Goa,GO,2018,7,292.4,211.7,India (no regional proxy - All-India fallback)
Goa,GO,2018,8,296.3,211.6,India (no regional proxy - All-India fallback)
Goa,GO,2018,9,297.7,212.7,India (no regional proxy - All-India fallback)
Goa,GO,2018,10,299.8,215.8,India (no regional proxy - All-India fallback)
Goa,GO,2018,11,300.4,216.7,India (no regional proxy - All-India fallback)
Goa,GO,2018,12,298.9,216.4,India (no regional proxy - All-India fallback)
Goa,GO,2019,1,300,217.5,India (no regional proxy - All-India fallback)
Goa,GO,2019,2,301.2,218.7,India (no regional proxy - All-India fallback)
Goa,GO,2019,3,302.2,220.9,India (no regional proxy - All-India fallback)
Goa,GO,2019,4,302.3,220.5,India (no regional proxy - All-India fallback)
Goa,GO,2019,5,303.7,220.7,India (no regional proxy - All-India fallback)
Goa,GO,2019,6,304.5,220.6,India (no regional proxy - All-India fallback)
Goa,GO,2019,7,306.1,223.2,India (no regional proxy - All-India fallback)
Goa,GO,2019,8,304.4,221.4,India (no regional proxy - All-India fallback)
Goa,GO,2019,9,306.4,222.1,India (no regional proxy - All-India fallback)
Goa,GO,2019,10,306.8,223,India (no regional proxy - All-India fallback)
Goa,GO,2019,11,307.3,223.1,India (no regional proxy - All-India fallback)
Goa,GO,2019,12,307,225.5,India (no regional proxy - All-India fallback)
Goa,GO,2020,1,311.4,229.3,India (no regional proxy - All-India fallback)
Goa,GO,2020,2,312.7,230.5,India (no regional proxy - All-India fallback)
Goa,GO,2020,3,312.8,231.3,India (no regional proxy - All-India fallback)
Goa,GO,2020,5,312.4,241.9,India (no regional proxy - All-India fallback)
Goa,GO,2020,6,321.8,242,India (no regional proxy - All-India fallback)
Goa,GO,2020,7,327.5,237.9,India (no regional proxy - All-India fallback)
Goa,GO,2020,8,325.3,235.4,India (no regional proxy - All-India fallback)
Goa,GO,2020,9,322.9,234,India (no regional proxy - All-India fallback)
Goa,GO,2020,10,322.6,234.3,India (no regional proxy - All-India fallback)
Goa,GO,2020,11,325.9,237.4,India (no regional proxy - All-India fallback)
Goa,GO,2020,12,326.8,240.1,India (no regional proxy - All-India fallback)
Goa,GO,2021,1,330,239.5,India (no regional proxy - All-India fallback)
Goa,GO,2021,2,333.2,241.5,India (no regional proxy - All-India fallback)
Goa,GO,2021,3,337.3,245.1,India (no regional proxy - All-India fallback)
Goa,GO,2021,4,339.3,246,India (no regional proxy - All-India fallback)
Goa,GO,2021,5,339.9,246.2,India (no regional proxy - All-India fallback)
Goa,GO,2021,6,341.3,247.7,India (no regional proxy - All-India fallback)
Goa,GO,2021,7,341.8,250.4,India (no regional proxy - All-India fallback)
Goa,GO,2021,8,342.8,249.9,India (no regional proxy - All-India fallback)
Goa,GO,2021,9,344.5,251.1,India (no regional proxy - All-India fallback)
Goa,GO,2021,10,341.6,252.6,India (no regional proxy - All-India fallback)
Goa,GO,2021,11,341.6,252.1,India (no regional proxy - All-India fallback)
Goa,GO,2021,12,343.1,253.6,India (no regional proxy - All-India fallback)
Goa,GO,2022,1,343.5,254,India (no regional proxy - All-India fallback)
Goa,GO,2022,2,347.7,256.6,India (no regional proxy - All-India fallback)
Goa,GO,2022,3,350.6,259.5,India (no regional proxy - All-India fallback)
Goa,GO,2022,4,353,261.7,India (no regional proxy - All-India fallback)
Goa,GO,2022,5,354.1,263.8,India (no regional proxy - All-India fallback)
Goa,GO,2022,6,356,264.9,India (no regional proxy - All-India fallback)
Goa,GO,2022,7,358.3,266.5,India (no regional proxy - All-India fallback)
Goa,GO,2022,8,359.5,267.7,India (no regional proxy - All-India fallback)
Goa,GO,2022,9,361,269.4,India (no regional proxy - All-India fallback)
Goa,GO,2022,10,363.7,270.6,India (no regional proxy - All-India fallback)
Goa,GO,2022,11,367.2,272.5,India (no regional proxy - All-India fallback)
Goa,GO,2022,12,369,273.4,India (no regional proxy - All-India fallback)
Goa,GO,2023,1,370,276,India (no regional proxy - All-India fallback)
Goa,GO,2023,2,371.2,277.5,India (no regional proxy - All-India fallback)
Goa,GO,2023,3,372.5,278.1,India (no regional proxy - All-India fallback)
Goa,GO,2023,4,373.8,280,India (no regional proxy - All-India fallback)
Goa,GO,2023,5,376.8,283.9,India (no regional proxy - All-India fallback)
Goa,GO,2023,6,385.1,285.8,India (no regional proxy - All-India fallback)
Goa,GO,2023,7,387.3,290.3,India (no regional proxy - All-India fallback)
Goa,GO,2023,8,388.5,290.8,India (no regional proxy - All-India fallback)
Goa,GO,2023,9,388.7,291.7,India (no regional proxy - All-India fallback)
Goa,GO,2023,10,390,293.2,India (no regional proxy - All-India fallback)
Goa,GO,2023,11,392.2,296,India (no regional proxy - All-India fallback)
Goa,GO,2023,12,393.8,298.1,India (no regional proxy - All-India fallback)
Goa,GO,2024,1,395.1,299.4,India (no regional proxy - All-India fallback)
Goa,GO,2024,2,396.1,300.4,India (no regional proxy - All-India fallback)
Goa,GO,2024,3,398.8,302.5,India (no regional proxy - All-India fallback)
Goa,GO,2024,4,398.8,302.5,India (no regional proxy - All-India fallback)
Goa,GO,2024,5,401.1,304.5,India (no regional proxy - All-India fallback)
Goa,GO,2024,6,404,306,India (no regional proxy - All-India fallback)
Goa,GO,2024,7,405.7,308.3,India (no regional proxy - All-India fallback)
Goa,GO,2024,8,410,310.5,India (no regional proxy - All-India fallback)
Goa,GO,2024,9,412.6,311.7,India (no regional proxy - All-India fallback)
Goa,GO,2024,10,414.3,312.5,India (no regional proxy - All-India fallback)
Goa,GO,2024,11,417.1,313.8,India (no regional proxy - All-India fallback)
Goa,GO,2024,12,419,315.8,India (no regional proxy - All-India fallback)
Goa,GO,2025,1,420.9,317.2,India (no regional proxy - All-India fallback)
Goa,GO,2025,2,423.2,318.8,India (no regional proxy - All-India fallback)
Goa,GO,2025,3,425.9,320.1,India (no regional proxy - All-India fallback)
Goa,GO,2025,4,428.9,322.7,India (no regional proxy - All-India fallback)
Goa,GO,2025,5,431.5,324.9,India (no regional proxy - All-India fallback)
Goa,GO,2025,6,434.3,327.4,India (no regional proxy - All-India fallback)
Goa,GO,2025,7,494.4,370.9,India (no regional proxy - All-India fallback)
Goa,GO,2025,8,496.4,370.7,India (no regional proxy - All-India fallback)
Goa,GO,2025,9,499.3,371.2,India (no regional proxy - All-India fallback)
Goa,GO,2025,10,501,372.3,India (no regional proxy - All-India fallback)
Goa,GO,2025,11,501.6,373.2,India (no regional proxy - All-India fallback)
Goa,GO,2025,12,501.7,374.6,India (no regional proxy - All-India fallback)
Goa,GO,2026,1,502.2,376.1,India (no regional proxy - All-India fallback)
Goa,GO,2026,2,503.3,377.9,India (no regional proxy - All-India fallback)
Goa,GO,2026,3,504.1,378.4,India (no regional proxy - All-India fallback)
Gujarat,GJ,2017,1,198.7,198.9,direct
Gujarat,GJ,2017,2,200.3,198.6,direct
Gujarat,GJ,2017,3,200.5,198.9,direct
Gujarat,GJ,2017,4,202.7,201.9,direct
Gujarat,GJ,2017,5,203,201.9,direct
Gujarat,GJ,2017,6,204.4,202.5,direct
Gujarat,GJ,2017,7,205,203.3,direct
Gujarat,GJ,2017,8,205,203.3,direct
Gujarat,GJ,2017,9,206.5,205.5,direct
Gujarat,GJ,2017,10,206.4,205.5,direct
Gujarat,GJ,2017,11,206.4,205.4,direct
Gujarat,GJ,2017,12,206,205.4,direct
Gujarat,GJ,2018,1,209,208.9,direct
Gujarat,GJ,2018,2,209.1,209.1,direct
Gujarat,GJ,2018,3,210.9,210.5,direct
Gujarat,GJ,2018,4,211.4,211,direct
Gujarat,GJ,2018,5,211.4,211,direct
Gujarat,GJ,2018,6,211.9,211.7,direct
Gujarat,GJ,2018,7,213.6,211.7,direct
Gujarat,GJ,2018,8,213.4,212,direct
Gujarat,GJ,2018,9,214.1,209.5,direct
Gujarat,GJ,2018,10,214.4,211.7,direct
Gujarat,GJ,2018,11,217,212.4,direct
Gujarat,GJ,2018,12,217.1,212.4,direct
Gujarat,GJ,2019,1,220.9,212.9,direct
Gujarat,GJ,2019,2,220.9,213.4,direct
Gujarat,GJ,2019,3,220.9,213.4,direct
Gujarat,GJ,2019,4,220.9,213.4,direct
Gujarat,GJ,2019,5,220.9,213.4,direct
Gujarat,GJ,2019,6,223.5,213.7,direct
Gujarat,GJ,2019,7,225.5,214.4,direct
Gujarat,GJ,2019,8,225.5,214.7,direct
Gujarat,GJ,2019,9,226.6,215.3,direct
Gujarat,GJ,2019,10,226.4,215.3,direct
Gujarat,GJ,2019,11,225.2,214.7,direct
Gujarat,GJ,2019,12,228.4,215.5,direct
Gujarat,GJ,2020,1,229,216.1,direct
Gujarat,GJ,2020,2,229,216.1,direct
Gujarat,GJ,2020,3,229,216.1,direct
Gujarat,GJ,2020,5,,,direct
Gujarat,GJ,2020,6,223.8,214.9,direct
Gujarat,GJ,2020,7,228.6,215.3,direct
Gujarat,GJ,2020,8,228.6,215.3,direct
Gujarat,GJ,2020,9,230.5,218.5,direct
Gujarat,GJ,2020,10,230.5,218.5,direct
Gujarat,GJ,2020,11,230.5,218.5,direct
Gujarat,GJ,2020,12,230.5,218.5,direct
Gujarat,GJ,2021,1,230.8,219,direct
Gujarat,GJ,2021,2,230.8,219,direct
Gujarat,GJ,2021,3,233.5,223,direct
Gujarat,GJ,2021,4,233.2,223,direct
Gujarat,GJ,2021,5,232.4,223.1,direct
Gujarat,GJ,2021,6,234.3,223.4,direct
Gujarat,GJ,2021,7,236.6,225.2,direct
Gujarat,GJ,2021,8,236.8,227.9,direct
Gujarat,GJ,2021,9,236.8,227.9,direct
Gujarat,GJ,2021,10,236.9,228.7,direct
Gujarat,GJ,2021,11,236.9,228.7,direct
Gujarat,GJ,2021,12,238.3,232.6,direct
Gujarat,GJ,2022,1,240.3,233.3,direct
Gujarat,GJ,2022,2,241.7,233.6,direct
Gujarat,GJ,2022,3,241.8,234.3,direct
Gujarat,GJ,2022,4,244.8,239.1,direct
Gujarat,GJ,2022,5,245.3,240.9,direct
Gujarat,GJ,2022,6,247.9,248.3,direct
Gujarat,GJ,2022,7,252.6,251,direct
Gujarat,GJ,2022,8,254.4,253.7,direct
Gujarat,GJ,2022,9,254.6,254.1,direct
Gujarat,GJ,2022,10,256.2,254.1,direct
Gujarat,GJ,2022,11,257.9,255,direct
Gujarat,GJ,2022,12,259.8,256.7,direct
Gujarat,GJ,2023,1,261.9,257.9,direct
Gujarat,GJ,2023,2,263.7,258.8,direct
Gujarat,GJ,2023,3,266.2,259.8,direct
Gujarat,GJ,2023,4,266.2,259.8,direct
Gujarat,GJ,2023,5,266.5,260.9,direct
Gujarat,GJ,2023,6,268.7,262.2,direct
Gujarat,GJ,2023,7,270.2,262.2,direct
Gujarat,GJ,2023,8,270.2,262.2,direct
Gujarat,GJ,2023,9,270.5,262.8,direct
Gujarat,GJ,2023,10,271.1,268,direct
Gujarat,GJ,2023,11,272.5,269.3,direct
Gujarat,GJ,2023,12,273.2,269.2,direct
Gujarat,GJ,2024,1,273.9,269.2,direct
Gujarat,GJ,2024,2,273.9,269.2,direct
Gujarat,GJ,2024,3,274,269.6,direct
Gujarat,GJ,2024,4,274,269.6,direct
Gujarat,GJ,2024,5,275.4,271.9,direct
Gujarat,GJ,2024,6,277.9,274.4,direct
Gujarat,GJ,2024,7,287.4,279.7,direct
Gujarat,GJ,2024,8,289.2,281.2,direct
Gujarat,GJ,2024,9,291.6,282.3,direct
Gujarat,GJ,2024,10,291.9,282.3,direct
Gujarat,GJ,2024,11,297.3,287,direct
Gujarat,GJ,2024,12,300.9,288.1,direct
Gujarat,GJ,2025,1,302.2,289.3,direct
Gujarat,GJ,2025,2,302.6,289.8,direct
Gujarat,GJ,2025,3,302.8,290.1,direct
Gujarat,GJ,2025,4,303.2,290.1,direct
Gujarat,GJ,2025,5,304.1,293,direct
Gujarat,GJ,2025,6,308.4,296.2,direct
Gujarat,GJ,2025,7,346.4,322.4,direct
Gujarat,GJ,2025,8,351.3,321.7,direct
Gujarat,GJ,2025,9,353.4,323.1,direct
Gujarat,GJ,2025,10,352.8,324,direct
Gujarat,GJ,2025,11,355.2,325.9,direct
Gujarat,GJ,2025,12,452,381.7,direct
Gujarat,GJ,2026,1,455.3,387,direct
Gujarat,GJ,2026,2,455.3,386.9,direct
Gujarat,GJ,2026,3,455.4,386.9,direct
Haryana,HR,2017,1,356.3,341.1,direct
Haryana,HR,2017,2,356.4,341.4,direct
Haryana,HR,2017,3,356.4,343.5,direct
Haryana,HR,2017,4,355.7,341.4,direct
Haryana,HR,2017,5,356.4,343.5,direct
Haryana,HR,2017,6,356.4,343.5,direct
Haryana,HR,2017,7,360.9,345.4,direct
Haryana,HR,2017,8,357.5,352.4,direct
Haryana,HR,2017,9,358.1,352.4,direct
Haryana,HR,2017,10,358.7,349.1,direct
Haryana,HR,2017,11,358.2,343.5,direct
Haryana,HR,2017,12,358.6,343.5,direct
Haryana,HR,2018,1,360.7,352.2,direct
Haryana,HR,2018,2,360.7,352.2,direct
Haryana,HR,2018,3,360.8,354.5,direct
Haryana,HR,2018,4,359,345.5,direct
Haryana,HR,2018,5,360.6,348.1,direct
Haryana,HR,2018,6,360.6,348.1,direct
Haryana,HR,2018,7,365,352.8,direct
Haryana,HR,2018,8,392.1,361.9,direct
Haryana,HR,2018,9,390.3,361.9,direct
Haryana,HR,2018,10,387.3,361.3,direct
Haryana,HR,2018,11,384.7,364.1,direct
Haryana,HR,2018,12,388.8,361.6,direct
Haryana,HR,2019,1,398.2,365.5,direct
Haryana,HR,2019,2,401.7,367.3,direct
Haryana,HR,2019,3,401.4,366.1,direct
Haryana,HR,2019,4,401.4,355.9,direct
Haryana,HR,2019,5,402.7,361.8,direct
Haryana,HR,2019,6,400.7,355.8,direct
Haryana,HR,2019,7,401.2,362.2,direct
Haryana,HR,2019,8,392.5,375.2,direct
Haryana,HR,2019,9,390.4,373.8,direct
Haryana,HR,2019,10,384,387.7,direct
Haryana,HR,2019,11,390.2,387.7,direct
Haryana,HR,2019,12,384.6,371.3,direct
Haryana,HR,2020,1,389.8,372.7,direct
Haryana,HR,2020,2,391.3,374.5,direct
Haryana,HR,2020,3,391.3,375.4,direct
Haryana,HR,2020,5,,,direct
Haryana,HR,2020,6,393.3,372.9,direct
Haryana,HR,2020,7,398.3,374.6,direct
Haryana,HR,2020,8,397.5,374.6,direct
Haryana,HR,2020,9,396.9,374.6,direct
Haryana,HR,2020,10,391.4,371.1,direct
Haryana,HR,2020,11,393.1,378.2,direct
Haryana,HR,2020,12,391.3,378.2,direct
Haryana,HR,2021,1,393.2,378.2,direct
Haryana,HR,2021,2,393.2,378.2,direct
Haryana,HR,2021,3,393.2,378.2,direct
Haryana,HR,2021,4,393.5,378.2,direct
Haryana,HR,2021,5,393.3,378.2,direct
Haryana,HR,2021,6,398.1,393.3,direct
Haryana,HR,2021,7,400,389.9,direct
Haryana,HR,2021,8,400.7,389.9,direct
Haryana,HR,2021,9,401.8,389.9,direct
Haryana,HR,2021,10,405.5,386.4,direct
Haryana,HR,2021,11,407.8,389.4,direct
Haryana,HR,2021,12,411.5,389.4,direct
Haryana,HR,2022,1,411.6,389.4,direct
Haryana,HR,2022,2,412.4,386.6,direct
Haryana,HR,2022,3,413.7,386.6,direct
Haryana,HR,2022,4,423.4,390.9,direct
Haryana,HR,2022,5,424.1,389,direct
Haryana,HR,2022,6,424.1,389,direct
Haryana,HR,2022,7,429.7,398,direct
Haryana,HR,2022,8,437.7,405.1,direct
Haryana,HR,2022,9,439.4,406.3,direct
Haryana,HR,2022,10,443.3,406.3,direct
Haryana,HR,2022,11,443.3,406.3,direct
Haryana,HR,2022,12,450.5,410.9,direct
Haryana,HR,2023,1,452.7,410.9,direct
Haryana,HR,2023,2,452.7,410.9,direct
Haryana,HR,2023,3,452.7,410.9,direct
Haryana,HR,2023,4,452.7,410.9,direct
Haryana,HR,2023,5,462.8,421,direct
Haryana,HR,2023,6,463.5,421,direct
Haryana,HR,2023,7,463.5,421,direct
Haryana,HR,2023,8,463.5,421,direct
Haryana,HR,2023,9,463.5,421,direct
Haryana,HR,2023,10,463.5,421,direct
Haryana,HR,2023,11,464.9,423.1,direct
Haryana,HR,2023,12,472.8,426.9,direct
Haryana,HR,2024,1,473.9,430.9,direct
Haryana,HR,2024,2,477.4,437.7,direct
Haryana,HR,2024,3,483.1,444.2,direct
Haryana,HR,2024,4,483.1,444.2,direct
Haryana,HR,2024,5,487.3,447,direct
Haryana,HR,2024,6,488.5,448.5,direct
Haryana,HR,2024,7,493.9,452.4,direct
Haryana,HR,2024,8,499.7,460.9,direct
Haryana,HR,2024,9,503.9,469.3,direct
Haryana,HR,2024,10,509.5,475.4,direct
Haryana,HR,2024,11,510.5,479.6,direct
Haryana,HR,2024,12,510.5,481.7,direct
Haryana,HR,2025,1,510.5,483.9,direct
Haryana,HR,2025,2,514.3,491.7,direct
Haryana,HR,2025,3,517.4,498.9,direct
Haryana,HR,2025,4,524.3,504.5,direct
Haryana,HR,2025,5,531.4,510.9,direct
Haryana,HR,2025,6,537.2,515.3,direct
Haryana,HR,2025,7,541.4,483,direct
Haryana,HR,2025,8,542.5,483,direct
Haryana,HR,2025,9,545.5,484.7,direct
Haryana,HR,2025,10,553.6,500,direct
Haryana,HR,2025,11,554.3,500,direct
Haryana,HR,2025,12,400.9,301.1,direct
Haryana,HR,2026,1,403.7,307.6,direct
Haryana,HR,2026,2,404.5,308,direct
Haryana,HR,2026,3,405.6,308.2,direct
Himachal Pradesh,HP,2017,1,394.2,338,direct
Himachal Pradesh,HP,2017,2,377.5,338,direct
Himachal Pradesh,HP,2017,3,394.2,338,direct
Himachal Pradesh,HP,2017,4,394.8,348,direct
Himachal Pradesh,HP,2017,5,393.5,348,direct
Himachal Pradesh,HP,2017,6,392,348,direct
Himachal Pradesh,HP,2017,7,402,344.4,direct
Himachal Pradesh,HP,2017,8,405.6,368,direct
Himachal Pradesh,HP,2017,9,412.3,,direct
Himachal Pradesh,HP,2017,10,392.1,,direct
Himachal Pradesh,HP,2017,11,405.5,,direct
Himachal Pradesh,HP,2017,12,403,,direct
