state,state_code,district_raw,district_norm,date,trigger1,fetch_status
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-07-01,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-07-01,No,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-07-01,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-07-01,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-07-01,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-07-01,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-07-01,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-07-16,No,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-07-16,No,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-07-16,No,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-07-16,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-07-16,No,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-07-16,No,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-07-16,No,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-07-16,No,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-07-16,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-07-16,No,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-07-16,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-07-16,No,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-07-16,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-07-16,No,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-07-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-07-16,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-07-16,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-08-01,No,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-08-01,No,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-08-01,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-08-01,No,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-08-01,No,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-08-01,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-08-01,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-08-01,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-08-01,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-08-01,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-08-01,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-08-16,No,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-08-16,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-08-16,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-08-16,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-08-16,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-08-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-08-16,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-09-01,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-09-01,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-09-01,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-09-01,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-09-01,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-09-16,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-09-16,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-09-16,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-09-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-09-16,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-10-01,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-10-01,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-10-01,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-10-01,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-10-01,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,NTR,NTR,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2023-10-16,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2023-10-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2023-10-16,Yes,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2024-06-16,No,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2024-06-16,No,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2024-06-16,No,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2024-06-16,No,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2024-06-16,No,ok
Andhra Pradesh,C91S40,NTR,NTR,2024-06-16,No,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2024-06-16,No,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2024-06-16,No,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2024-06-16,No,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2024-06-16,No,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2024-06-16,No,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2024-06-16,Yes,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2024-06-16,No,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2024-06-16,No,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2024-06-16,No,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2024-06-16,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2024-06-16,No,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2024-06-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2024-06-16,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2024-06-16,No,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2024-06-16,No,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2024-06-16,No,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2024-07-01,No,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2024-07-01,No,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2024-07-01,No,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2024-07-01,No,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2024-07-01,No,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2024-07-01,No,ok
Andhra Pradesh,C91S40,NTR,NTR,2024-07-01,No,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2024-07-01,No,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2024-07-01,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2024-07-01,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2024-07-01,No,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2024-07-01,No,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2024-07-01,No,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2024-07-01,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2024-07-01,No,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2024-07-01,No,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2024-07-01,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2024-07-01,No,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2024-07-01,No,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2024-07-01,No,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2024-07-01,No,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2024-07-01,No,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2024-07-01,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2024-07-01,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2024-07-01,No,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2024-07-01,No,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2024-07-01,No,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2024-07-16,No,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2024-07-16,No,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2024-07-16,No,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2024-07-16,No,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2024-07-16,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2024-07-16,No,ok
Andhra Pradesh,C91S40,NTR,NTR,2024-07-16,No,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2024-07-16,No,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2024-07-16,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2024-07-16,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2024-07-16,No,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2024-07-16,No,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2024-07-16,No,ok
Andhra Pradesh,C91S40,SRIKAKULAM,SRIKAKULAM,2024-07-16,No,ok
Andhra Pradesh,C91S40,TIRUPATI,TIRUPATI,2024-07-16,No,ok
Andhra Pradesh,C91S40,VISAKHAPATNAM,VISAKHAPATNAM,2024-07-16,No,ok
Andhra Pradesh,C91S40,VIZIANAGARAM,VIZIANAGARAM,2024-07-16,No,ok
Andhra Pradesh,C91S40,WEST GODAVARI,WEST GODAVARI,2024-07-16,No,ok
Andhra Pradesh,C91S40,YANAM,YANAM,2024-07-16,No,ok
Andhra Pradesh,C91S40,YSR KADAPA,YSR KADAPA,2024-07-16,No,ok
Andhra Pradesh,C91S40,ANANTHAPURAMU,ANANTHAPURAMU,2024-07-16,Yes,ok
Andhra Pradesh,C91S40,ANNAMAYYA,ANNAMAYYA,2024-07-16,No,ok
Andhra Pradesh,C91S40,BAPATLA,BAPATLA,2024-07-16,No,ok
Andhra Pradesh,C91S40,CHITTOOR,CHITTOOR,2024-07-16,No,ok
Andhra Pradesh,C91S40,DR.B.R.AMBEDKAR KONASEEMA,DR.B.R.AMBEDKAR KONASEEMA,2024-07-16,No,ok
Andhra Pradesh,C91S40,EAST GODAVARI,EAST GODAVARI,2024-07-16,No,ok
Andhra Pradesh,C91S40,ELURU,ELURU,2024-07-16,No,ok
Andhra Pradesh,C91S40,ALLURI SITHARAMA RAJU,ALLURI SITHARAMA RAJU,2024-08-01,No,ok
Andhra Pradesh,C91S40,GUNTUR,GUNTUR,2024-08-01,No,ok
Andhra Pradesh,C91S40,KAKINADA,KAKINADA,2024-08-01,No,ok
Andhra Pradesh,C91S40,KRISHNA,KRISHNA,2024-08-01,No,ok
Andhra Pradesh,C91S40,KURNOOL,KURNOOL,2024-08-01,Yes,ok
Andhra Pradesh,C91S40,NANDYAL,NANDYAL,2024-08-01,No,ok
Andhra Pradesh,C91S40,NTR,NTR,2024-08-01,No,ok
Andhra Pradesh,C91S40,PALNADU,PALNADU,2024-08-01,No,ok
Andhra Pradesh,C91S40,PARVATHIPURAM MANYAM,PARVATHIPURAM MANYAM,2024-08-01,No,ok
Andhra Pradesh,C91S40,PRAKASAM,PRAKASAM,2024-08-01,Yes,ok
Andhra Pradesh,C91S40,SRI POTTI SRIRAMULU NELLORE,SRI POTTI SRIRAMULU NELLORE,2024-08-01,No,ok
Andhra Pradesh,C91S40,ANAKAPALLI,ANAKAPALLI,2024-08-01,No,ok
Andhra Pradesh,C91S40,SRI SATHYA SAI,SRI SATHYA SAI,2024-08-01,Yes,ok
